query_id,TCT-ColBERTv2+t5,ance+t5,bm25+rm3+t5,bm25+t5,marqo+t5,query
query-27,0.4774770439198113,0.5476854311181708,0.5192956693936299,0.4331804834861008,0.4774770439198113,how to change a car tire
query-28,1.0,1.0,1.0,1.0,1.0,fix a stuck zipper
query-29,0.795760747566305,0.795760747566305,0.710970696247901,0.44916890612750654,0.7035390600827187,paint a metal fence
query-3,0.9013035765734799,0.9013035765734799,0.8310951893751204,0.8310951893751204,0.7608868021767609,how to wash a car with less water
query-30,0.24261427755816128,0.4299813935652734,0.5878056198050307,0.5878056198050307,0.44484466589563804,create an outdoor fireplace
query-31,0.7456298460447879,0.7456298460447879,0.584790051318404,0.795760747566305,0.6144247685324461,how to remove a tree
query-32,0.934397461243829,0.9269658250786468,1.0,1.0,0.934397461243829,paint nails with patterns
query-33,0.8930068676327362,0.8274043288765652,0.7426142775581612,0.7426142775581612,0.8930068676327362,make a gravel garden path
query-34,1.0,1.0,0.9269658250786468,0.9269658250786468,1.0,how to fix a blocked shower drain
query-35,1.0,1.0,1.0,1.0,1.0,how to teach a cat to do tricks
query-36,0.7086368423884657,0.7165902417430504,0.6384284551901062,0.6384284551901062,0.6463818545446909,how to build a hamster cage
query-37,0.795760747566305,0.7227265726449519,0.8613632863224759,0.8613632863224759,0.8613632863224759,how to run  marathon
query-38,0.915209948681596,0.915209948681596,1.0,1.0,0.08479005131840403,how to gain muscle
query-39,0.7456298460447879,0.7573857224418385,0.7573857224418385,0.7573857224418385,0.7573857224418385,fix a cracked phone screen
query-4,0.5508310938724935,0.16958010263680806,0.7234267649959281,0.5316435813102603,0.8539316501572937,how do I decorate an office
query-40,1.0,1.0,0.934397461243829,0.934397461243829,1.0,how to plan a christmas party
query-41,0.934397461243829,0.934397461243829,0.8613632863224759,0.8613632863224759,0.934397461243829,how to solve a rubik's cube
query-42,0.9015629611050541,0.9015629611050541,0.6925601975240455,0.6925601975240455,0.9015629611050541,learn a chess opening
query-43,0.830419897363192,0.830419897363192,0.8930068676327362,0.8930068676327362,0.8687949224876582,how to replace a window
query-44,0.6156012978458393,0.5065267082131061,0.5065267082131061,0.5065267082131061,0.6331583852663827,how to iron a suit
query-45,0.4468535299918563,0.3156484524795145,0.3812509912356854,0.3156484524795145,0.38356636737133565,how to warm up before a run
query-46,0.8792872118748392,0.8792872118748392,0.9777242507697853,0.9777242507697853,0.8031259222101079,how to open a champagne bottle
query-47,0.9777242507697853,0.9777242507697853,0.9101907216367469,0.9101907216367469,0.9777242507697853,how to install a sprinkler system
query-48,0.46905661104071605,0.6992148198508501,0.2795888034906985,0.2795888034906985,0.5074316361651824,how to change a child's diaper
query-49,0.795760747566305,0.6992148198508501,0.44484466589563804,0.5878056198050307,0.7204111965093014,how to make a bubble bath
query-5,0.795760747566305,0.8613632863224759,0.8613632863224759,0.8613632863224759,0.7765732350040719,help me paint an interior wall
query-50,0.934397461243829,0.934397461243829,0.934397461243829,0.934397461243829,0.934397461243829,how to remove a permanent marker from a whiteboard
query-51,0.5498075465817568,0.5498075465817568,0.7379010106089332,0.7379010106089332,0.5498075465817568,how to replace a toilet seat
query-52,0.773468039695752,0.5919819915518812,0.5919819915518812,0.5919819915518812,0.773468039695752,fix a leaking shower
query-53,0.5922216874835864,0.934397461243829,0.7765732350040719,0.8421757737602428,0.4912596920895758,how to put up wallpaper
query-54,0.8082168163143322,0.8274043288765652,0.8613632863224759,0.8613632863224759,0.8082168163143322,hang a shelf
query-55,0.8930068676327362,0.8930068676327362,0.7840048711692542,0.7840048711692542,0.8930068676327362,sell my paintings on the internet
query-56,0.8017469769752265,0.8660461584804816,0.42023717380997994,0.42023717380997994,0.8017469769752265,how to make a keychain
query-57,0.8031259222101079,0.7269646325453768,0.7894779335115862,0.7894779335115862,0.8031259222101079,how to make a bath bomb
query-58,0.7840048711692542,0.5878056198050307,0.7456298460447879,0.4226415848467783,0.5878056198050307,how to make a candles that smell well
query-59,0.639945385422766,0.5147714448836774,0.830419897363192,0.6843515475204855,0.4468535299918563,how to build a toy for a pet
query-6,0.4703652827859579,0.48522855511632257,0.48522855511632257,0.48522855511632257,0.4703652827859579,how do you remove crown mold from a wall
query-60,0.4374130297304557,0.819972692711383,0.6356211451908975,0.6356211451908975,0.4374130297304557,how to make napkin designs
query-61,0.5531464700081437,0.34519134224686937,0.48522855511632257,0.48522855511632257,0.5531464700081437,how to make a coaster
query-62,0.27727342735504823,0.3812509912356854,0.0,0.0,0.13120507751234178,how to draw a birthday card
query-63,0.7469385177900298,0.7469385177900298,0.7618017901203944,0.7618017901203944,0.7469385177900298,how to set up a tent
query-64,0.8421757737602428,0.530943388959284,0.710970696247901,0.710970696247901,0.710970696247901,how to knit mittens
query-65,1.0,1.0,1.0,1.0,1.0,how to learn to ice skate
query-66,0.21836974929469322,0.43673949858938643,0.16895390105951028,0.16895390105951028,0.21836974929469322,how to make stickers
query-67,0.8687949224876582,0.7227265726449519,0.5147714448836774,0.5147714448836774,0.8539316501572937,how to make my own fridge magnets
query-68,0.849607409925425,0.9269658250786468,0.764817358607021,0.764817358607021,0.849607409925425,how to organize a kitchen
query-69,0.8930068676327362,0.7618017901203944,0.795760747566305,0.764817358607021,0.7456298460447879,how to make christmas ornaments
query-7,0.7204111965093014,0.9269658250786468,0.639945385422766,0.639945385422766,0.7204111965093014,how to make homemade toothpaste
query-70,0.764817358607021,0.764817358607021,0.6261806449294969,0.6261806449294969,0.795760747566305,how to build a dog house
query-71,1.0,0.8421757737602428,0.849607409925425,0.849607409925425,0.934397461243829,help me clean the oven
query-72,0.8930068676327362,0.9269658250786468,0.915209948681596,0.915209948681596,0.8930068676327362,how to clean the windows
query-73,0.669580102636808,0.7426142775581612,0.8082168163143322,0.7426142775581612,0.7426142775581612,how to pick a lock with paper clips
query-74,0.5147714448836774,0.5147714448836774,0.5296347172140421,0.5296347172140421,0.3156484524795145,how to cut my own hair
query-75,0.5212164491191416,0.5879684255282049,0.6031065681619634,0.4406226719344102,0.5879684255282049,how to build a gaming computer
query-76,0.7543701539552121,0.6069931323672637,0.5,0.565602538756171,0.819972692711383,how to write a resume for a job
query-77,0.5460707349092462,0.5460707349092462,0.7269646325453768,0.7269646325453768,0.5460707349092462,how to wash a newborn baby
query-78,0.6069931323672637,0.5222030810488597,0.5104472046518089,0.4299813935652734,0.32740432887656534,how to train a dog to behave outside
query-79,0.8930068676327362,0.8930068676327362,0.8613632863224759,0.8613632863224759,0.8274043288765652,how to clean garden tools
query-8,0.42302575532884606,0.6308597851056703,0.3699531034421638,0.3699531034421638,0.568346484139461,how do I clean the fridge
query-80,0.404762744029787,0.5433994577073111,0.710970696247901,0.6917831836856677,0.5433994577073111,how to make a professional book cover
query-81,1.0,0.5760497434079799,0.830419897363192,0.830419897363192,0.7012236839470684,how to paint on ceramic
query-82,0.8909254103672668,0.8909254103672668,1.0,1.0,0.8909254103672668,how to build a snowman
query-83,0.6663180938082345,0.6331583852663827,0.7642937333139903,0.6663180938082345,0.7642937333139903,how to make a paper fortune teller
query-84,0.7860137352654724,0.7860137352654724,0.7860137352654724,0.7860137352654724,0.7860137352654724,how to fold a paper airplane
query-85,0.735182641392979,0.735182641392979,0.6039775638806372,0.6039775638806372,0.735182641392979,how to find my stolen phone
query-86,0.9218382134470557,0.9218382134470557,0.8516298262486962,0.8516298262486962,0.9218382134470557,how to make finger puppets
query-87,0.5,0.42696582507864683,0.565602538756171,0.565602538756171,0.4343974612438291,how to repaint wooden furniture
query-88,0.5952372559702129,0.5222030810488597,0.7573857224418385,0.7573857224418385,0.795760747566305,how to catch a fly
query-89,0.773468039695752,0.8436764268941115,0.773468039695752,0.773468039695752,0.773468039695752,how to repair a chipped tile
query-9,0.5941318947563956,0.5941318947563956,0.36297209628774124,0.36297209628774124,0.15632357310588862,how can I screw a nail
query-90,0.659712443790349,0.8411984919342195,0.7504554678622842,0.5815506572374046,0.5941318947563956,how to make an asian lantern
query-91,0.7456298460447879,0.7456298460447879,0.7840048711692542,0.7840048711692542,0.7234267649959281,how to make paper flowers
query-92,0.7840048711692542,0.7840048711692542,0.6379365213265478,0.6379365213265478,0.710970696247901,how to start a grill
query-93,1.0,0.934397461243829,0.9269658250786468,0.9269658250786468,1.0,how to motivate my child
query-94,0.21398626473452756,0.6548086577531307,0.6992148198508501,0.6992148198508501,0.8539316501572937,how to sail a boat
query-95,0.5965459277154549,0.735182641392979,0.7765732350040719,0.7765732350040719,0.7426142775581612,how to replace a door
query-96,0.7395861984138348,0.7395861984138348,0.7967683933390651,0.7967683933390651,0.833632930427423,how to fix a door handle
query-97,0.6667835230344069,0.653135534335885,0.5906222333696757,0.563326255972632,0.563326255972632,how to make kitchen curtains
query-98,0.6421755823489528,0.6421755823489528,0.5906222333696757,0.5906222333696757,0.6421755823489528,how to grow lemons
query-99,0.9269658250786468,0.9269658250786468,0.9269658250786468,0.9269658250786468,0.9269658250786468,how to grow grapes
