query_id,TCT-ColBERTv2+t5,ance+t5,bm25+rm3+t5,bm25+t5,marqo+t5,query
query-28,0.29411764705882354,0.2647058823529412,0.29411764705882354,0.29411764705882354,0.23529411764705882,make lunch meal prep fast
query-29,0.75,0.875,0.75,0.75,0.625,make vegetarian eintopf
query-3,0.84,0.72,0.6,0.6,0.72,how to make a green goddess salad
query-30,0.32558139534883723,0.23255813953488372,0.23255813953488372,0.18604651162790697,0.2558139534883721,how to make light muffins
query-31,0.7272727272727273,0.36363636363636365,0.7272727272727273,0.7272727272727273,0.9090909090909091,make fried halloumi bites
query-32,0.3793103448275862,0.27586206896551724,0.3620689655172414,0.43103448275862066,0.3103448275862069,show me a creamy mushroom stroganoff recipe
query-33,0.26229508196721313,0.22950819672131148,0.2459016393442623,0.29508196721311475,0.22950819672131148,can i have tender cooked pork
query-34,0.39655172413793105,0.3275862068965517,0.3793103448275862,0.25862068965517243,0.1724137931034483,can i have soup good for the summer
query-35,0.2413793103448276,0.4482758620689655,0.1724137931034483,0.3793103448275862,0.1724137931034483,how to make boiled easter eggs
query-36,0.2857142857142857,0.38095238095238093,0.5238095238095238,0.42857142857142855,0.047619047619047616,suggestions for road trip food
query-37,0.5925925925925926,0.5185185185185185,0.25925925925925924,0.4444444444444444,0.2222222222222222,how to make polish pierogi with cheese
query-38,0.35294117647058826,0.2647058823529412,0.4117647058823529,0.38235294117647056,0.20588235294117646,how can i make one pot ramen
query-39,0.23333333333333334,0.3,0.06666666666666667,0.3,0.3333333333333333,how to make a traditional greek dinner
query-4,0.3902439024390244,0.5365853658536586,0.4146341463414634,0.6585365853658537,0.3170731707317073,how to make a classic english trifle
query-40,0.36666666666666664,0.6,0.5,0.5666666666666667,0.23333333333333334,how to make salty brownies
query-41,0.49019607843137253,0.5686274509803921,0.17647058823529413,0.17647058823529413,0.19607843137254902,gingerbread cookies
query-42,0.696969696969697,0.5151515151515151,0.5454545454545454,0.5757575757575758,0.48484848484848486,how to make a mango and avocado salad
query-43,0.7741935483870968,0.6451612903225806,0.41935483870967744,0.5483870967741935,0.3225806451612903,easy granola recipe
query-44,0.4375,0.4791666666666667,0.2916666666666667,0.25,0.3958333333333333,chili sin carne
query-45,0.6590909090909091,0.5909090909090909,0.3409090909090909,0.36363636363636365,0.38636363636363635,savory belgian waffles
query-46,0.21311475409836064,0.19672131147540983,0.29508196721311475,0.29508196721311475,0.09836065573770492,how to make medium rare salmon
query-47,0.19148936170212766,0.2127659574468085,0.0851063829787234,0.2765957446808511,0.14893617021276595,a recipe with a whole chicken
query-48,0.2962962962962963,0.3148148148148148,0.37037037037037035,0.35185185185185186,0.2777777777777778,how to make a refreshing sweet smoothie
query-49,0.43478260869565216,0.2826086956521739,0.34782608695652173,0.2826086956521739,0.2391304347826087,a beefy burger
query-5,0.32142857142857145,0.2857142857142857,0.14285714285714285,0.16071428571428573,0.23214285714285715,I want a scary pumpkin pie
query-50,0.425,0.425,0.55,0.525,0.425,i would like basic clafoutis with some fresh fruit
query-51,0.5185185185185185,0.3333333333333333,0.37037037037037035,0.4074074074074074,0.4444444444444444,how to make african meat samosas
query-52,0.6666666666666666,0.6666666666666666,0.5,0.5833333333333334,0.4583333333333333,turkish chicken shish kebab
query-53,0.34615384615384615,0.4230769230769231,0.3269230769230769,0.3269230769230769,0.09615384615384616,how to make old fashioned pie pastry
query-54,0.10810810810810811,0.24324324324324326,0.13513513513513514,0.21621621621621623,0.35135135135135137,how to bake a multilayer cake
query-55,0.3877551020408163,0.2857142857142857,0.40816326530612246,0.40816326530612246,0.3469387755102041,i want a deep fried chicken recipe
query-56,0.6,0.43333333333333335,0.26666666666666666,0.26666666666666666,0.5,i would like a fresh and healthy oatmeal bowl
query-57,0.30434782608695654,0.2391304347826087,0.2826086956521739,0.2391304347826087,0.30434782608695654,i want a quick rice salad
query-58,0.6756756756756757,0.5135135135135135,0.13513513513513514,0.08108108108108109,0.3783783783783784,japanese rice balls
query-59,0.32558139534883723,0.3488372093023256,0.37209302325581395,0.3488372093023256,0.27906976744186046,a fresh drink for a sunny day
query-6,0.38095238095238093,0.2619047619047619,0.2857142857142857,0.2857142857142857,0.14285714285714285,ideas for easy to carry tailgate food
query-60,0.5121951219512195,0.3902439024390244,0.24390243902439024,0.3902439024390244,0.24390243902439024,i want some comfort food
query-61,0.23636363636363636,0.23636363636363636,0.3090909090909091,0.3090909090909091,0.18181818181818182,suggestions for a summer grill recipe
query-62,0.36363636363636365,0.4090909090909091,0.5,0.5,0.4090909090909091,vegetarian stuffed mushrooms
query-63,0.5102040816326531,0.4489795918367347,0.24489795918367346,0.2857142857142857,0.24489795918367346,sourdough bread sandwiches
query-64,0.26666666666666666,0.3333333333333333,0.15555555555555556,0.1111111111111111,0.3111111111111111,recommendations for a mediterranean potluck
query-65,0.21875,0.125,0.25,0.15625,0.3125,make a continental breakfast
query-66,0.7037037037037037,0.2222222222222222,0.7777777777777778,0.7777777777777778,0.6296296296296297,homemade remedy for a cold
query-67,0.2962962962962963,0.18518518518518517,0.2962962962962963,0.3333333333333333,0.14814814814814814,fast and easy picnic foods
query-68,0.3050847457627119,0.2542372881355932,0.3220338983050847,0.3220338983050847,0.22033898305084745,lunch ideas for fat loss
query-69,0.3170731707317073,0.21951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,plant based food recipes
query-7,0.4444444444444444,0.18518518518518517,0.5925925925925926,0.6296296296296297,0.2962962962962963,I want to make halloween candy
query-70,0.3125,0.5625,0.1875,0.1875,0.1875,jain vegetarianism recipes
query-71,0.2391304347826087,0.30434782608695654,0.2608695652173913,0.2608695652173913,0.2826086956521739,meals pair with wine
query-72,0.6818181818181818,0.5909090909090909,0.8636363636363636,0.8181818181818182,0.5,classic johnny marzetti recipe 
query-73,0.0,0.0,0.5,0.5,0.0,yakamein noodle soup
query-74,0.8571428571428571,0.7714285714285715,0.8857142857142857,0.8857142857142857,0.8285714285714286,original watermelon agua fresca
query-75,0.275,0.2,0.625,0.275,0.475,a rich buttery punjabi dish
query-76,0.6875,0.84375,0.8125,0.4375,0.6875,make high protein bibimbap
query-77,0.30434782608695654,0.3695652173913043,0.32608695652173914,0.15217391304347827,0.2608695652173913,protein rich vegetable meal
query-78,0.3404255319148936,0.3829787234042553,0.2553191489361702,0.23404255319148937,0.2978723404255319,original sloppy joe burger
query-79,0.32075471698113206,0.32075471698113206,0.20754716981132076,0.2830188679245283,0.24528301886792453,oven baked potatoes
query-8,0.5333333333333333,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.5333333333333333,how to make a gluten free peach crisp
query-80,0.4117647058823529,0.38235294117647056,0.5,0.5882352941176471,0.4117647058823529,i want a crispy burrito
query-81,0.2708333333333333,0.3541666666666667,0.22916666666666666,0.3333333333333333,0.2708333333333333,colorful vegatable salad
query-82,0.45652173913043476,0.45652173913043476,0.32608695652173914,0.41304347826086957,0.30434782608695654,slow-cooked fall-off-the-bone ribs
query-83,0.4146341463414634,0.21951219512195122,0.0975609756097561,0.1951219512195122,0.36585365853658536,fluffy cinnamon rolls
query-84,0.2692307692307692,0.4230769230769231,0.5,0.5,0.19230769230769232,toasted garlic bread pizza
query-85,0.32653061224489793,0.32653061224489793,0.40816326530612246,0.3673469387755102,0.3469387755102041,a fast dessert for valentines day
query-86,0.3018867924528302,0.3018867924528302,0.2641509433962264,0.41509433962264153,0.33962264150943394,thick butternut squash soup
query-87,0.8709677419354839,0.7419354838709677,0.5161290322580645,0.6451612903225806,0.7419354838709677,an old fashioned beef stew witha  rich broth
query-88,0.045454545454545456,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.5,a savory bagel
query-89,0.5581395348837209,0.5581395348837209,0.37209302325581395,0.27906976744186046,0.46511627906976744,fried chinese dumplings
query-9,0.8214285714285714,0.4642857142857143,0.5714285714285714,0.5357142857142857,0.6428571428571429,healthy zucchini bread
query-90,0.31666666666666665,0.31666666666666665,0.23333333333333334,0.21666666666666667,0.11666666666666667,softly baked cookies
query-91,0.6428571428571429,0.47619047619047616,0.19047619047619047,0.14285714285714285,0.30952380952380953,creamy white mousse
query-92,0.45,0.6,0.1,0.1,0.3,a fast icecream recipe
query-93,0.3888888888888889,0.24074074074074073,0.3148148148148148,0.3148148148148148,0.35185185185185186,italian refreshing pasta salad
query-94,0.6206896551724138,0.4827586206896552,0.1724137931034483,0.3793103448275862,0.41379310344827586,homemade tomato sauce
query-95,0.3333333333333333,0.5277777777777778,0.3055555555555556,0.3888888888888889,0.2777777777777778,spicy vegetarian indian curry
query-96,0.47368421052631576,0.15789473684210525,0.2631578947368421,0.3684210526315789,0.10526315789473684,a grilled filling sandwich
query-97,0.47368421052631576,0.4473684210526316,0.5263157894736842,0.5789473684210527,0.3684210526315789,healthy sweet potato french fries
query-98,0.28,0.28,0.12,0.14,0.2,a well balanced meal
query-99,0.4583333333333333,0.4583333333333333,0.3333333333333333,0.20833333333333334,0.16666666666666666,make chicken soup with homemade broth
