query_id,TCT-ColBERTv2,ance,bm25,bm25+rm3,marqo,query
query-63,0.750073642156479,0.4207954237157488,0.38896103411893024,0.42798719608999897,0.2096989999440991,sourdough bread sandwiches
query-64,0.7550345657291458,0.39736096013619626,0.4505655760587972,0.45186484096594276,0.6043834738405869,recommendations for a mediterranean potluck
query-65,0.7045082499607072,0.33602724721825067,0.42838543210841196,0.33013764944712026,0.25929090078741784,make a continental breakfast
query-66,1.0,0.3757677525932109,0.7015099647232446,0.8899541168509599,0.1681522864689108,homemade remedy for a cold
query-67,1.0,0.7108778857316033,0.6303335686932698,0.8140730213119421,0.5201694987659169,fast and easy picnic foods
query-68,0.6829873612575046,0.44047388984262936,0.8734012415309734,0.9363792118010483,0.7977885495409692,lunch ideas for fat loss
query-69,0.43266688557644684,0.43069280699525236,0.494639655562801,0.43231813227099475,0.21875540360845994,plant based food recipes
query-7,0.46377659599024906,0.42892606287762036,0.39112281004930627,0.5348633636498343,0.11004588314904008,I want to make halloween candy
query-70,0.27863174661986273,0.5100393801940226,0.30493568022073886,0.16066306790350482,0.0,jain vegetarianism recipes
query-71,0.5648901044069581,0.5270672065167423,0.7471589728148227,0.9305687780632227,0.933745776545611,meals pair with wine
query-72,0.5084169637999459,0.5186800803678558,0.9574284411791895,0.9334739949321357,0.764104071678639,classic johnny marzetti recipe 
query-73,0.0,0.0,0.0,0.0,0.21840743681816419,yakamein noodle soup
query-74,1.0,1.0,0.7539968898463182,0.7536190390062208,0.8234281117830955,original watermelon agua fresca
query-75,0.6594803070902429,0.2816372027313761,0.22204866390662786,0.7085201141565949,0.9019353824461352,a rich buttery punjabi dish
query-76,0.9574284411791895,0.9574284411791895,0.8801412713899903,0.7916177176836197,0.7663491917568946,make high protein bibimbap
query-77,0.8415908474314976,0.8480811340699614,0.3232413363566417,0.7035693831730858,0.39356081945565896,protein rich vegetable meal
query-78,0.4301912632434427,0.6661826079553563,0.21110866919271518,0.2842040249164739,0.11128353441668887,original sloppy joe burger
query-79,0.866947989864271,0.8236998933965709,0.24769767862149777,0.11720325496164993,0.470705977290069,oven baked potatoes
query-8,0.5789393034141311,0.6619412070471284,0.45561606478897265,0.5284938801245368,0.790014951407775,how to make a gluten free peach crisp
query-80,0.9608008655106622,0.8282996787332996,1.0,1.0,0.40348266660099286,i want a crispy burrito
query-81,0.5361527077157484,0.682058687059041,0.36244482128142036,0.22489474460014344,0.6541157825384691,colorful vegatable salad
query-82,1.0,0.9681896059005243,0.8553475075669357,0.7314470771099789,0.7430634927231287,slow-cooked fall-off-the-bone ribs
query-83,0.35604899330272194,0.3853233709507514,0.1578428642628094,0.0,0.47632024506239573,fluffy cinnamon rolls
query-84,0.19096997599000393,0.6859371712772157,0.6215085336061611,0.6668874221234057,0.08514311764162098,toasted garlic bread pizza
query-85,0.835780413693672,0.7336895592401868,0.7042292082158164,0.6713680359483805,0.5173522482282514,a fast dessert for valentines day
query-86,1.0,0.9350624941733298,0.4256473456040514,0.5641956070546605,0.9216017310213247,thick butternut squash soup
query-87,0.7654999533396626,0.9668728882728055,0.7799082337019199,0.8603818544462509,0.7813237604248449,an old fashioned beef stew witha  rich broth
query-88,0.0,0.0,0.20483424751859086,0.42257499837058643,0.40053795861858454,a savory bagel
query-89,0.6492450176383777,0.7284985375088683,0.3456535890006931,0.5667633861196995,0.3582425318466905,fried chinese dumplings
query-9,0.9681896059005243,1.0,0.4963932973953009,0.7776224288395142,0.6842006476066491,healthy zucchini bread
query-90,1.0,0.933745776545611,0.394904847834469,0.6070418571849208,0.033127111727194514,softly baked cookies
query-91,0.4670140981774819,0.8200685179888283,0.034715610968388634,0.07100952858881351,0.5173633627401372,creamy white mousse
query-92,0.49632358583473973,0.6078421520159135,0.1706728379730304,0.2532188780252747,0.0,a fast icecream recipe
query-93,0.7295880666739099,0.49297965797749166,0.41667257006225034,0.5745299773496586,0.7427338453528565,italian refreshing pasta salad
query-94,1.0,1.0,0.22820957492274616,0.039199134489337664,0.0,homemade tomato sauce
query-95,0.06362078819895171,0.6584580961547419,0.3456630414734368,0.3236586783102346,0.31328481690174087,spicy vegetarian indian curry
query-96,0.08514311764162098,0.167252910794785,0.1289376870322463,0.11041428151639364,0.0,a grilled filling sandwich
query-97,0.8509863509388742,0.8577753243841305,0.5379497350911594,0.5175501381665909,0.0,healthy sweet potato french fries
query-98,0.5035453968497418,0.609097563888675,0.10241712375929543,0.25339185054354363,0.5850150100220768,a well balanced meal
query-99,0.3648207848164017,0.7063815316734486,0.15008062346829137,0.2674859484828555,0.10281992268828936,make chicken soup with homemade broth
