query_id,TCT-ColBERTv2,ance,bm25,bm25+rm3,marqo,query
query-32,0.3112095471457873,0.27940815860425394,0.31594534832963694,0.2729244871055086,0.20602193645588274,show me a creamy mushroom stroganoff recipe
query-33,0.17377666528263608,0.22429145762907446,0.2273311714536401,0.13879227048486198,0.15594791756587909,can i have tender cooked pork
query-34,0.29906045335207837,0.22768908689677006,0.20068154285732992,0.31645141268848737,0.1432774591990456,can i have soup good for the summer
query-35,0.2031277592132668,0.2825371946061601,0.1160356067845076,0.021243236018697122,0.021551724137931036,how to make boiled easter eggs
query-36,0.34406538099917894,0.313114134542706,0.39351851851851855,0.4261602418745276,0.08928571428571429,suggestions for road trip food
query-37,0.5139616109422873,0.42645881969067384,0.1943366396478076,0.09256033115682237,0.11521875410764298,how to make polish pierogi with cheese
query-38,0.14306907513738631,0.005120690741791139,0.2435987794621571,0.27219784393174556,0.0842786794855249,how can i make one pot ramen
query-39,0.2859548784548785,0.27247197247197247,0.10390969570443785,0.006944444444444444,0.059769578247839114,how to make a traditional greek dinner
query-4,0.48556985031791783,0.46633410241368284,0.548542518841043,0.3228095564047934,0.12196842333794974,how to make a classic english trifle
query-40,0.31847250319040715,0.3219008662317732,0.4309774691164144,0.3938902057981005,0.010024420024420024,how to make salty brownies
query-41,0.3070423181058701,0.41882266555251074,0.039299977622366804,0.030788472164928145,0.1192577030812325,gingerbread cookies
query-42,0.6243720970840085,0.422375111660826,0.36092284487561704,0.3483603588099739,0.3993767185478415,how to make a mango and avocado salad
query-43,0.6885712850665442,0.5652727482040245,0.19982535892277473,0.14151929789313186,0.08259088581669226,easy granola recipe
query-44,0.27135752889650866,0.23054012690710646,0.1299326975108225,0.1247628817941318,0.191156397622525,chili sin carne
query-45,0.5206010731935039,0.34779324438270415,0.15309427138418893,0.16594644779865864,0.004545454545454546,savory belgian waffles
query-46,0.15696070778037993,0.21094812639981808,0.20109227906804528,0.20623557075330526,0.11296903460837886,how to make medium rare salmon
query-47,0.03417764268828099,0.007801418439716313,0.12702366110442698,0.010864312991972566,0.0017730496453900709,a recipe with a whole chicken
query-48,0.29669284826873565,0.2641329765139289,0.28196798746997437,0.30977502885352676,0.22242886256044153,how to make a refreshing sweet smoothie
query-49,0.34920898755840546,0.147386651190999,0.23191978701889185,0.26874088100379023,0.12198498964803312,a beefy burger
query-5,0.2642668855547728,0.1777537938252224,0.048483337751429864,0.02185456148413688,0.19188373569906675,I want a scary pumpkin pie
query-50,0.17704159017946203,0.32166526535376644,0.41819592508989406,0.45317579128198143,0.19777777777777777,i would like basic clafoutis with some fresh fruit
query-51,0.36328264000959515,0.3761374260251645,0.2814283182704236,0.23281714855788926,0.2489995464755582,how to make african meat samosas
query-52,0.46197413680824734,0.4737996031746032,0.27947770504138786,0.21244818983878713,0.17688900160232437,turkish chicken shish kebab
query-53,0.3600202658268957,0.3763473747433265,0.27770633038773374,0.25915016001333135,0.0638354700854701,how to make old fashioned pie pastry
query-54,0.08693693693693694,0.10717541262005871,0.07693148385339055,0.043092160483464835,0.2557679107679108,how to bake a multilayer cake
query-55,0.2359806216289781,0.1614891452076326,0.2920824306670665,0.2719905749951588,0.11004420815945426,i want a deep fried chicken recipe
query-56,0.4057272413576761,0.4724071071243747,0.15440821256038645,0.12988365348896658,0.25691558441558443,i would like a fresh and healthy oatmeal bowl
query-57,0.16931410718036427,0.24124307562287098,0.17137890290064203,0.17957916390607356,0.08747673127312576,i want a quick rice salad
query-58,0.450002262491087,0.4662327951801636,0.029798734905117887,0.038703235254959396,0.13410091125608367,japanese rice balls
query-59,0.1848096860563797,0.2217960334239404,0.2839798815385778,0.2722745178449129,0.07433554817275746,a fresh drink for a sunny day
query-6,0.2513957677742622,0.21406037922935,0.1342410737985272,0.12638956326947653,0.0554421768707483,ideas for easy to carry tailgate food
query-60,0.4631515597736362,0.31359458222368236,0.16106373697723025,0.11159945414766742,0.06387921022067364,i want some comfort food
query-61,0.18752183294288555,0.17754689754689756,0.2716134387639353,0.2566813871308333,0.1350942195059842,suggestions for a summer grill recipe
query-62,0.13665225230030986,0.17679063360881545,0.23968348902559428,0.3454043202965616,0.08311688311688312,vegetarian stuffed mushrooms
query-63,0.38804525937119266,0.320871307859896,0.11949639387527586,0.09998739825013583,0.06940395205701327,sourdough bread sandwiches
query-64,0.2396825396825397,0.10338098475442593,0.05637412775093935,0.06564463314463315,0.23036923981368423,recommendations for a mediterranean potluck
query-65,0.2187020603464963,0.05714285714285714,0.0824353448275862,0.09811687155437156,0.06859657622739017,make a continental breakfast
query-66,0.636713596616704,0.08197702929410246,0.576778275762049,0.6296070958728045,0.01984126984126984,homemade remedy for a cold
query-67,0.2524830105531067,0.1269036339772774,0.23998297556173953,0.2552722997167442,0.0834610472541507,fast and easy picnic foods
query-68,0.23930319349972365,0.11372969045452107,0.2475385812755283,0.24920046894418135,0.17980898574118914,lunch ideas for fat loss
query-69,0.15456949783566964,0.09605510134892847,0.09300280681378242,0.09472784777461017,0.03702816492450639,plant based food recipes
query-7,0.22508826887056863,0.2858518858432859,0.3113672904661548,0.3304683111314478,0.054612792574718676,I want to make halloween candy
query-70,0.09288733370288248,0.48343253968253963,0.06770833333333333,0.03680555555555555,0.0,jain vegetarianism recipes
query-71,0.14322887257669867,0.15042616570907955,0.17785454501607295,0.2091923241277912,0.23811076068831205,meals pair with wine
query-72,0.39867084690127347,0.43933099745184007,0.7875769526311323,0.8346081132177386,0.4792855020796198,classic johnny marzetti recipe 
query-73,0.0,0.0,0.029411764705882353,0.0125,0.08333333333333333,yakamein noodle soup
query-74,0.7505196399813517,0.680039339080175,0.7774641375246587,0.737376012683441,0.6113858420489426,original watermelon agua fresca
query-75,0.17431318681318683,0.06271701982228298,0.07534439393310362,0.3710617666236281,0.26554772613693156,a rich buttery punjabi dish
query-76,0.5154885880033423,0.6399675965586376,0.38161414152368095,0.5372510445291087,0.4185005100939895,make high protein bibimbap
query-77,0.22627808119749648,0.3359399055051229,0.05607260834103934,0.22677552922118138,0.0787598525298754,protein rich vegetable meal
query-78,0.3154237936309276,0.2827423080124495,0.14028740433621537,0.1912234042553191,0.04692671394799055,original sloppy joe burger
query-79,0.23279059700466403,0.22989735631245062,0.11702589845205756,0.05689071998654919,0.06837691713560631,oven baked potatoes
query-8,0.3267396603585058,0.19321679954032897,0.17785323153258079,0.1694579296904878,0.4631893860234264,how to make a gluten free peach crisp
query-80,0.3892641672053437,0.2515782828282828,0.5190966027633984,0.44973454313852246,0.1194518054403232,i want a crispy burrito
query-81,0.15310767406844533,0.2583676870730713,0.18004891077331006,0.08138113457442347,0.11997354497354497,colorful vegatable salad
query-82,0.33103726397608124,0.37865053408283805,0.3012095643665039,0.2239910773554997,0.23656487232574186,slow-cooked fall-off-the-bone ribs
query-83,0.18755132867591864,0.0977360771216433,0.04587989712399075,0.006427268191483477,0.26741941085377235,fluffy cinnamon rolls
query-84,0.09051810127325001,0.355024255024255,0.36979472022950277,0.38477716727716726,0.021095571095571093,toasted garlic bread pizza
query-85,0.24695575429945935,0.2712146011286721,0.23971350846856798,0.2819080017298803,0.12462744994015566,a fast dessert for valentines day
query-86,0.24398886841169748,0.22876497428738884,0.23448432055926421,0.19868695507846454,0.23919817591745102,thick butternut squash soup
query-87,0.7991653015275283,0.7672992914928399,0.44583848068734,0.41575083144492914,0.6303468721513309,an old fashioned beef stew witha  rich broth
query-88,0.0013774104683195593,0.011918403725126415,0.05412075298438935,0.11673958839734239,0.30143334783907644,a savory bagel
query-89,0.44725652106913566,0.5182750919454661,0.11647804788257662,0.19963063055945443,0.22695917250534167,fried chinese dumplings
query-9,0.7489885898307803,0.43487940630797783,0.30341062519483675,0.46844351668406287,0.3265497865812992,healthy zucchini bread
query-90,0.2488144246555901,0.23474463206318047,0.12090524193856482,0.20012157809983896,0.0018518518518518517,softly baked cookies
query-91,0.41527689910285365,0.34728274293721073,0.015751324690605053,0.029975875931034242,0.14753108301495396,creamy white mousse
query-92,0.25945866085668723,0.3014740642499264,0.034999999999999996,0.061111111111111116,0.0,a fast icecream recipe
query-93,0.26009910268646047,0.12988850381246364,0.14892656842866128,0.20523873665085432,0.24813089597675336,italian refreshing pasta salad
query-94,0.5571596825604547,0.4461407377706496,0.10818530920052348,0.02396667753524209,0.0,homemade tomato sauce
query-95,0.07191747291586907,0.44802983019888043,0.179766043735342,0.12814828677320225,0.04458445907913993,spicy vegetarian indian curry
query-96,0.09493877853550976,0.08701620004958274,0.10086585801688777,0.05646207996480229,0.0039631097448053635,a grilled filling sandwich
query-97,0.4065315109636439,0.3814653183074236,0.4662877436807791,0.34775881304585093,0.0,healthy sweet potato french fries
query-98,0.147414617297596,0.22808323839902792,0.03973650793650793,0.06891666666666667,0.18,a well balanced meal
query-99,0.13374669597392555,0.29756944444444444,0.04497354497354497,0.10507950346660024,0.015277777777777779,make chicken soup with homemade broth
