query_id,TCT-ColBERTv2,ance,bm25,bm25+rm3,marqo,query
query-26,0.795760747566305,0.3391602052736161,0.8274043288765652,0.5965459277154549,0.36136328632247594,how to prepare spicy oysters
query-27,0.5,0.6917831836856677,0.35262297841205176,0.10699313236726378,0.0,how to quickly make baby food
query-28,0.30078518014914984,0.8539316501572937,0.28902930375209906,0.2964609399172814,0.0,make lunch meal prep fast
query-29,0.2795888034906985,0.3082168163143322,0.13120507751234178,0.30078518014914984,0.4239502565920201,make vegetarian eintopf
query-3,1.0,1.0,0.2987763160529316,0.3718104909742848,0.46905661104071605,how to make a green goddess salad
query-30,1.0,0.8687949224876582,0.15782422623975725,0.15782422623975725,0.3421757737602428,how to make light muffins
query-31,0.36132534291047097,0.4785372057762079,0.6163989078593143,0.5941231586290995,0.5769742446711539,make fried halloumi bites
query-32,0.669580102636808,0.8930068676327362,0.849607409925425,0.849607409925425,0.7469385177900298,show me a creamy mushroom stroganoff recipe
query-33,0.795760747566305,1.0,0.7765732350040719,0.23518264139297895,0.4777969189511402,can i have tender cooked pork
query-34,1.0,0.4343974612438291,0.7765732350040719,0.915209948681596,0.7883291114011227,can i have soup good for the summer
query-35,0.6843515475204855,0.5531464700081437,0.34519134224686937,0.0,0.14606834984270645,how to make boiled easter eggs
query-36,0.8687949224876582,0.8539316501572937,0.915209948681596,0.9269658250786468,0.48522855511632257,suggestions for road trip food
query-37,0.7840048711692542,1.0,0.15039259007457492,0.10699313236726378,0.48522855511632257,how to make polish pierogi with cheese
query-38,0.5531464700081437,0.0,0.49698443151337335,0.6039775638806372,0.24261427755816128,how can i make one pot ramen
query-39,0.7860137352654724,0.7860137352654724,0.2765732350040718,0.0,0.0,how to make a traditional greek dinner
query-4,1.0,1.0,0.7765732350040719,0.5,0.415209948681596,how to make a classic english trifle
query-40,1.0,1.0,0.3643788548091025,0.4808124874377669,0.0,how to make salty brownies
query-41,0.639945385422766,0.7883291114011227,0.08479005131840403,0.0,0.33041989736319194,gingerbread cookies
query-42,0.934397461243829,1.0,0.6992148198508501,0.7860137352654724,0.8687949224876582,how to make a mango and avocado salad
query-43,1.0,1.0,0.13120507751234178,0.13120507751234178,0.37381935507050307,easy granola recipe
query-44,0.8613632863224759,0.44615333764087994,0.5147714448836774,0.13863671367752411,0.530943388959284,chili sin carne
query-45,0.8421757737602428,0.15039259007457492,0.404762744029787,0.4239502565920201,0.06560253875617089,savory belgian waffles
query-46,0.5413905936110929,0.7456298460447879,0.7860137352654724,0.9269658250786468,0.415209948681596,how to make medium rare salmon
query-47,0.21599512883074581,0.0,0.2573857224418387,0.0,0.0,a recipe with a whole chicken
query-48,0.669580102636808,0.735182641392979,0.915209948681596,0.6917831836856677,0.8421757737602428,how to make a refreshing sweet smoothie
query-49,1.0,0.4566005422926888,0.4808124874377669,0.415209948681596,0.45860940638890707,a beefy burger
query-5,0.5,0.46835641868973965,0.23518264139297895,0.07303417492135322,0.5,I want a scary pumpkin pie
query-50,0.48522855511632257,1.0,0.6725956711234347,0.669580102636808,0.4343974612438291,i would like basic clafoutis with some fresh fruit
query-51,0.22342676499592815,0.5508310938724935,0.6039775638806372,0.4808124874377669,0.3082168163143322,how to make african meat samosas
query-52,0.8082168163143322,0.6039775638806372,0.2765732350040718,0.37381935507050307,0.3378515335283742,turkish chicken shish kebab
query-53,0.565602538756171,0.5,0.5,0.5,0.38356636737133565,how to make old fashioned pie pastry
query-54,0.5433994577073111,0.30078518014914984,0.5087403079104241,0.34519134224686937,0.48824412360294916,how to bake a multilayer cake
query-55,1.0,0.8687949224876582,0.6813359790338589,0.6843515475204855,0.5147714448836774,i want a deep fried chicken recipe
query-56,0.7543701539552121,0.8930068676327362,0.615733440277688,0.5531464700081437,0.5147714448836774,i would like a fresh and healthy oatmeal bowl
query-57,0.6621484664716257,0.6578242262397573,0.7883291114011227,0.830419897363192,0.21398626473452756,i want a quick rice salad
query-58,0.7765732350040719,0.669580102636808,0.16958010263680806,0.16958010263680806,0.3812509912356854,japanese rice balls
query-59,0.6164336326286644,0.6843515475204855,0.7765732350040719,0.6917831836856677,0.3156484524795145,a fresh drink for a sunny day
query-6,0.3812509912356854,0.7012236839470684,0.24261427755816128,0.3391602052736161,0.24261427755816128,ideas for easy to carry tailgate food
query-60,0.8421757737602428,0.9269658250786468,0.21398626473452756,0.23518264139297895,0.44615333764087994,i want some comfort food
query-61,0.830419897363192,0.7691415988388896,1.0,1.0,0.8539316501572937,suggestions for a summer grill recipe
query-62,0.5531464700081437,0.48522855511632257,0.2795888034906985,0.6992148198508501,0.4703652827859579,vegetarian stuffed mushrooms
query-63,0.8274043288765652,0.42696582507864683,0.21398626473452756,0.16958010263680806,0.16958010263680806,sourdough bread sandwiches
query-64,0.8930068676327362,0.4121943801949693,0.48522855511632257,0.48522855511632257,0.5508310938724935,recommendations for a mediterranean potluck
query-65,0.6992148198508501,0.404762744029787,0.5531464700081437,0.5087403079104241,0.3391602052736161,make a continental breakfast
query-66,1.0,0.34519134224686937,0.6608397947263839,0.830419897363192,0.14606834984270645,homemade remedy for a cold
query-67,1.0,0.7883291114011227,0.650392590074575,0.830419897363192,0.7035390600827187,fast and easy picnic foods
query-68,0.7234267649959281,0.41822551716822265,0.8539316501572937,1.0,0.8930068676327362,lunch ideas for fat loss
query-69,0.34519134224686937,0.44484466589563804,0.5531464700081437,0.5531464700081437,0.06560253875617089,plant based food recipes
query-7,0.37381935507050307,0.2765732350040718,0.23518264139297895,0.5551553341043619,0.16958010263680806,I want to make halloween candy
query-70,0.2795888034906985,0.5,0.21398626473452756,0.0,0.0,jain vegetarianism recipes
query-71,0.5296347172140421,0.4912596920895758,0.830419897363192,1.0,1.0,meals pair with wine
query-72,0.5030155684866265,0.5922216874835864,0.934397461243829,1.0,0.849607409925425,classic johnny marzetti recipe 
query-73,0.0,0.0,0.0,0.0,0.0,yakamein noodle soup
query-74,1.0,1.0,0.7234267649959281,0.830419897363192,0.830419897363192,original watermelon agua fresca
query-75,0.5773584151532217,0.0,0.23518264139297895,0.5508310938724935,1.0,a rich buttery punjabi dish
query-76,0.934397461243829,0.934397461243829,0.8687949224876582,0.830419897363192,0.639945385422766,make high protein bibimbap
query-77,0.8539316501572937,0.9269658250786468,0.2870204396558808,0.5922216874835864,0.38356636737133565,protein rich vegetable meal
query-78,0.3395489989330806,0.6284360138588454,0.11630685504451711,0.25323789947162506,0.06338951292367069,original sloppy joe burger
query-79,1.0,0.830419897363192,0.16958010263680806,0.07303417492135322,0.41822551716822265,oven baked potatoes
query-8,0.6917831836856677,0.6548086577531307,0.4226415848467783,0.5087403079104241,0.7765732350040719,how to make a gluten free peach crisp
query-80,1.0,1.0,1.0,1.0,0.5147714448836774,i want a crispy burrito
query-81,0.5508310938724935,0.8930068676327362,0.28902930375209906,0.07303417492135322,0.5878056198050307,colorful vegatable salad
query-82,1.0,1.0,1.0,0.6992148198508501,0.830419897363192,slow-cooked fall-off-the-bone ribs
query-83,0.44615333764087994,0.4239502565920201,0.08479005131840403,0.0,0.34960740992542505,fluffy cinnamon rolls
query-84,0.08479005131840403,0.7765732350040719,0.6813359790338589,0.6992148198508501,0.13120507751234178,toasted garlic bread pizza
query-85,0.7469385177900298,0.7456298460447879,0.8687949224876582,0.8082168163143322,0.40777831251641367,a fast dessert for valentines day
query-86,1.0,1.0,0.3229882611980096,0.5433994577073111,1.0,thick butternut squash soup
query-87,0.6386367136775242,1.0,0.6608397947263839,1.0,0.7234267649959281,an old fashioned beef stew witha  rich broth
query-88,0.0,0.0,0.3156484524795145,0.5531464700081437,0.5191875125622332,a savory bagel
query-89,0.669580102636808,0.735182641392979,0.4256571533334049,0.6608397947263839,0.3930068676327362,fried chinese dumplings
query-9,1.0,1.0,0.4468535299918563,0.7573857224418385,0.7883291114011227,healthy zucchini bread
query-90,1.0,1.0,0.28902930375209906,0.5,0.0,softly baked cookies
query-91,0.44916890612750654,0.7227265726449519,0.0,0.0,0.6992148198508501,creamy white mousse
query-92,0.6548086577531307,0.5087403079104241,0.21398626473452756,0.3391602052736161,0.0,a fast icecream recipe
query-93,0.6813359790338589,0.5030155684866265,0.4226415848467783,0.5538466623591201,0.819972692711383,italian refreshing pasta salad
query-94,1.0,1.0,0.2308584011611105,0.0,0.0,homemade tomato sauce
query-95,0.0,0.6386367136775242,0.4226415848467783,0.34519134224686937,0.16958010263680806,spicy vegetarian indian curry
query-96,0.13120507751234178,0.204239252433695,0.08479005131840403,0.06560253875617089,0.0,a grilled filling sandwich
query-97,0.9269658250786468,0.934397461243829,0.5074316361651824,0.46604104255408946,0.0,healthy sweet potato french fries
query-98,0.5030155684866265,0.6725956711234347,0.15782422623975725,0.2765732350040718,0.680027307288617,a well balanced meal
query-99,0.27727342735504823,0.830419897363192,0.13120507751234178,0.4121943801949693,0.0,make chicken soup with homemade broth
