query-0,diy+wikihow-offline+f41ea605e5745fa3b370f907edd32fca,how to choose a good hairstyle for men,How to Become a Tumblr Girl,https://www.wikihow.com/Become-a-Tumblr-Girl,0
query-1,diy+wikihow-offline+029dbc592078c641ca7779cf587d4665,how to learn a new language,How to Teach Yourself a Language Using Flashcards,https://www.wikihow.com/Teach-Yourself-a-Language-Using-Flashcards,2
query-1,diy+wikihow-offline+04fa4bc82e822b12acb8682f542e5060,how to learn a new language,How to Learn Several Languages at a Time,https://www.wikihow.com/Learn-Several-Languages-at-a-Time,1
query-1,diy+wikihow-offline+0871f92d6d72a6e488799788cf550f43,how to learn a new language,How to Teach Yourself a New Language,https://www.wikihow.com/Teach-Yourself-a-New-Language,2
query-1,diy+wikihow-offline+090da0649110e7249d12fab1fac2bf44,how to learn a new language,How to Become Skilled at Learning Programming Languages,https://www.wikihow.com/Become-Skilled-at-Learning-Programming-Languages,0
query-1,diy+wikihow-offline+0a04343b78b32dbb34ffe64e4e2eac52,how to learn a new language,How to Make Your Own Secret Language,https://www.wikihow.com/Make-Your-Own-Secret-Language,0
query-1,diy+wikihow-offline+0b540016a91a917016706537e326dc31,how to learn a new language,How to Learn a New Language Fast,https://www.wikihow.com/Learn-a-New-Language-Fast,2
query-1,diy+wikihow-offline+0bca7e2d2aba6b3d579fb258806832ad,how to learn a new language,How to Learn a Language With the Internet,https://www.wikihow.com/Learn-a-Language-With-the-Internet,1
query-1,diy+wikihow-offline+13e49e33dd5548cb13d9c1048a0fb062,how to learn a new language,"How to Tell Chinese, Japanese, and Korean Writing Apart","https://www.wikihow.com/Tell-Chinese,-Japanese,-and-Korean-Writing-Apart",0
query-1,diy+wikihow-offline+2e1e16b3c12a556c91b0a30e70d09414,how to learn a new language,How to Celebrate Te Wiki o te Reo Māori (Māori Language Week),https://www.wikihow.com/Celebrate-Te-Wiki-o-te-Reo-M%C4%81ori-(M%C4%81ori-Language-Week),0
query-1,diy+wikihow-offline+2efce44fee96ab0de249783cebbfb9e2,how to learn a new language,How to Become a Polyglot,https://www.wikihow.com/Become-a-Polyglot,2
query-1,diy+wikihow-offline+31a548442b7b6b2243151d2ac628f8f0,how to learn a new language,How to Learn Vietnamese,https://www.wikihow.com/Learn-Vietnamese,1
query-1,diy+wikihow-offline+3852904e704f1ed9d0fa37790e227a35,how to learn a new language,How to Learn a Language by Listening to the Radio,https://www.wikihow.com/Learn-a-Language-by-Listening-to-the-Radio,1
query-1,diy+wikihow-offline+4304ff5ea9d640cc9f9b7ab360140467,how to learn a new language,How to Teach English As a Foreign Language,https://www.wikihow.com/Teach-English-As-a-Foreign-Language,0
query-1,diy+wikihow-offline+43675132dd20015620575452c191cb53,how to learn a new language,How to Learn a Language Inexpensively,https://www.wikihow.com/Learn-a-Language-Inexpensively,2
query-1,diy+wikihow-offline+4604690226368a3bfa5b4366e10bca4d,how to learn a new language,How to Start Learning Computer Programming,https://www.wikihow.com/Start-Learning-Computer-Programming,0
query-1,diy+wikihow-offline+48dbd2c56083f5623183d30accd20497,how to learn a new language,How to Learn New Things,https://www.wikihow.com/Learn-New-Things,0
query-1,diy+wikihow-offline+5be47a37215229fc1a5256385ca19692,how to learn a new language,How to Speak a Language With the Native Accent,https://www.wikihow.com/Speak-a-Language-With-the-Native-Accent,2
query-1,diy+wikihow-offline+5c806b1d16a8a2a9d73c9c7491f9165a,how to learn a new language,How to Learn a Language,https://www.wikihow.com/Learn-a-Language,2
query-1,diy+wikihow-offline+64a271b301eb5b594e31be1e0fb72f11,how to learn a new language,How to Learn a Language with Immersion and Formal Study,https://www.wikihow.com/Learn-a-Language-with-Immersion-and-Formal-Study,2
query-1,diy+wikihow-offline+72805a4a1465c7dea9080d8ca4782f47,how to learn a new language,How to Say Hello in Switzerland,https://www.wikihow.com/Say-Hello-in-Switzerland,0
query-1,diy+wikihow-offline+7aa8d9ee070e10dc1757caa3bdf29c7e,how to learn a new language,How to Say Good Luck in Multiple Languages,https://www.wikihow.com/Say-Good-Luck-in-Multiple-Languages,1
query-1,diy+wikihow-offline+7d0a4d32c6d04a6b4deeeb1b5bea9ba4,how to learn a new language,How to Learn Any Language,https://www.wikihow.com/Learn-Any-Language,1
query-1,diy+wikihow-offline+82ed6dadb36b3a46b8d8de15f491cf0c,how to learn a new language,How to Use Duolingo,https://www.wikihow.com/Use-Duolingo,1
query-1,diy+wikihow-offline+85dd5236f15305a185915dd7f681f5e7,how to learn a new language,How to Learn a Language Fluently when You Live in a New Country,https://www.wikihow.com/Learn-a-Language-Fluently-when-You-Live-in-a-New-Country,1
query-1,diy+wikihow-offline+86c14f17070f38697b86f62b418fc0dc,how to learn a new language,"How to Improve Your Language Skills Through Reading, Writing, Listening and Speaking","https://www.wikihow.com/Improve-Your-Language-Skills-Through-Reading,-Writing,-Listening-and-Speaking",0
query-1,diy+wikihow-offline+9001563355325148cf47677a064815f9,how to learn a new language,How to Study a Foreign Language in School,https://www.wikihow.com/Study-a-Foreign-Language-in-School,1
query-1,diy+wikihow-offline+9580229d40b681bae16b58aa11eb0940,how to learn a new language,How to Learn Basic Language Vocabulary with Google Translate,https://www.wikihow.com/Learn-Basic-Language-Vocabulary-with-Google-Translate,1
query-1,diy+wikihow-offline+9f5da6bea0d0bf3bd06d497e925cd380,how to learn a new language,How to Learn Tamil,https://www.wikihow.com/Learn-Tamil,1
query-1,diy+wikihow-offline+a04c96e0cc7dd43fdf4c51626c72e4f1,how to learn a new language,How to Become Fluent in a Language,https://www.wikihow.com/Become-Fluent-in-a-Language,2
query-1,diy+wikihow-offline+a221c1bea62a63bb47bf6c5b1044c529,how to learn a new language,How to Learn English,https://www.wikihow.com/Learn-English,1
query-1,diy+wikihow-offline+a2cb183ef19997a3ee4dc948793b1c1f,how to learn a new language,How to Learn Russian,https://www.wikihow.com/Learn-Russian,1
query-1,diy+wikihow-offline+a6605d7b604ea9b33c290788536b07e4,how to learn a new language,How to Teach Adults a Foreign Language,https://www.wikihow.com/Teach-Adults-a-Foreign-Language,1
query-1,diy+wikihow-offline+ad4d03d285281d4028a3459df722efa8,how to learn a new language,How to Date Across a Language Barrier,https://www.wikihow.com/Date-Across-a-Language-Barrier,0
query-1,diy+wikihow-offline+aee4498c70c1bf5e34eddeae180fdb9e,how to learn a new language,How to Create a Language,https://www.wikihow.com/Create-a-Language,0
query-1,diy+wikihow-offline+b42d9245aeae4c8d96134d9e235d5920,how to learn a new language,How to Say Greetings and Farewells in Foreign Languages,https://www.wikihow.com/Say-Greetings-and-Farewells-in-Foreign-Languages,1
query-1,diy+wikihow-offline+b53ce43ddce253e4b8e0fc59ff1fdd75,how to learn a new language,How to Develop Fluency in English,https://www.wikihow.com/Develop-Fluency-in-English,1
query-1,diy+wikihow-offline+c02e62cad600c58b5fb21e07e1fb7092,how to learn a new language,How to Learn Kannada,https://www.wikihow.com/Learn-Kannada,1
query-1,diy+wikihow-offline+c9104fc326c825509f4e72f7f4bc6269,how to learn a new language,How to Become a Mobile Java Developer for Nokia,https://www.wikihow.com/Become-a-Mobile-Java-Developer-for-Nokia,0
query-1,diy+wikihow-offline+d39849e6d3402ced8d0df7464ca3c693,how to learn a new language,How to Learn Japanese on Your Own,https://www.wikihow.com/Learn-Japanese-on-Your-Own,1
query-1,diy+wikihow-offline+d61ce2a9d7d1385d31503b5fbabbae9d,how to learn a new language,How to Learn Japanese Using Duolingo,https://www.wikihow.com/Learn-Japanese-Using-Duolingo,0
query-1,diy+wikihow-offline+dc679c911c37823811c60cbca215528c,how to learn a new language,How to Teach Yourself German,https://www.wikihow.com/Teach-Yourself-German,1
query-1,diy+wikihow-offline+dd547f1c255befd2bd20067f81fb4d53,how to learn a new language,How to Learn English Faster,https://www.wikihow.com/Learn-English-Faster,0
query-1,diy+wikihow-offline+de80eb7ff2656b336ec136bb2514262d,how to learn a new language,How to Turn Your iPod Nano Into a Useful Language Learning Tool,https://www.wikihow.com/Turn-Your-iPod-Nano-Into-a-Useful-Language-Learning-Tool,0
query-1,diy+wikihow-offline+dfd0e33c6d61df25f50c13e0649d9d4d,how to learn a new language,How to Learn a Foreign Language with Songs,https://www.wikihow.com/Learn-a-Foreign-Language-with-Songs,1
query-1,diy+wikihow-offline+e2e58c1110af61d33d0608a7b4eb4f90,how to learn a new language,How to Learn Vocabulary in a Foreign Language,https://www.wikihow.com/Learn-Vocabulary-in-a-Foreign-Language,1
query-1,diy+wikihow-offline+fcee36719b87b8d3c037cc01af53aa0a,how to learn a new language,How to Become More Fluent in English (Simple),https://www.wikihow.com/Become-More-Fluent-in-English-(Simple),1
query-10,diy+wikihow-offline+0a7affccef9fcac23ad0e8e042adc522,how to style curly hair,How to Style Curly Hair in 20 Minutes or Less,https://www.wikihow.com/Style-Curly-Hair-in-20-Minutes-or-Less,2
query-10,diy+wikihow-offline+0e117d5dca5aa02c3359284e60f2f194,how to style curly hair,How to Comb Curly Hair,https://www.wikihow.com/Comb-Curly-Hair,2
query-10,diy+wikihow-offline+0e3e60a59bcc3675df3b9bd41fc15e59,how to style curly hair,How to Learn to Love Your Curly Hair,https://www.wikihow.com/Learn-to-Love-Your-Curly-Hair,1
query-10,diy+wikihow-offline+145e86591e273a3524515f2e0c2c8abd,how to style curly hair,How to Make Black Hair Curly,https://www.wikihow.com/Make-Black-Hair-Curly,1
query-10,diy+wikihow-offline+16c7495a5d406e16deacb9edd57ab179,how to style curly hair,How to Do Hairstyles for Curly Hair,https://www.wikihow.com/Do-Hairstyles-for-Curly-Hair,2
query-10,diy+wikihow-offline+2415cbd8e46605eeb036f0f3df56b6ca,how to style curly hair,How to Style Curly Bangs,https://www.wikihow.com/Style-Curly-Bangs,1
query-10,diy+wikihow-offline+27544915d22318878f14fff926fa8549,how to style curly hair,How to Style Curly Hair,https://www.wikihow.com/Style-Curly-Hair,2
query-10,diy+wikihow-offline+2b21da4c86b18094cf717c5ed16d28f7,how to style curly hair,How to Boost Your Curls,https://www.wikihow.com/Boost-Your-Curls,2
query-10,diy+wikihow-offline+2d3cbd125ad7f5fcd132d1f0f51f921e,how to style curly hair,How to Curl Fine Straight Hair,https://www.wikihow.com/Curl-Fine-Straight-Hair,2
query-10,diy+wikihow-offline+3e9a093fb2840408e6271e85cfb7e7f3,how to style curly hair,How to Style Very Short Curly Hair,https://www.wikihow.com/Style-Very-Short-Curly-Hair,2
query-10,diy+wikihow-offline+454626d7992d298adf51282d0530569d,how to style curly hair,How to Style Air Dried Hair,https://www.wikihow.com/Style-Air-Dried-Hair,0
query-10,diy+wikihow-offline+4a018e0f702df2375ea89442632ba26d,how to style curly hair,How to Braid Curly Hair,https://www.wikihow.com/Braid-Curly-Hair,1
query-10,diy+wikihow-offline+4a08831293e8883b0b29e281001d540e,how to style curly hair,How to Do a Caesar Haircut,https://www.wikihow.com/Do-a-Caesar-Haircut,0
query-10,diy+wikihow-offline+4f2b4717d4c8104768daf719cacb1d42,how to style curly hair,How to Wet Set Hair Rollers,https://www.wikihow.com/Wet-Set-Hair-Rollers,2
query-10,diy+wikihow-offline+4f50663c63baef4b812155a15048500e,how to style curly hair,How to Dress for a Hollywood Film Audition,https://www.wikihow.com/Dress-for-a-Hollywood-Film-Audition,0
query-10,diy+wikihow-offline+5031a222166dedd76397f9bd441a89b8,how to style curly hair,How to Curl Hair,https://www.wikihow.com/Curl-Hair,1
query-10,diy+wikihow-offline+534417012a7037f48d4a0db5edbdac8b,how to style curly hair,"How to Get Big, Bouncy Curls","https://www.wikihow.com/Get-Big,-Bouncy-Curls",2
query-10,diy+wikihow-offline+5492354fa63ae56cfdb6f0ad9ba7ba45,how to style curly hair,How to Tighten Curls,https://www.wikihow.com/Tighten-Curls,1
query-10,diy+wikihow-offline+67d02cb833139e088dda106b779da581,how to style curly hair,How to Use Cucumbers in Your Beauty Routine,https://www.wikihow.com/Use-Cucumbers-in-Your-Beauty-Routine,0
query-10,diy+wikihow-offline+6c45ed6a1eb191411e73efa3d827e232,how to style curly hair,How to Cut Bangs for Men,https://www.wikihow.com/Cut-Bangs-for-Men,0
query-10,diy+wikihow-offline+6d309b3343997943a34af5f9b3f78d05,how to style curly hair,How to Style Naturally Curly Hair,https://www.wikihow.com/Style-Naturally-Curly-Hair,2
query-10,diy+wikihow-offline+717385110939bb4835a6d4b5d51a1a26,how to style curly hair,How to Curl Short Hair,https://www.wikihow.com/Curl-Short-Hair,2
query-10,diy+wikihow-offline+71db6d8047659f9d97e75bdc29d7eb57,how to style curly hair,How to Curl Hair Without Hairspray,https://www.wikihow.com/Curl-Hair-Without-Hairspray,2
query-10,diy+wikihow-offline+73a3489c4f90a5dbf79e02b799701a6e,how to style curly hair,How to Curl Hair by Twisting It,https://www.wikihow.com/Curl-Hair-by-Twisting-It,2
query-10,diy+wikihow-offline+754108a56a6da11a072e6e5b839d1015,how to style curly hair,How to Bring Out the Natural Curl in Your Hair,https://www.wikihow.com/Bring-Out-the-Natural-Curl-in-Your-Hair,1
query-10,diy+wikihow-offline+764c72f26604c71420bbb41495f0a86c,how to style curly hair,How to Style Permed Short Hair,https://www.wikihow.com/Style-Permed-Short-Hair,1
query-10,diy+wikihow-offline+80f3c02f563aa6f4b866d2cadde54680,how to style curly hair,How to Cut Curly Hair in Layers,https://www.wikihow.com/Cut-Curly-Hair-in-Layers,0
query-10,diy+wikihow-offline+844ed80d90a8c75545b6db846d00ff69,how to style curly hair,How to Make Curly Hair Beautiful and Frizz Free,https://www.wikihow.com/Make-Curly-Hair-Beautiful-and-Frizz-Free,2
query-10,diy+wikihow-offline+8549dae094070f564dfdb364fac3082e,how to style curly hair,How to Take Care of Natural Hair,https://www.wikihow.com/Take-Care-of-Natural-Hair,1
query-10,diy+wikihow-offline+8b6700e32825a90b11b504b835378c22,how to style curly hair,How to Use Bendy Rollers,https://www.wikihow.com/Use-Bendy-Rollers,2
query-10,diy+wikihow-offline+8cbd8a31bc8fb4811852c3e6fbc223f3,how to style curly hair,How to Manage Curly Hair,https://www.wikihow.com/Manage-Curly-Hair,1
query-10,diy+wikihow-offline+9196cd807ce18faa5e7037166fa1c5d3,how to style curly hair,How to Get Waves in Short Hair,https://www.wikihow.com/Get-Waves-in-Short-Hair,1
query-10,diy+wikihow-offline+9e4262e9286e3c3d2556539e374f2773,how to style curly hair,How to Work With Curly Hair,https://www.wikihow.com/Work-With-Curly-Hair,1
query-10,diy+wikihow-offline+9f9a017541ada790d6ecece36430bcd2,how to style curly hair,How to Curl Long Hair with a Curling Iron,https://www.wikihow.com/Curl-Long-Hair-with-a-Curling-Iron,1
query-10,diy+wikihow-offline+ad76beea44339a4c9608e6cc8f0b0023,how to style curly hair,How to Get Curls Back After Straightening,https://www.wikihow.com/Get-Curls-Back-After-Straightening,1
query-10,diy+wikihow-offline+b4dfd1cf15e961dec25d6119ae6ea613,how to style curly hair,How to Create a Gorgeous Curly Hairdo With a Simple Curling Iron,https://www.wikihow.com/Create-a-Gorgeous-Curly-Hairdo-With-a-Simple-Curling-Iron,1
query-10,diy+wikihow-offline+c11b758dfdcfc8410cda0d6260dac8f5,how to style curly hair,How to Create Pin Curls,https://www.wikihow.com/Create-Pin-Curls,2
query-10,diy+wikihow-offline+c1ed2d56e686f5be6eec3a02b136e93a,how to style curly hair,How to Style Curly Hair (for Men),https://www.wikihow.com/Style-Curly-Hair-(for-Men),2
query-10,diy+wikihow-offline+c535ec34925b01cf962de0abdf02233a,how to style curly hair,How to Style Wavy Hair,https://www.wikihow.com/Style-Wavy-Hair,1
query-10,diy+wikihow-offline+c5d8b69c3882460ced4042b560f7afae,how to style curly hair,How to Make Your Hair Look Naturally Curly,https://www.wikihow.com/Make-Your-Hair-Look-Naturally-Curly,1
query-10,diy+wikihow-offline+c65d87b35c346063a682bdd79dcf1f36,how to style curly hair,How to Style Short Hair,https://www.wikihow.com/Style-Short-Hair,0
query-10,diy+wikihow-offline+cb7ff716064958e4533be622a5d886bf,how to style curly hair,How to Set Hair,https://www.wikihow.com/Set-Hair,2
query-10,diy+wikihow-offline+d1958957045e06f3d941a929dbed5f5b,how to style curly hair,How to Make Naturally Straight Hair Curly,https://www.wikihow.com/Make-Naturally-Straight-Hair-Curly,1
query-10,diy+wikihow-offline+d3de2d92357af108dc0c11a6c94443da,how to style curly hair,How to Get Curly Hair (Men),https://www.wikihow.com/Get-Curly-Hair-(Men),0
query-10,diy+wikihow-offline+d941446c1d35849275106db91393961b,how to style curly hair,How to Do Curly Half‐Braided Pigtails,https://www.wikihow.com/Do-Curly-Half%E2%80%90Braided-Pigtails,1
query-10,diy+wikihow-offline+dacb8e1949546511bae4a01c6b42dc03,how to style curly hair,How to Style Your Hair,https://www.wikihow.com/Style-Your-Hair,0
query-10,diy+wikihow-offline+dfb590f5e9758228c9c30dd596c970d5,how to style curly hair,How to Manage Layered Hair,https://www.wikihow.com/Manage-Layered-Hair,0
query-10,diy+wikihow-offline+e11cbbc03f330d7f7bd2f642f19e40d7,how to style curly hair,How to Follow the Curly Girl Method for Curly Hair,https://www.wikihow.com/Follow-the-Curly-Girl-Method-for-Curly-Hair,1
query-10,diy+wikihow-offline+efbdf6e84f988b25f0728344a294c923,how to style curly hair,How to Style Curly Hair for Volume,https://www.wikihow.com/Style-Curly-Hair-for-Volume,0
query-10,diy+wikihow-offline+f003b42ee8b6a11c81e535d5de9dcc88,how to style curly hair,How to Take Care of Your American Girl Doll's Hair,https://www.wikihow.com/Take-Care-of-Your-American-Girl-Doll%27s-Hair,0
query-10,diy+wikihow-offline+f04ce06b69fba3aa1fc3489875b53e4c,how to style curly hair,How to Choose the Best Hair Products for Fine Hair,https://www.wikihow.com/Choose-the-Best-Hair-Products-for-Fine-Hair,0
query-10,diy+wikihow-offline+f11df9962a4cfe5038fdf00975978189,how to style curly hair,How to Curl Your Hair Overnight,https://www.wikihow.com/Curl-Your-Hair-Overnight,2
query-10,diy+wikihow-offline+fa84918db3779f6f654d4b6f9fc1727f,how to style curly hair,How to Use a Curling Wand,https://www.wikihow.com/Use-a-Curling-Wand,2
query-11,diy+wikihow-offline+0b49cb31082abe87046a8571232f904f,how to write a biography book,How to Write an Autobiographical Essay,https://www.wikihow.com/Write-an-Autobiographical-Essay,0
query-11,diy+wikihow-offline+0d60dc66b7f8661bfa58ffbf70e6e6dc,how to write a biography book,How to Write a Memoir,https://www.wikihow.com/Write-a-Memoir,0
query-11,diy+wikihow-offline+20a3d41b1637df5e27be0cd7e4cc182f,how to write a biography book,How to Write an Introduction to a Book,https://www.wikihow.com/Write-an-Introduction-to-a-Book,1
query-11,diy+wikihow-offline+23d9a87dc0d73530a9960e76cdf34742,how to write a biography book,How to Write a Biography,https://www.wikihow.com/Write-a-Biography,2
query-11,diy+wikihow-offline+27f0654631058f0f247f66df0f4137c8,how to write a biography book,How to Write a Conclusion for a Biography,https://www.wikihow.com/Write-a-Conclusion-for-a-Biography,1
query-11,diy+wikihow-offline+28436827e5d5442e1a37e74b3c49a979,how to write a biography book,How to Write a Biographical Sketch,https://www.wikihow.com/Write-a-Biographical-Sketch,1
query-11,diy+wikihow-offline+28647c040f5e6ce9ebfdfda4bc9e60ec,how to write a biography book,How to Write a Book,https://www.wikihow.com/Write-a-Book,1
query-11,diy+wikihow-offline+3c8e1dd3d08936fa746421c771b7ef30,how to write a biography book,How to Write a Book Summary,https://www.wikihow.com/Write-a-Book-Summary,0
query-11,diy+wikihow-offline+5e03831839636c8d7bbf7c590ed24483,how to write a biography book,How to Begin an Autobiography,https://www.wikihow.com/Begin-an-Autobiography,2
query-11,diy+wikihow-offline+6c76abfc0c3fef073e2b8a5dba8fa70c,how to write a biography book,How to Write a Book Synopsis,https://www.wikihow.com/Write-a-Book-Synopsis,1
