query-id,raw query,taskgraph-id
query-12,how to grow apples,diy+wikihow-offline+a19f9407a0a6e15be2f0aaecea83e1ff
query-12,how to grow apples,diy+wikihow-offline+cce0004ce9dead4b80bab362f2df5673
query-12,how to grow apples,diy+wikihow-offline+d5032a9cbaee02f732fab6ae26d7fd78
query-12,how to grow apples,diy+wikihow-offline+e3b1b4c1051da38a06120bba00d17b90
query-12,how to grow apples,diy+wikihow-offline+fb0e808f1d3d9a17dda492bcdfc1a018
query-13,how to grow strawberries,diy+wikihow-offline+010fa4606fe4f7c44cd12a937ac3128f
query-13,how to grow strawberries,diy+wikihow-offline+20c412097abb9c0e6e6ba81625e92291
query-13,how to grow strawberries,diy+wikihow-offline+2c39228ffc8ee8452c415f9d442faaf4
query-13,how to grow strawberries,diy+wikihow-offline+31c0a8a157bc8602c7d8ae563c6b0009
query-13,how to grow strawberries,diy+wikihow-offline+5a1b32d9d6a7557b860deff8727ee827
query-13,how to grow strawberries,diy+wikihow-offline+63253543df2a6085ecaf82fc022c4e03
query-13,how to grow strawberries,diy+wikihow-offline+72793061ef42b2f74f1f497c0e74908a
query-13,how to grow strawberries,diy+wikihow-offline+953b6e1fff529ecb8ce12187c3485eec
query-13,how to grow strawberries,diy+wikihow-offline+9e35084da7829bb75f7dffbdad4c078b
query-13,how to grow strawberries,diy+wikihow-offline+bcb7b80e3d39d109c57a1dacf18d9349
query-13,how to grow strawberries,diy+wikihow-offline+d5032a9cbaee02f732fab6ae26d7fd78
query-13,how to grow strawberries,diy+wikihow-offline+f9c7886f6c23aaf1962a3ce0e4d31d4c
query-13,how to grow strawberries,diy+wikihow-offline+fb0e808f1d3d9a17dda492bcdfc1a018
query-14,how to grow cherry tomatoes,diy+wikihow-offline+00afc326c8a06037d49fccf4166c50ee
query-14,how to grow cherry tomatoes,diy+wikihow-offline+25419bdfce038c5f35f80746380ceac2
query-14,how to grow cherry tomatoes,diy+wikihow-offline+3783232a028ec2cdf80151efe200c3b2
query-14,how to grow cherry tomatoes,diy+wikihow-offline+39f7c1f2ac31a0b246bac38d724162d6
query-14,how to grow cherry tomatoes,diy+wikihow-offline+3d2377416023a9d25e906658f1c721b5
query-14,how to grow cherry tomatoes,diy+wikihow-offline+490594a2560e1af062d4100d3e7824e2
query-14,how to grow cherry tomatoes,diy+wikihow-offline+8cb345a2b405d56b87cbb7216a081ff9
query-14,how to grow cherry tomatoes,diy+wikihow-offline+923b93077b15c578c3ad177d78e1bcd0
query-14,how to grow cherry tomatoes,diy+wikihow-offline+94a470fbdc842fdb63a53a51d7646070
query-14,how to grow cherry tomatoes,diy+wikihow-offline+bbebfcb796f891ad6edbda76eb1942d1
query-14,how to grow cherry tomatoes,diy+wikihow-offline+bc1b9740c37734feb703e1945058432f
query-14,how to grow cherry tomatoes,diy+wikihow-offline+c439993cafe2d0d28957673f6444be0c
query-14,how to grow cherry tomatoes,diy+wikihow-offline+c6841e09c87f96a515b6113fc19fbd64
query-14,how to grow cherry tomatoes,diy+wikihow-offline+f87963686f3e8b16d138fc66ba1abf1e
query-15,how to grow blueberries,diy+wikihow-offline+010fa4606fe4f7c44cd12a937ac3128f
query-15,how to grow blueberries,diy+wikihow-offline+20c412097abb9c0e6e6ba81625e92291
query-15,how to grow blueberries,diy+wikihow-offline+4a02f8d42f619b485508021b2ae23884
query-15,how to grow blueberries,diy+wikihow-offline+55b3950216e873216a97ddd7dafe7114
query-15,how to grow blueberries,diy+wikihow-offline+5ca0f1008437812e2fb2c7d95553f83a
query-15,how to grow blueberries,diy+wikihow-offline+72793061ef42b2f74f1f497c0e74908a
query-15,how to grow blueberries,diy+wikihow-offline+d1b2eef166ae66a4d6d6c450e8e51da4
query-15,how to grow blueberries,diy+wikihow-offline+d5032a9cbaee02f732fab6ae26d7fd78
query-15,how to grow blueberries,diy+wikihow-offline+d94834f4b2c3ea511808265b53d66895
query-15,how to grow blueberries,diy+wikihow-offline+fb0e808f1d3d9a17dda492bcdfc1a018
query-16,how to plant tulips,diy+wikihow-offline+168b107b3dfcea237306930c0486d0ff
query-16,how to plant tulips,diy+wikihow-offline+1b24b86b2299aa9241c46712eae44b9e
query-16,how to plant tulips,diy+wikihow-offline+280b2b60db067f45e96a13b614b177fb
query-16,how to plant tulips,diy+wikihow-offline+3214365030835b4c68e83d037755295b
query-16,how to plant tulips,diy+wikihow-offline+46fb6b28cd66803c9ebd95f5a6828ee3
query-16,how to plant tulips,diy+wikihow-offline+4c65d7318c298d59d27d1c99bff79be6
query-16,how to plant tulips,diy+wikihow-offline+51e0e32eab9f0cf45e2ca4c5dd82767c
query-16,how to plant tulips,diy+wikihow-offline+7928f95bec4ffd9ac630533ff8082dd0
query-16,how to plant tulips,diy+wikihow-offline+8056168b02aa90f3f585ee2453103aa2
query-16,how to plant tulips,diy+wikihow-offline+c8cf72a93fa3ae0fd175b88d6cbaf310
query-16,how to plant tulips,diy+wikihow-offline+f2fe564350a77379959a37d7532aeccd
query-17,how to wash a cutting board,diy+wikihow-offline+3e3df4c677590c1451f0543566280af6
query-17,how to wash a cutting board,diy+wikihow-offline+43eb22a4c73a3c79ad44ec133db80bed
query-17,how to wash a cutting board,diy+wikihow-offline+76351dcf4283013b65181ae3cded81f0
query-17,how to wash a cutting board,diy+wikihow-offline+7ffae90b77b834afd4540cf60e4aef0e
query-17,how to wash a cutting board,diy+wikihow-offline+926ea521b34a3e557bf7742ddedc0772
query-17,how to wash a cutting board,diy+wikihow-offline+9f8ccd39f6c5ce19e33ce2cf579d34fe
query-17,how to wash a cutting board,diy+wikihow-offline+a9731817a3f1628685408c05bd46fef8
query-17,how to wash a cutting board,diy+wikihow-offline+d384ba45f8682c2c9c5896034a427730
query-17,how to wash a cutting board,diy+wikihow-offline+e3d8a1d42bbfbacffe61664e68d89f4d
query-17,how to wash a cutting board,diy+wikihow-offline+e664e10282057f7cae063ebe10648f19
query-17,how to wash a cutting board,diy+wikihow-offline+e934ea23492386abc0f9f33c8c227492
query-17,how to wash a cutting board,diy+wikihow-offline+fe8f8b07eed8b9257dc6b704d9762c35
query-18,help me learn how to knit clothes,diy+wikihow-offline+04ebc46e75c38d5deb414fb8b1b9feda
query-18,help me learn how to knit clothes,diy+wikihow-offline+0c84657eefc9c766b8041a737f7f6ac0
query-18,help me learn how to knit clothes,diy+wikihow-offline+1ea3ba12f4c8868c16594806f1b037a4
query-18,help me learn how to knit clothes,diy+wikihow-offline+1f2e34d568e800a7a0fdb3afac05aca2
query-18,help me learn how to knit clothes,diy+wikihow-offline+2bdc97f4a100eaa1fc0ddedee5849074
query-18,help me learn how to knit clothes,diy+wikihow-offline+4d16b18b23f9e35e785eaf5c90ee1ee9
query-18,help me learn how to knit clothes,diy+wikihow-offline+5374a90fc08e6c4471c4ee8698565e7b
query-18,help me learn how to knit clothes,diy+wikihow-offline+6122a8f88e4a9fe0dd152b319086eace
query-18,help me learn how to knit clothes,diy+wikihow-offline+6a48be9a90ae735fa251fb2861589335
query-18,help me learn how to knit clothes,diy+wikihow-offline+8c689b3926131565658e336d06844f28
query-18,help me learn how to knit clothes,diy+wikihow-offline+a4108feb789e015158a741ed3e8a7dd7
query-18,help me learn how to knit clothes,diy+wikihow-offline+abe1030e08538a0560ed86ed358799ef
query-18,help me learn how to knit clothes,diy+wikihow-offline+aeb33cee0bac4a09ee4b417bdfd490e6
query-18,help me learn how to knit clothes,diy+wikihow-offline+c847012bb115f01eb0830616fe34dc92
query-18,help me learn how to knit clothes,diy+wikihow-offline+f11bc0ec053e59c195ede35d1c256345
query-19,how to wash a stainless steel pan,diy+wikihow-offline+1f5d0280f7e567494e8f3cc333476f58
query-19,how to wash a stainless steel pan,diy+wikihow-offline+3e182320bb28d63dc88ebdcbbfb916bc
query-19,how to wash a stainless steel pan,diy+wikihow-offline+421fd81f1b82ca4a825dab7c392956fa
query-19,how to wash a stainless steel pan,diy+wikihow-offline+4290c15324cfdd578141d4b7dd395a2d
query-19,how to wash a stainless steel pan,diy+wikihow-offline+55dcca5f2a341952c44159ddd7cae550
query-19,how to wash a stainless steel pan,diy+wikihow-offline+5f5a2a3c398ec81fa976cd1f4239e7ba
query-19,how to wash a stainless steel pan,diy+wikihow-offline+7a326d391fb78c121aae7a61af20fa32
query-19,how to wash a stainless steel pan,diy+wikihow-offline+8a9894639004b1dcb1ea3d0ec391ea4a
query-19,how to wash a stainless steel pan,diy+wikihow-offline+910f6fd286fb0c1156456fca922bcb38
query-19,how to wash a stainless steel pan,diy+wikihow-offline+bd06aadf1a580740983d605ad1b552b5
query-19,how to wash a stainless steel pan,diy+wikihow-offline+c87e099a8b6029e6a69058ef118e9dea
query-19,how to wash a stainless steel pan,diy+wikihow-offline+f58ed984fda70bc6a2e026216a6c5066
query-19,how to wash a stainless steel pan,diy+wikihow-offline+f75127b7a7085c208d68cc15e6443958
query-19,how to wash a stainless steel pan,diy+wikihow-offline+f7dc3b5628873d9efb3054229ee3152b
query-2,how to remove food stains from a carpet,diy+wikihow-offline+048e6f861c2d48bdb6f237e27bd80e01
query-2,how to remove food stains from a carpet,diy+wikihow-offline+1973f58249a1c200d8848cdd0bed5a21
query-2,how to remove food stains from a carpet,diy+wikihow-offline+445fc30b30609341f699370edb5032b7
query-2,how to remove food stains from a carpet,diy+wikihow-offline+467a05d37e73edcb0c2f021c8a80fab0
query-2,how to remove food stains from a carpet,diy+wikihow-offline+5c5caa6873980b05ff1e995083e5e054
query-2,how to remove food stains from a carpet,diy+wikihow-offline+6ab103a8dde19cd59035e65b4b80156a
query-2,how to remove food stains from a carpet,diy+wikihow-offline+6f2a75242766dadb3a0a3dda34733d1e
query-2,how to remove food stains from a carpet,diy+wikihow-offline+709ca584813c7d5f000fa22accab4026
query-2,how to remove food stains from a carpet,diy+wikihow-offline+871936d0d8077a482270a84eb60addd8
query-2,how to remove food stains from a carpet,diy+wikihow-offline+d508139e828217bb8ec24daa09b26963
query-2,how to remove food stains from a carpet,diy+wikihow-offline+dc893b71d0f89f21cdc7eabb44d8f4b4
query-2,how to remove food stains from a carpet,diy+wikihow-offline+ddf3247c6d05add4280fb4c0a718238e
query-2,how to remove food stains from a carpet,diy+wikihow-offline+e80540dd7e5d791878fd504726254665
query-2,how to remove food stains from a carpet,diy+wikihow-offline+f91da1bc17304fdc63b4d380ce1d9e25
query-20,cut tempered glass,diy+wikihow-offline+0d75ed34a08dc77696e533dcfb99473e
query-20,cut tempered glass,diy+wikihow-offline+14c60ffe97b701b80b017ea26f6581ca
query-20,cut tempered glass,diy+wikihow-offline+1e7c03bdf03016d99f8f07d7c60d2534
query-20,cut tempered glass,diy+wikihow-offline+21ac0350f2a6085ec4bf618e9a8a01a1
query-20,cut tempered glass,diy+wikihow-offline+2764d5acb945f4eab658211628916c13
query-20,cut tempered glass,diy+wikihow-offline+2ba7c2de970d5563ddc9cc69b721413d
query-20,cut tempered glass,diy+wikihow-offline+2bf73a37c50959c0d46596020a3db6ef
query-20,cut tempered glass,diy+wikihow-offline+9bb7ce877466e8f8f270f7de4c21f0a0
query-20,cut tempered glass,diy+wikihow-offline+b12a0bb4e62123b1e83cb66c26bfbe18
query-20,cut tempered glass,diy+wikihow-offline+bd6684ef518a8ca52af8bd72efa7d2d0
query-20,cut tempered glass,diy+wikihow-offline+be3b107ee22c6b62c9aab366ca6dd255
query-20,cut tempered glass,diy+wikihow-offline+d732077ad2afb8d1eb09102610588103
query-20,cut tempered glass,diy+wikihow-offline+ea852a8ad0434b47ae68091d4c4f3ea4
query-21,put on a bike chain,diy+wikihow-offline+0f63662b4631438a639e047155257fa8
query-21,put on a bike chain,diy+wikihow-offline+1705a86bdb2ba176f494543cdb127cc0
query-21,put on a bike chain,diy+wikihow-offline+251bf0b1650b040107e7d86a8b72902c
query-21,put on a bike chain,diy+wikihow-offline+27cc03457768c148d712b4d0ca746761
query-21,put on a bike chain,diy+wikihow-offline+4c87fe6cb1579f7fc0aaa3e14eef212e
query-21,put on a bike chain,diy+wikihow-offline+4d02bb5b80f6b1ade10610715f41df23
query-21,put on a bike chain,diy+wikihow-offline+705d31b38bf86b34f542159f9b7865d5
query-21,put on a bike chain,diy+wikihow-offline+c46591e4f29f78c23aee70e795b94d34
query-21,put on a bike chain,diy+wikihow-offline+cca02535cff96ab5562daf3e8e7dd55d
query-21,put on a bike chain,diy+wikihow-offline+da082e2f4ea0b527e9558544dc39baa5
query-21,put on a bike chain,diy+wikihow-offline+de1c210c2363fc0011e3c5b6327312c5
query-21,put on a bike chain,diy+wikihow-offline+e020a282b8b188eeb4a1ca8e34261f09
query-21,put on a bike chain,diy+wikihow-offline+e18e08f27a74f575357d1729e80ff025
query-21,put on a bike chain,diy+wikihow-offline+f4858b2deabb9f835a5176784535d4f7
query-22,fix a water heater,diy+wikihow-offline+0197c0fef213de0b7e2da94535aad18d
query-22,fix a water heater,diy+wikihow-offline+0453964abb0cc144e4c2185deeec4203
query-22,fix a water heater,diy+wikihow-offline+2033e5ea5cbfc37af34d33a22a641d9c
query-22,fix a water heater,diy+wikihow-offline+2e9a7488bca76dc768e278ddf585cd4c
query-22,fix a water heater,diy+wikihow-offline+358c2a11e9055a4d8da9ea57e10bfa18
query-22,fix a water heater,diy+wikihow-offline+6aba415e5261220455e96d85f16d1709
query-22,fix a water heater,diy+wikihow-offline+7a578efb3e89424e96ee814eeaff6142
query-22,fix a water heater,diy+wikihow-offline+879db7cc0059280ce0b9bbbc9fcd6ce1
query-22,fix a water heater,diy+wikihow-offline+a826af8e5d7eaa581d090607e2b220fd
query-22,fix a water heater,diy+wikihow-offline+b1818cd665af7fb6c7f2968bfede5692
query-22,fix a water heater,diy+wikihow-offline+b30f0547e4018e58c5c102582d1e5bec
query-22,fix a water heater,diy+wikihow-offline+cd7ba2cfcd8aa719b5d67775efa7ad1f
query-22,fix a water heater,diy+wikihow-offline+e9023dbb546e375314f746d61782834a
query-23,build a simple kite,diy+wikihow-offline+04c8f21e7c85fd055486d8a14b33e65d
query-23,build a simple kite,diy+wikihow-offline+1bca98be126d23ccf65cee29727944c6
query-23,build a simple kite,diy+wikihow-offline+33bddef289e3c24a673408a5ca855197
query-23,build a simple kite,diy+wikihow-offline+57550b9c63a1557059ed6ef82c1319a7
query-23,build a simple kite,diy+wikihow-offline+5b515a0b5df57b28f02581242a6ace61
query-23,build a simple kite,diy+wikihow-offline+6d9447f4fb7abd64f8c5c8116d7b2547
query-23,build a simple kite,diy+wikihow-offline+79bb0bec0e59a0f96e1497921e7a55a8
query-23,build a simple kite,diy+wikihow-offline+96eb340e51c6c557dcfcea7559dcc413
query-23,build a simple kite,diy+wikihow-offline+9cb6ae18dbf144e39b73d29a049c72ea
query-23,build a simple kite,diy+wikihow-offline+a9d9cbc19dc41df09b7e7de05fc95efb
query-23,build a simple kite,diy+wikihow-offline+b6f3e5e2859ab5d8d8d01cd5f4138231
query-23,build a simple kite,diy+wikihow-offline+cbab7990efed552e196ccde38b647d24
query-24,learn how to juggle three balls,diy+wikihow-offline+0cbd75d6279653e3ca16636ae16c7dc5
query-24,learn how to juggle three balls,diy+wikihow-offline+31ca4266bb367ffd1a00f44140367cb5
query-24,learn how to juggle three balls,diy+wikihow-offline+391659ec7195c64e417bcc16eda577f8
query-24,learn how to juggle three balls,diy+wikihow-offline+89792ef857720cbad3fe8d00da05411c
query-24,learn how to juggle three balls,diy+wikihow-offline+94aa1122f3593083b550c780cb797aab
query-24,learn how to juggle three balls,diy+wikihow-offline+97a1901eca2dab06eb4417ce953057ba
query-24,learn how to juggle three balls,diy+wikihow-offline+baf194495b4b4c9223d6b5edee0e643b
query-24,learn how to juggle three balls,diy+wikihow-offline+e7f0039a94c970a1aa94e72c2f877649
query-24,learn how to juggle three balls,diy+wikihow-offline+e949480cb5017e287ac69931b6ba6368
query-24,learn how to juggle three balls,diy+wikihow-offline+fe0315b362158b265e10200d20c33a03
query-25,chop an onion like a pro,diy+wikihow-offline+03dfb6c338f4627aff16d5c78d8a8d28
query-25,chop an onion like a pro,diy+wikihow-offline+054c3db1b0f5fbac8b72ac28dea55599
query-25,chop an onion like a pro,diy+wikihow-offline+0efd9d3b3b767de86cee93041572dd17
query-25,chop an onion like a pro,diy+wikihow-offline+1975ce41655be1289d41955e00d42670
query-25,chop an onion like a pro,diy+wikihow-offline+45f3fa4e3169fb2cd3be7344163d9cb1
query-25,chop an onion like a pro,diy+wikihow-offline+54f9a0dd3d6ae726c5d6a2b3f1e834bc
query-25,chop an onion like a pro,diy+wikihow-offline+6220baf82e61a29d23a0b6e9f635b8c3
query-25,chop an onion like a pro,diy+wikihow-offline+6a0252d91c39d5406376a7c86e2ad092
query-25,chop an onion like a pro,diy+wikihow-offline+7b51f1ae6583420ca6667eeb7a7bdab7
query-25,chop an onion like a pro,diy+wikihow-offline+920d40807eda73b9a0575f2e8c42e908
query-25,chop an onion like a pro,diy+wikihow-offline+a70c0b5f375b30d9168588547a6b7ef9
query-25,chop an onion like a pro,diy+wikihow-offline+ec78b3d9c6d6c3940a1af31ab6641017
query-25,chop an onion like a pro,diy+wikihow-offline+fd181fb3a43b62ed3f0ff1d059e8bb4a
query-26,how to hand whistle,diy+wikihow-offline+034c5f61a8b13f5dfa1233f4b4441786
query-26,how to hand whistle,diy+wikihow-offline+07c92c05b35ffb48943b06a7af75957b
query-26,how to hand whistle,diy+wikihow-offline+15eb166118a10a0957b9b473a0074a9a
query-26,how to hand whistle,diy+wikihow-offline+1aeb332182e9b06d6bc03d233457c138
query-26,how to hand whistle,diy+wikihow-offline+3355f3402b30988de75a21d07e9b701f
query-26,how to hand whistle,diy+wikihow-offline+36054acdb85d3f2adde671457bfc3159
query-26,how to hand whistle,diy+wikihow-offline+5524237900c073711225d18fb09be180
query-26,how to hand whistle,diy+wikihow-offline+5f9a29f511a14b01fd24bd6f5c8a95a7
query-26,how to hand whistle,diy+wikihow-offline+78f8922e90a78d0ba720d2709e8d31da
query-26,how to hand whistle,diy+wikihow-offline+79963be2d03d52ce430aef95f66f888e
query-26,how to hand whistle,diy+wikihow-offline+80060e43de4649d41c1f123c3ad0f8d6
query-26,how to hand whistle,diy+wikihow-offline+9b9894042fe0fc23d370b63bff991c5b
query-26,how to hand whistle,diy+wikihow-offline+a74857ae342134e504e0924aeba19d63
query-26,how to hand whistle,diy+wikihow-offline+e40e2a18a9a1e68d02b321639a0d7d68
query-27,how to change a car tire,diy+wikihow-offline+03705f2fc9f793734be91ea9c9168f27
query-27,how to change a car tire,diy+wikihow-offline+08f5a254ff777f5475e0299592a3a989
query-27,how to change a car tire,diy+wikihow-offline+0faefb6d6a5d1b1da8c43ca5ede75b6b
query-27,how to change a car tire,diy+wikihow-offline+27a2c0a4eef063e5fbabba10e3915c2a
query-27,how to change a car tire,diy+wikihow-offline+2c96f8794dd989ec74f6de0e05c51d9a
query-27,how to change a car tire,diy+wikihow-offline+340cf042b252349b475cdbf57b29be96
query-27,how to change a car tire,diy+wikihow-offline+78029b2d1e867e1b12b6d5ff0b47636a
query-27,how to change a car tire,diy+wikihow-offline+95bccd3cc4b9ceca218d54bd653c5786
query-27,how to change a car tire,diy+wikihow-offline+a16721375490a5c9867645eeaf0b93ef
query-27,how to change a car tire,diy+wikihow-offline+aeadad50ea92db4ad5969242372df1b9
query-27,how to change a car tire,diy+wikihow-offline+b02a0b7f7211ac0246f5351252f84add
query-27,how to change a car tire,diy+wikihow-offline+b6c71db325ccb972cee1e73a1b5eba82
query-27,how to change a car tire,diy+wikihow-offline+b80f876ebc33969f1319acfe8f8435d9
query-27,how to change a car tire,diy+wikihow-offline+bcb87a9168f4f51b7145fafca0ab26e1
query-28,fix a stuck zipper,diy+wikihow-offline+06daa4139b91fbb37dc917430ae6196f
query-28,fix a stuck zipper,diy+wikihow-offline+358c6686eb14123168684c157fd14fa3
query-28,fix a stuck zipper,diy+wikihow-offline+3a3a28d2ee09d3c90745f622954fd4ef
query-28,fix a stuck zipper,diy+wikihow-offline+4b7059aa831ec2910a4307b8a52b9566
query-28,fix a stuck zipper,diy+wikihow-offline+54189d8c40dd71d05bb405c9101f4568
query-28,fix a stuck zipper,diy+wikihow-offline+66df7f106205891d98a0ad3039a0f3f3
query-28,fix a stuck zipper,diy+wikihow-offline+756b32a04bd8a92db602374bf3adf3a6
query-28,fix a stuck zipper,diy+wikihow-offline+8479deaea916b12cc03483bc7ffe36b8
query-28,fix a stuck zipper,diy+wikihow-offline+85c5a3f2f99110c2a6a261e7e2ca37d5
query-28,fix a stuck zipper,diy+wikihow-offline+9c1f6a97fc6c5a4c3e4e8d2a693bebe9
query-28,fix a stuck zipper,diy+wikihow-offline+a124ebfea067c77fd2d1f948b4379d08
query-28,fix a stuck zipper,diy+wikihow-offline+a4eddb84a36e9f30886fb15803383b12
query-28,fix a stuck zipper,diy+wikihow-offline+ac21384da039f6f16ce3e9644ba5b797
query-28,fix a stuck zipper,diy+wikihow-offline+c13757db1b020d477a492d5ab117ef4c
query-28,fix a stuck zipper,diy+wikihow-offline+cc0c8025f0498a0f04dadd3452e98929
query-29,paint a metal fence,diy+wikihow-offline+0e80ee1deefcac731a4cef9979c5c061
query-29,paint a metal fence,diy+wikihow-offline+1becd57a75bcaded22ae102ac19e41e8
query-29,paint a metal fence,diy+wikihow-offline+1ee929fb629995b5c8827fb020968a24
query-29,paint a metal fence,diy+wikihow-offline+4b1f222c7ce76ad737ed690a9da6e9ab
query-29,paint a metal fence,diy+wikihow-offline+597e45293d86d3f6af6a9cd7702123eb
query-29,paint a metal fence,diy+wikihow-offline+7b901927f2833a37d91d0883536b9b0f
query-29,paint a metal fence,diy+wikihow-offline+95b2c34f741154b19e72243d1809e826
query-29,paint a metal fence,diy+wikihow-offline+a518e086d9b33cc2d5c7862bda189669
