query-id,doc-id,raw-query,html_link,title,relevance
query-1,diy+wikihow-offline+2e1e16b3c12a556c91b0a30e70d09414,how to learn a new language,https://www.wikihow.com/Celebrate-Te-Wiki-o-te-Reo-M%C4%81ori-(M%C4%81ori-Language-Week),How to Celebrate Te Wiki o te Reo Māori (Māori Language Week),
query-1,diy+wikihow-offline+4604690226368a3bfa5b4366e10bca4d,how to learn a new language,https://www.wikihow.com/Start-Learning-Computer-Programming,How to Start Learning Computer Programming,
query-2,diy+wikihow-offline+f91da1bc17304fdc63b4d380ce1d9e25,how to remove food stains from a carpet,https://www.wikihow.com/Remove-Oil-Stains-from-Carpeting,How to Remove Oil Stains from Carpeting,
query-2,diy+wikihow-offline+1973f58249a1c200d8848cdd0bed5a21,how to remove food stains from a carpet,https://www.wikihow.com/Remove-a-Coffee-Stain-from-Carpet,How to Remove a Coffee Stain from Carpet,
query-2,diy+wikihow-offline+411474664aa42823dc22ac6b2aa0bd03,how to remove food stains from a carpet,https://www.wikihow.com/Remove-a-Carpet-Stain-With-an-Iron,How to Remove a Carpet Stain With an Iron,
query-2,diy+wikihow-offline+422e7dce8da82aa8227810126925be9a,how to remove food stains from a carpet,https://www.wikihow.com/Remove-Jam-or-Jelly-Stains-from-Carpet,How to Remove Jam or Jelly Stains from Carpet,
query-2,diy+wikihow-offline+57e050027574b46df67b72a3c55918c6,how to remove food stains from a carpet,https://www.wikihow.com/Remove-Pet-Stains-and-Odors-from-Carpet-with-a-Steam-Cleaner,How to Remove Pet Stains and Odors from Carpet with a Steam Cleaner,
query-2,diy+wikihow-offline+445fc30b30609341f699370edb5032b7,how to remove food stains from a carpet,https://www.wikihow.com/Clean-Carpet-Stains,How to Clean Carpet Stains,
query-2,diy+wikihow-offline+a39c28aa88da491b9891f68762258540,how to remove food stains from a carpet,https://www.wikihow.com/Clean-White-Carpet,How to Clean White Carpet,
query-2,diy+wikihow-offline+719d126cb8ac593ed430d433910bc907,how to remove food stains from a carpet,https://www.wikihow.com/Clean-Slime-Out-of-Carpet,How to Clean Slime Out of Carpet,
query-2,diy+wikihow-offline+6f2a75242766dadb3a0a3dda34733d1e,how to remove food stains from a carpet,https://www.wikihow.com/Keep-Your-Carpet-Clean,How to Keep Your Carpet Clean,
query-2,diy+wikihow-offline+44c0ddbfdb0fc16fd7e5438e4d19bbfc,how to remove food stains from a carpet,https://www.wikihow.com/Remove-Mud-from-Vehicle-Carpeting,How to Remove Mud from Vehicle Carpeting,
query-3,diy+wikihow-offline+8d5fc7934e45706df3e534dc00323d75,how to wash a car with less water,https://www.wikihow.com/Wash-a-Car-by-Hand,How to Wash a Car by Hand,
query-3,diy+wikihow-offline+6bc6f6b4939c264915618ef7d7f2eade,how to wash a car with less water,https://www.wikihow.com/Wash-Your-Car-Without-Water,How to Wash Your Car Without Water,
query-3,diy+wikihow-offline+90577d3b257698020fb8f451b6654b52,how to wash a car with less water,https://www.wikihow.com/Wash-Your-Car-Using-Less-Water,How to Wash Your Car Using Less Water,
query-3,diy+wikihow-offline+66faf9b3be6922e0ccb8153446acdadc,how to wash a car with less water,https://www.wikihow.com/Wash-Your-Car-with-a-Pressure-Washer,How to Wash Your Car with a Pressure Washer,
query-3,diy+wikihow-offline+a7db9920dbfeb659af3450cc86d438a5,how to wash a car with less water,https://www.wikihow.com/Open-a-Green-Car-Wash,How to Open a Green Car Wash,
query-3,diy+wikihow-offline+5d071499dfe27c54a4c08cec5532897b,how to wash a car with less water,https://www.wikihow.com/Protect-Cars-from-Scratches,How to Protect Cars from Scratches,
query-3,diy+wikihow-offline+cc0b9f468e2ec9acbdc8ec3298117b92,how to wash a car with less water,https://www.wikihow.com/Maintain-a-Ceramic-Coated-Car,How to Maintain a Ceramic Coated Car,
query-3,diy+wikihow-offline+cdeb0ab980ab1d5d177fd7034073cb4c,how to wash a car with less water,https://www.wikihow.com/Clean-Cloudy-and-Hazy-Headlight-Lenses-on-a-VW-Using-a-Lens-Cleaning-Kit,How to Clean Cloudy and Hazy Headlight Lenses on a VW Using a Lens Cleaning Kit,
query-3,diy+wikihow-offline+297a2acab83e5dfeab6836d9b64d087e,how to wash a car with less water,https://www.wikihow.com/Use-a-Rubbing-Compound,How to Use a Rubbing Compound,
query-3,diy+wikihow-offline+448845ce6b8b146919254150b26fcc0e,how to wash a car with less water,https://www.wikihow.com/Clean-Your-Car-for-a-Date,How to Clean Your Car for a Date,
query-4,diy+wikihow-offline+6471526539c015dd16140362ca8f3322,how do I decorate an office,https://www.wikihow.com/Decorate-Your-Office,How to Decorate Your Office,
query-4,diy+wikihow-offline+0cff17e0e69cb5bbb625da0fff923ae0,how do I decorate an office,https://www.wikihow.com/Decorate-an-Executive-Office,How to Decorate an Executive Office,
query-4,diy+wikihow-offline+ffff5824d37bf73a120d5a8a38de00ee,how do I decorate an office,https://www.wikihow.com/Decorate-a-Coworker%27s-Office,How to Decorate a Coworker's Office,
query-4,diy+wikihow-offline+266003dc8d0ddb3a33d1339ea94dca2c,how do I decorate an office,https://www.wikihow.com/Decorate-Your-Office-for-Christmas,How to Decorate Your Office for Christmas,
query-4,diy+wikihow-offline+12687643b09b52b08ce834f2a99a8d9b,how do I decorate an office,https://www.wikihow.com/Buy-a-Seventh-Year-Wedding-Anniversary-Gift,How to Buy a Seventh Year Wedding Anniversary Gift,
query-4,diy+wikihow-offline+67f5a33712eab14dc554def9b7204f23,how do I decorate an office,https://www.wikihow.com/Decorate-Your-Home-Office-on-a-Budget,How to Decorate Your Home Office on a Budget,
query-4,diy+wikihow-offline+d09d2914277ea20cecdf2aa8d6794b9b,how do I decorate an office,https://www.wikihow.com/Decorate-Your-Desk,How to Decorate Your Desk,
query-4,diy+wikihow-offline+5ec90612125c1e088d6e3d60a484e9ad,how do I decorate an office,https://www.wikihow.com/Create-a-Home-Office,How to Create a Home Office,
query-4,diy+wikihow-offline+43f9bff26ce7d61c7699e658c63c84d4,how do I decorate an office,https://www.wikihow.com/Set-Up-a-Home-Office-in-Your-Garage,How to Set Up a Home Office in Your Garage,
query-4,diy+wikihow-offline+2adf5a1c78de3582acab360a4811cdd4,how do I decorate an office,https://www.wikihow.com/Create-a-Productive-Cubicle-Work-Space,How to Create a Productive Cubicle Work Space,
query-5,diy+wikihow-offline+ad0bb0441b756a5b58e8c1998ef65c93,help me paint an interior wall,https://www.wikihow.com/Finish-Exposed-ICF-Walls,How to Finish Exposed ICF Walls,
query-5,diy+wikihow-offline+65960d522468f520946ebb5c07ec2506,help me paint an interior wall,https://www.wikihow.com/Paint-an-Interior-Wall,How to Paint an Interior Wall,
query-5,diy+wikihow-offline+67a872bac0e82af8d3e6397e32b080cd,help me paint an interior wall,https://www.wikihow.com/Rag-Paint-a-Wall,How to Rag Paint a Wall,
query-5,diy+wikihow-offline+476547f9eb5c89f85bf2ae8ef1a98fa5,help me paint an interior wall,https://www.wikihow.com/Paint-Z-Brick,How to Paint Z Brick,
query-5,diy+wikihow-offline+1c704a61411cfb8c4e816081d97e245d,help me paint an interior wall,https://www.wikihow.com/Paint-Masonry-Walls,How to Paint Masonry Walls,
query-5,diy+wikihow-offline+730d5c30b1491a134caa5240b74aa51b,help me paint an interior wall,https://www.wikihow.com/Paint-Stripes-on-an-Interior-Wall,How to Paint Stripes on an Interior Wall,
query-5,diy+wikihow-offline+508def8bc576a7a2c0ccd4667ad339a1,help me paint an interior wall,https://www.wikihow.com/Suede-Paint-a-Wall,How to Suede Paint a Wall,
query-5,diy+wikihow-offline+cf107c1ad8896ce6ed886cdfe39db150,help me paint an interior wall,https://www.wikihow.com/Paint-a-Brick-Wall-Interior,How to Paint a Brick Wall Interior,
query-5,diy+wikihow-offline+b6f4a0415dc8c39bb40363ef525cf855,help me paint an interior wall,https://www.wikihow.com/Tissue-Paper-a-Wall,How to Tissue Paper a Wall,
query-5,diy+wikihow-offline+e3e78565f6dd94e97205d6b124799fd2,help me paint an interior wall,https://www.wikihow.com/Paint-a-Wall,How to Paint a Wall,
query-6,diy+wikihow-offline+5b2b91827b4799caea910664ffa81b1e,how do you remove crown mold from a wall,https://www.wikihow.com/Remove-Crown-Molding,How to Remove Crown Molding,
query-6,diy+wikihow-offline+f74cb15decd6dedba678923176262362,how do you remove crown mold from a wall,https://www.wikihow.com/Cut-the-Outside-Corners-of-Crown-Molding,How to Cut the Outside Corners of Crown Molding,
query-6,diy+wikihow-offline+07fdeac7dde070db7bdcbaec7e65b1ff,how do you remove crown mold from a wall,https://www.wikihow.com/Cut-Molding,How to Cut Molding,
query-6,diy+wikihow-offline+000c4415395285fd6b8cb925150b389a,how do you remove crown mold from a wall,https://www.wikihow.com/Cut-Crown-Molding-Inside-Corners,How to Cut Crown Molding Inside Corners,
query-6,diy+wikihow-offline+4d02b3011c477c78a1de5f586eab955c,how do you remove crown mold from a wall,https://www.wikihow.com/Install-Crown-Molding,How to Install Crown Molding,
query-6,diy+wikihow-offline+c8f54f912cdb4a453aeeb3830a4c4506,how do you remove crown mold from a wall,https://www.wikihow.com/Cut-Crown-Molding,How to Cut Crown Molding,
query-6,diy+wikihow-offline+f02ee279c574a594cb462078a876a21e,how do you remove crown mold from a wall,https://www.wikihow.com/Frame-Pegboard,How to Frame Pegboard,
query-6,diy+wikihow-offline+9f7db5f05f23605600fece07a52b03b9,how do you remove crown mold from a wall,https://www.wikihow.com/Install-Molding,How to Install Molding,
query-6,diy+wikihow-offline+9249c16aa7506ef94b832ea2ba0aa491,how do you remove crown mold from a wall,https://www.wikihow.com/Weigh-and-Measure-Children,How to Weigh and Measure Children,
query-6,diy+wikihow-offline+bd0735602e1881077c363f8591ed20d5,how do you remove crown mold from a wall,https://www.wikihow.com/Cut-Crown-Molding-for-Cabinets,How to Cut Crown Molding for Cabinets,
query-7,diy+wikihow-offline+c28b1ee35f0fa92ec1cb6dc3e88f713f,how to make homemade toothpaste,https://www.wikihow.com/Make-Baking-Soda-Toothpaste,How to Make Baking Soda Toothpaste,
query-7,diy+wikihow-offline+d4f1efb2e0d0d775dc2abb74e7fb1794,how to make homemade toothpaste,https://www.wikihow.com/Brush-Teeth-Without-Toothpaste,How to Brush Teeth Without Toothpaste,
query-7,diy+wikihow-offline+36d49d8a8997ac8bd29ed9777a9fa570,how to make homemade toothpaste,https://www.wikihow.com/Clean-Your-Face-With-Toothpaste,How to Clean Your Face With Toothpaste,
query-7,diy+wikihow-offline+3a013ae6510219fdadb28482bd0d067e,how to make homemade toothpaste,https://www.wikihow.com/Remove-Scratches-from-Glass,How to Remove Scratches from Glass,
query-7,diy+wikihow-offline+b1b2e93ac7a1b02edd16ef1e5d114d5f,how to make homemade toothpaste,https://www.wikihow.com/Make-Tooth-Powder,How to Make Tooth Powder,
query-7,diy+wikihow-offline+e4c282b026e66845afa4e52b17bfbd9f,how to make homemade toothpaste,https://www.wikihow.com/Remove-Permanent-Marker-from-Tile,How to Remove Permanent Marker from Tile,
query-7,diy+wikihow-offline+1a9445c230b352e3118e9031c95cea4f,how to make homemade toothpaste,https://www.wikihow.com/Get-Rid-of-White-Spots-on-Teeth,How to Get Rid of White Spots on Teeth,
query-7,diy+wikihow-offline+f8481c5db6928baf87047fef4da16d59,how to make homemade toothpaste,https://www.wikihow.com/Clean-Your-Car-With-Home-Ingredients,How to Clean Your Car With Home Ingredients,
query-7,diy+wikihow-offline+8ca7b38e8b64393064fef535750cf40f,how to make homemade toothpaste,https://www.wikihow.com/Get-Rid-of-a-Pimple-Using-Toothpaste,How to Get Rid of a Pimple Using Toothpaste,
query-7,diy+wikihow-offline+766c940f8335e04ab87a6fa1c550b8b5,how to make homemade toothpaste,https://www.wikihow.com/Get-Fish-Smell-off-Your-Hands,How to Get Fish Smell off Your Hands,
query-8,diy+wikihow-offline+0cf753645002ae3e0866823b9c15f254,how do I clean the fridge,https://www.wikihow.com/Clean-Refrigerator-Coils,How to Clean Refrigerator Coils,
query-8,diy+wikihow-offline+af079a1e74b8667f9ca28329fb33846f,how do I clean the fridge,https://www.wikihow.com/Remove-a-Fish-Smell-from-a-Refrigerator,How to Remove a Fish Smell from a Refrigerator,
query-8,diy+wikihow-offline+2c35e7395e24b57997562cc2ec3a666b,how do I clean the fridge,https://www.wikihow.com/Clean-a-Refrigerator-Drip-Pan,How to Clean a Refrigerator Drip Pan,
query-8,diy+wikihow-offline+72f7b8e575ccccb7e63172e8726887d8,how do I clean the fridge,https://www.wikihow.com/Organize-Your-Fridge,How to Organize Your Fridge,
query-8,diy+wikihow-offline+169d80bc11df1116c48a59238b78d62e,how do I clean the fridge,https://www.wikihow.com/Get-Rid-of-Bad-Smells-in-Your-Fridge,How to Get Rid of Bad Smells in Your Fridge,
query-8,diy+wikihow-offline+02189ffe321bebe202b9de44898e9da9,how do I clean the fridge,https://www.wikihow.life/Remove-a-Scratch-from-a-Stainless-Steel-Refrigerator-Door,How to Remove a Scratch from a Stainless Steel Refrigerator Door,
query-8,diy+wikihow-offline+58a6951d802351a39272abd13528ec9f,how do I clean the fridge,https://www.wikihow.com/Clean-Stainless-Steel-Refrigerators,How to Clean Stainless Steel Refrigerators,
query-8,diy+wikihow-offline+d88e339f000b10940fc0e39d65b02ddc,how do I clean the fridge,https://www.wikihow.com/Improve-the-Energy-Savings-of-Your-Fridge-or-Freezer,How to Improve the Energy Savings of Your Fridge or Freezer,
query-8,diy+wikihow-offline+a36ea778cb24e999e4347c79098f74d4,how do I clean the fridge,https://www.wikihow.com/Stop-a-Fridge-from-Ice-Build-Up,How to Stop a Fridge from Ice Build Up,
query-8,diy+wikihow-offline+b7288bdfc55105b223f5b9840d1838b1,how do I clean the fridge,https://www.wikihow.com/Cover-Refrigerator-Shelves-in-Plastic-Wrap,How to Cover Refrigerator Shelves in Plastic Wrap,
query-9,diy+wikihow-offline+89c43994e9a1b80d4f3168329116f428,how can I screw in a nail,https://www.wikihow.com/Create-a-Magnet-With-a-Wire-and-a-Nail,How to Create a Magnet With a Wire and a Nail,
query-9,diy+wikihow-offline+863154a361d225705a8c7c00e77e7dc7,how can I screw in a nail,https://www.wikihow.com/Replace-Boards-on-a-Deck,How to Replace Boards on a Deck,
query-9,diy+wikihow-offline+e9de886b5f8cf15107e7d2c2b4a503b6,how can I screw in a nail,https://www.wikihow.com/Make-a-Memory-Box-Table,How to Make a Memory Box Table,
query-9,diy+wikihow-offline+d38ddb21648b5d6a9fae0c6b23bca081,how can I screw in a nail,https://www.wikihow.com/Replace-a-Pre-Hung-Door,How to Replace a Pre Hung Door,
query-9,diy+wikihow-offline+44a5d9c80e9fec16f460b0f927052d9d,how can I screw in a nail,https://www.wikihow.com/Make-a-Wood-Saddle-Rack,How to Make a Wood Saddle Rack,
query-9,diy+wikihow-offline+ebaf3be2525292f0b1a693515dca72db,how can I screw in a nail,https://www.wikihow.com/Make-a-Tripwire,How to Make a Tripwire,
query-9,diy+wikihow-offline+4d6c2b89a90e107d14f27d2a0c4a96bd,how can I screw in a nail,https://www.wikihow.com/Construct-an-Overnight-Pontoon-Boat,How to Construct an Overnight Pontoon Boat,
query-9,diy+wikihow-offline+fde16d727ecc8746321f706767fd0962,how can I screw in a nail,https://www.wikihow.com/Make-a-Pilot-Hole,How to Make a Pilot Hole,
query-9,diy+wikihow-offline+2361502508daa10730b7fb01db57ddfb,how can I screw in a nail,https://www.wikihow.com/Replace-an-Exterior-Door,How to Replace an Exterior Door,
query-9,diy+wikihow-offline+026ca1ff5b635e7511bd61c7c42e3961,how can I screw in a nail,https://www.wikihow.com/Build-a-Garden-Shed,How to Build a Garden Shed,
query-10,diy+wikihow-offline+67d02cb833139e088dda106b779da581,how to style curly hair,https://www.wikihow.com/Use-Cucumbers-in-Your-Beauty-Routine,How to Use Cucumbers in Your Beauty Routine,
query-10,diy+wikihow-offline+dacb8e1949546511bae4a01c6b42dc03,how to style curly hair,https://www.wikihow.com/Style-Your-Hair,How to Style Your Hair,
query-10,diy+wikihow-offline+8549dae094070f564dfdb364fac3082e,how to style curly hair,https://www.wikihow.com/Take-Care-of-Natural-Hair,How to Take Care of Natural Hair,
query-10,diy+wikihow-offline+f04ce06b69fba3aa1fc3489875b53e4c,how to style curly hair,https://www.wikihow.com/Choose-the-Best-Hair-Products-for-Fine-Hair,How to Choose the Best Hair Products for Fine Hair,
query-10,diy+wikihow-offline+c535ec34925b01cf962de0abdf02233a,how to style curly hair,https://www.wikihow.com/Style-Wavy-Hair,How to Style Wavy Hair,
query-10,diy+wikihow-offline+4a08831293e8883b0b29e281001d540e,how to style curly hair,https://www.wikihow.com/Do-a-Caesar-Haircut,How to Do a Caesar Haircut,
query-10,diy+wikihow-offline+cb7ff716064958e4533be622a5d886bf,how to style curly hair,https://www.wikihow.com/Set-Hair,How to Set Hair,
query-10,diy+wikihow-offline+9196cd807ce18faa5e7037166fa1c5d3,how to style curly hair,https://www.wikihow.com/Get-Waves-in-Short-Hair,How to Get Waves in Short Hair,
query-10,diy+wikihow-offline+c65d87b35c346063a682bdd79dcf1f36,how to style curly hair,https://www.wikihow.com/Style-Short-Hair,How to Style Short Hair,
query-10,diy+wikihow-offline+27544915d22318878f14fff926fa8549,how to style curly hair,https://www.wikihow.com/Style-Curly-Hair,How to Style Curly Hair,
query-11,diy+wikihow-offline+f76d5806adc688e0654e94165ce3a218,how to write a biography for a book,https://www.wikihow.com/Write-a-Field-Guide-When-You-Are-a-Young-Naturalist,How to Write a Field Guide When You Are a Young Naturalist,
query-11,diy+wikihow-offline+9e69eeca9dedb41077a5ea6d52538533,how to write a biography for a book,https://www.wikihow.com/Pitch-a-Non-Fiction-Book-to-an-Editor,How to Pitch a Non Fiction Book to an Editor,
query-11,diy+wikihow-offline+dbf926fb56659415deb722d70264c5b1,how to write a biography for a book,https://www.wikihow.com/Write-a-Back-Cover-for-a-Book,How to Write a Back Cover for a Book,
query-11,diy+wikihow-offline+23d9a87dc0d73530a9960e76cdf34742,how to write a biography for a book,https://www.wikihow.com/Write-a-Biography,How to Write a Biography,
query-11,diy+wikihow-offline+95cdd51086a3bf476bc4547bb2b6bc37,how to write a biography for a book,https://www.wikihow.com/Prepare-for-Writing-a-Book,How to Prepare for Writing a Book,
query-11,diy+wikihow-offline+b8cc268d66050c46373d2dd32b43a516,how to write a biography for a book,https://www.wikihow.com/Decide-on-Chapters-for-Your-Book,How to Decide on Chapters for Your Book,
query-11,diy+wikihow-offline+b180311fac568bb736db02b8edf22db0,how to write a biography for a book,https://www.wikihow.com/Write-Non-Fiction,How to Write Non Fiction,
query-11,diy+wikihow-offline+e3d1402987f39ccb38d12ee308cc12c5,how to write a biography for a book,https://www.wikihow.com/Learn-Creative-Writing,How to Learn Creative Writing,
query-11,diy+wikihow-offline+8c745b3586ea2e722e305bfd9013dd0d,how to write a biography for a book,https://www.wikihow.com/Send-a-Book-to-a-Publisher,How to Send a Book to a Publisher,
query-11,diy+wikihow-offline+27f0654631058f0f247f66df0f4137c8,how to write a biography for a book,https://www.wikihow.com/Write-a-Conclusion-for-a-Biography,How to Write a Conclusion for a Biography,
query-12,diy+wikihow-offline+a19f9407a0a6e15be2f0aaecea83e1ff,how to grow apples,https://www.wikihow.com/Plant-Apple-Seeds,How to Plant Apple Seeds,
query-12,diy+wikihow-offline+e3b1b4c1051da38a06120bba00d17b90,how to grow apples,https://www.wikihow.com/Grow-an-Apple-Tree-from-a-Seed,How to Grow an Apple Tree from a Seed,
query-12,diy+wikihow-offline+03b54cbe8a5372bf75333b2776b82241,how to grow apples,https://www.wikihow.com/Grow-an-Apple-Tree,How to Grow an Apple Tree,
query-12,diy+wikihow-offline+53ac8caa8254cf312b6c98dc9184adc6,how to grow apples,https://www.wikihow.com/Stake-an-Apple-Tree,How to Stake an Apple Tree,
query-12,diy+wikihow-offline+4d42bc79d152fc88daa2e9519a133acf,how to grow apples,https://www.wikihow.com/Prune-Apple-Trees,How to Prune Apple Trees,
query-12,diy+wikihow-offline+e65d8b34b48e909b9d980b4fdc4a647a,how to grow apples,https://www.wikihow.com/Graft-an-Apple-Tree,How to Graft an Apple Tree,
query-12,diy+wikihow-offline+2c43e3b52d6031c03c167f68b4dfa534,how to grow apples,https://www.wikihow.com/Identify-Apples,How to Identify Apples,
query-12,diy+wikihow-offline+1fa3f72a27c7d8fde9607125ac8b7ee7,how to grow apples,https://www.wikihow.com/Eat-Custard-Apples,How to Eat Custard Apples,
query-12,diy+wikihow-offline+82bf9896574e951a2ecc6809c1f24162,how to grow apples,https://www.wikihow.com/Tell-if-Apples-on-Your-Tree-Are-Ripe,How to Tell if Apples on Your Tree Are Ripe,
query-12,diy+wikihow-offline+6ebfae3a694c91533ceb2020fade8592,how to grow apples,https://www.wikihow.com/Apply-Apple-Cider-Vinegar-to-Hair,How to Apply Apple Cider Vinegar to Hair,
query-13,diy+wikihow-offline+5a1b32d9d6a7557b860deff8727ee827,how to grow strawberries,https://www.wikihow.com/Grow-Hydroponic-Strawberries,How to Grow Hydroponic Strawberries,
query-13,diy+wikihow-offline+31c0a8a157bc8602c7d8ae563c6b0009,how to grow strawberries,https://www.wikihow.com/Grow-Strawberries-in-a-Pot,How to Grow Strawberries in a Pot,
query-13,diy+wikihow-offline+d5032a9cbaee02f732fab6ae26d7fd78,how to grow strawberries,https://www.wikihow.com/Get-Strawberry-Seeds,How to Get Strawberry Seeds,
query-13,diy+wikihow-offline+2c39228ffc8ee8452c415f9d442faaf4,how to grow strawberries,https://www.wikihow.com/Plant-Bare-Root-Strawberries,How to Plant Bare Root Strawberries,
query-13,diy+wikihow-offline+6934c4671927148d605f935abcc35157,how to grow strawberries,https://www.wikihow.com/Buy-a-Strawberry-Plant,How to Buy a Strawberry Plant,
query-13,diy+wikihow-offline+f9c7886f6c23aaf1962a3ce0e4d31d4c,how to grow strawberries,https://www.wikihow.com/Grow-Strawberries,How to Grow Strawberries,
query-13,diy+wikihow-offline+953b6e1fff529ecb8ce12187c3485eec,how to grow strawberries,https://www.wikihow.com/Grow-Strawberries-from-the-Seed,How to Grow Strawberries from the Seed,
query-13,diy+wikihow-offline+f349574bb151598fce0e74b939ce7e84,how to grow strawberries,https://www.wikihow.com/Plant-Strawberries-Indoors,How to Plant Strawberries Indoors,
query-13,diy+wikihow-offline+ec597c6b00873106478a70392b4c5a1f,how to grow strawberries,https://www.wikihow.com/Grow-Strawberry-Runners-With-Big-Root-Balls,How to Grow Strawberry Runners With Big Root Balls,
query-13,diy+wikihow-offline+711e71d07d8ae4bbd3d94cf7c0815f58,how to grow strawberries,https://www.wikihow.com/Identify-and-Treat-Strawberry-Diseases,How to Identify and Treat Strawberry Diseases,
query-14,diy+wikihow-offline+25419bdfce038c5f35f80746380ceac2,how to grow cherry tomatoes,https://www.wikihow.com/Grow-Cherry-Tomatoes,How to Grow Cherry Tomatoes,
query-14,diy+wikihow-offline+490594a2560e1af062d4100d3e7824e2,how to grow cherry tomatoes,https://www.wikihow.com/Make-Bruschetta-With-Cherry-Tomatoes,How to Make Bruschetta With Cherry Tomatoes,
query-14,diy+wikihow-offline+3783232a028ec2cdf80151efe200c3b2,how to grow cherry tomatoes,https://www.wikihow.com/Roast-Cherry-Tomatoes,How to Roast Cherry Tomatoes,
query-14,diy+wikihow-offline+3d2377416023a9d25e906658f1c721b5,how to grow cherry tomatoes,https://www.wikihow.com/Pickle-Green-Tomatoes,How to Pickle Green Tomatoes,
query-14,diy+wikihow-offline+8711ab3921b75a7d4f51e8487d77a1f2,how to grow cherry tomatoes,https://www.wikihow.com/Prepare-Simple-One-Bite-Appetizers,How to Prepare Simple One Bite Appetizers,
query-14,diy+wikihow-offline+decb5061d96b4819b40a68b18a6d0630,how to grow cherry tomatoes,https://www.wikihow.com/Plant-Cherry-Seeds,How to Plant Cherry Seeds,
query-14,diy+wikihow-offline+15e329c80a2dc094671939a5aaa5684f,how to grow cherry tomatoes,https://www.wikihow.com/Buy-a-Flowering-Cherry-Tree,How to Buy a Flowering Cherry Tree,
query-14,diy+wikihow-offline+c439993cafe2d0d28957673f6444be0c,how to grow cherry tomatoes,https://www.wikihow.com/Grow-a-Cherry-Blossom-Tree,How to Grow a Cherry Blossom Tree,
query-14,diy+wikihow-offline+00d307023bff50a4bebaf0e9720f6efa,how to grow cherry tomatoes,https://www.wikihow.com/Cut-Tomatoes,How to Cut Tomatoes,
