query-id,doc-id,raw-query,html_link,title,relevance
query-5,cooking+recipe1m+d13bd623fa35f4d8beb9f17b7f2776f7,I want a scary pumpkin pie,http://www.food.com/recipe/scary-halloween-tart-395204,Scary Halloween Tart,
query-5,cooking+recipe1m+fe74434553c926374d599f37b0da8c5f,I want a scary pumpkin pie,http://www.foodnetwork.com/recipes/sunny-anderson/sunnys-candy-bar-pancakes-with-scary-blueberry-syrup-recipe.html,Sunny's Candy Bar Pancakes with Scary Blueberry Syrup,
query-5,cooking+recipe1m+859c00e3ded94384ad51163149b37892,I want a scary pumpkin pie,http://www.food.com/recipe/scary-skillet-shepherds-pie-496172,Scary Skillet Shepherd's Pie,
query-5,cooking+recipe1m+6a1edc104953f85e753c0172bfc8de17,I want a scary pumpkin pie,http://www.food.com/recipe/scary-halloween-pudding-cups-259261,Scary Halloween Pudding Cups,
query-5,cooking+recipe1m+9291b9f95f53909701529e8e2be89bbe,I want a scary pumpkin pie,http://www.food.com/recipe/cranberry-pie-140352,Cranberry Pie,
query-5,cooking+recipe1m+63687e3c0283ef26b8432f03147f146f,I want a scary pumpkin pie,http://www.kraftrecipes.com/recipes/scary-pudding-cups-107316.aspx,Scary Pudding Cups,
query-5,cooking+recipe1m+f3155d99b0e040e84c5d96236cc053e5,I want a scary pumpkin pie,http://www.kraftrecipes.com/recipes/scary-pudding-cups-107041.aspx,Scary Pudding Cups,
query-6,cooking+recipe1m+54e3503384b3776b1794829fbaa48c5c,ideas for easy to carry tailgate food,https://cookpad.com/us/recipes/340574-carries-homemade-easy-enchilada-sauce,Carrie's homemade easy enchilada sauce,
query-6,cooking+recipe1m+b233c7d26f52786cd5583b777eac6db2,ideas for easy to carry tailgate food,http://www.chowhound.com/recipes/simple-chefs-tex-mex-green-plantain-tostada-11821,The Simple Chef's Tex-Mex Green Plantain Tostada Recipe MaduraGirl,
query-6,cooking+recipe1m+c72adec190762cbc39d5405606f913d1,ideas for easy to carry tailgate food,http://www.foodnetwork.com/recipes/tailgators-baby-back-ribs-recipe.html,Tailgator's Baby Back Ribs,
query-6,cooking+recipe1m+2c147517b4c3462b3dbd95ee3861a8c3,ideas for easy to carry tailgate food,http://www.foodnetwork.com/recipes/paella-recipe8.html,Paella,
query-6,cooking+recipe1m+748539617a129c2bb71f16464d6fba3e,ideas for easy to carry tailgate food,http://www.kraftrecipes.com/recipes/salad-yogurt-61980.aspx,Salad & Yogurt,
query-6,cooking+recipe1m+12c22d4287200ee40f2662d70212db4c,ideas for easy to carry tailgate food,http://www.food.com/recipe/super-simple-shrimp-tailgate-dip-486831,Super Simple Shrimp Tailgate Dip,
query-6,cooking+recipe1m+bb650b6086d3c6a7218a81de60d101fc,ideas for easy to carry tailgate food,http://allrecipes.com/recipe/carries-southern-queso/,Carrie's Southern Queso,
query-6,cooking+recipe1m+810bb558331b942d69732f132bd68843,ideas for easy to carry tailgate food,http://cookeatshare.com/recipes/good-and-easy-fruit-dessert-15055,Good And Easy Fruit Dessert Recipe,
query-6,cooking+recipe1m+6955d150a65939e4f8eb7a76abe3aa8d,ideas for easy to carry tailgate food,http://cookeatshare.com/recipes/easy-bake-macaroni-cheese-30768,Easy Bake Macaroni & Cheese Recipe,
query-6,cooking+recipe1m+ac6ac532c6c4f2990ae6101f8edf74ea,ideas for easy to carry tailgate food,http://www.food.com/recipe/oriental-bbq-spareribs-51021,Oriental BBQ Spareribs,
query-7,cooking+recipe1m+db2f58279fc7465f9dc6bfb015c90d45,I want to make halloween candy,http://tastykitchen.com/recipes/desserts/halloween-popcorn-mix/,Halloween Popcorn Mix,
query-7,cooking+recipe1m+d0523d2b23efe3dfbe919b400dfe6af9,I want to make halloween candy,http://www.kraftrecipes.com/recipes/cookies-n-cream-halloween-cups-58123.aspx,Cookies 'n Cream Halloween Cups,
query-7,cooking+recipe1m+52a1328c73b5a477fe029ec1b1cb59da,I want to make halloween candy,http://www.kraftrecipes.com/recipes/monster-pops-82893.aspx,Monster Pops,
query-7,cooking+recipe1m+d13bd623fa35f4d8beb9f17b7f2776f7,I want to make halloween candy,http://www.food.com/recipe/scary-halloween-tart-395204,Scary Halloween Tart,
query-7,cooking+recipe1m+13d39476949631cc3bfd20c92fc6f521,I want to make halloween candy,http://www.food.com/recipe/chewy-halloween-popcorn-334810,Chewy Halloween Popcorn,
query-7,cooking+recipe1m+f1db30e8b7ab25ccd8bd42e7a7370953,I want to make halloween candy,http://www.food.com/recipe/halloween-hands-104297,Halloween Hands,
query-7,cooking+recipe1m+db5450bbf93fa8dea660aeabf7ee7891,I want to make halloween candy,http://www.food.com/recipe/newton-monster-pops-172552,Newton Monster Pops,
query-7,cooking+recipe1m+90203616d11ae8354fc05a2c10c922d6,I want to make halloween candy,http://www.food.com/recipe/candy-corn-bark-440278,Candy Corn Bark,
query-7,cooking+recipe1m+8be8e1b5b93c0b558d1b2596c4964de8,I want to make halloween candy,https://recipeland.com/recipe/v/halloween-candy-corn-bars-51184,Halloween Candy Corn Bars,
query-7,cooking+recipe1m+c96b5a8313a08107e7cc00032fae3a35,I want to make halloween candy,http://tastykitchen.com/recipes/desserts/halloween-cookie-bars-2/,Halloween Cookie Bars,
query-8,cooking+recipe1m+4b78dc7c90030e9d1c4cda47e6e7ec4e,how to make a gluten free peach crisp,http://www.food.com/recipe/gluten-free-peach-crisp-325728,Gluten Free Peach Crisp,
query-8,cooking+recipe1m+eb272444d2b2a0ce887cc90382a726ee,how to make a gluten free peach crisp,http://allrecipes.com/recipe/the-best-blackberry-crisp/,The Best Blackberry Crisp,
query-8,cooking+recipe1m+54aff920eaf593f6495fde9ab2b54045,how to make a gluten free peach crisp,http://www.chowhound.com/recipes/gluten-free-peach-crisp-13541,Gluten Free Peach Crisp Recipe elanaspantry,
query-8,cooking+recipe1m+117f85debe2b369a2ec7f22d7fe3c0ba,how to make a gluten free peach crisp,http://allrecipes.com/recipe/gluten-free-almond-mini-tarts/,Gluten Free Almond Mini Tarts,
query-8,cooking+recipe1m+b69cacd7a3699e872a16fb9254212213,how to make a gluten free peach crisp,http://www.food.com/recipe/peach-pudding-cake-gluten-free-519577,Peach Pudding Cake (Gluten-Free),
query-8,cooking+recipe1m+76b25906f946cae40621e84d0bc931d8,how to make a gluten free peach crisp,http://www.epicurious.com/recipes/food/views/peach-blueberry-crisp-379097,Peach Blueberry Crisp,
query-8,cooking+recipe1m+9c9ae4a1990852eb5ac1fdb630110e3b,how to make a gluten free peach crisp,http://www.food.com/recipe/gluten-free-honey-peach-pie-463565,Gluten-Free Honey Peach Pie,
query-8,cooking+recipe1m+2c21711125da471f760858d9f886aba3,how to make a gluten free peach crisp,http://www.food.com/recipe/fresh-peach-cake-gluten-free-391520,Fresh Peach Cake (Gluten Free),
query-8,cooking+recipe1m+e66b4dc560b3c12ef48ef78d6bdc5afd,how to make a gluten free peach crisp,https://cookpad.com/us/recipes/335768-vickys-easy-banana-peach-crumble-gluten-dairy-egg-soy-free,"Vickys Easy Banana & Peach Crumble, Gluten, Dairy, Egg & Soy-Free",
query-8,cooking+recipe1m+dc263e4f970461be8e1715bf771eab1b,how to make a gluten free peach crisp,https://cookpad.com/us/recipes/338751-vickys-sparkling-peach-tea-gluten-free,"Vickys Sparkling Peach Tea, Gluten-Free",
query-9,cooking+recipe1m+e21e998220c2c95f11fb0771e1df5bc3,healthy zucchini bread,http://tastykitchen.com/recipes/breads/healthy-zucchini-bread/,Healthy Zucchini Bread,
query-9,cooking+recipe1m+ad86c5c5cc42192bad479bac43397f83,healthy zucchini bread,http://www.food.com/recipe/healthy-zucchini-bread-289949,Healthy Zucchini Bread,
query-9,cooking+recipe1m+2dba3133e63fb6f49d38b7ad204d18f3,healthy zucchini bread,http://allrecipes.com/recipe/healthy-zucchini-chips/,Healthy Zucchini Chips,
query-9,cooking+recipe1m+28dbc8cd4236da41c4164b6c7d3296cf,healthy zucchini bread,http://www.food.com/recipe/healthy-zucchini-carrot-spice-bread-433236,Healthy Zucchini Carrot Spice Bread,
query-9,cooking+recipe1m+1b6f4123b1c2adcf159ca5a7203c9ab6,healthy zucchini bread,http://www.foodnetwork.com/recipes/food-network-kitchens/healthy-zucchini-bread-recipe.html,Healthy Zucchini Bread,
query-9,cooking+recipe1m+2b466165f80b37105d70ae90e3727d76,healthy zucchini bread,http://www.food.com/recipe/healthy-zucchini-bread-179540,Healthy Zucchini Bread,
query-9,cooking+recipe1m+6d98dd5c0fe8afde2eeca8e7982d98e7,healthy zucchini bread,http://www.food.com/recipe/low-fat-healthy-zucchini-bread-375809,Low Fat Healthy Zucchini Bread,
query-9,cooking+recipe1m+0dd3e74ca2c724412ece5d57483cbaf1,healthy zucchini bread,http://www.food.com/recipe/healthy-zucchini-bread-460816,Healthy Zucchini Bread,
query-9,cooking+recipe1m+c47cc5423e935af9f43a2336f2502000,healthy zucchini bread,http://www.food.com/recipe/healthy-low-fat-banana-zucchini-bread-239027,Healthy Low-Fat Banana Zucchini Bread,
query-9,cooking+recipe1m+960421af455df54b3a53409f0f580de3,healthy zucchini bread,http://tastykitchen.com/recipes/breads/healthy-chocolate-zucchini-bread/,Healthy Chocolate Zucchini Bread,
query-10,cooking+recipe1m+a9e4e7ba319ed2c4b6f07bf41110e2bd,recommend some asian street foods,http://www.foodnetwork.com/recipes/grilled-sweet-potato-fries-recipe2.html,Grilled Sweet Potato Fries,
query-10,cooking+recipe1m+b02032a75a48aab1560b7ee0a97b7828,recommend some asian street foods,http://cookeatshare.com/recipes/bourbon-street-balls-with-pecans-89656,Bourbon Street Balls With Pecans Recipe,
query-10,cooking+recipe1m+39647ec80682b9f2d78910aa112a5c91,recommend some asian street foods,http://www.foodnetwork.com/recipes/rachael-ray/bourbon-street-balls-with-pecans-recipe.html,Bourbon Street Balls with Pecans,
query-10,cooking+recipe1m+c45327509ac9c9775faef14ce5899e11,recommend some asian street foods,http://www.food.com/recipe/korean-street-food-egg-sandwich-139761,Korean Street Food : Egg Sandwich,
query-10,cooking+recipe1m+773e9ffb75daaae6de68214699c4d1ca,recommend some asian street foods,http://www.foodnetwork.com/recipes/guy-fieri/asian-street-fries-recipe.html,Asian Street Fries,
query-10,cooking+recipe1m+4ab2c54c664db7487743075a88aa58db,recommend some asian street foods,http://tastykitchen.com/recipes/condiments/linn-street-balsamic-vinegar/,Linn Street Balsamic Vinegar,
query-10,cooking+recipe1m+8e693c283319642876cc609abb9d34bd,recommend some asian street foods,https://recipeland.com/recipe/v/calverts-pecan-flounder-43540,Calvert's Pecan Flounder,
query-10,cooking+recipe1m+7dc4713e6052e3728c9fc542451b535f,recommend some asian street foods,https://cookpad.com/us/recipes/333425-cauliflower-smash-up,Cauliflower Smash Up,
query-10,cooking+recipe1m+801deb3849302617d7358e9278ab5c27,recommend some asian street foods,http://www.food.com/recipe/georgia-street-squares-155138,Georgia Street Squares,
query-10,cooking+recipe1m+250fe5279a17dcd97b08a3146e17e269,recommend some asian street foods,http://www.foodandwine.com/recipes/new-mexican-street-corn,New Mexican Street Corn,
query-11,cooking+recipe1m+7f00ca162cdda11e1dced71b88cf9ae3,dinners by batali,https://cookpad.com/us/recipes/349592-fish-n-chips,Fish n Chips,
query-11,cooking+recipe1m+b3caf7772558e0ec4985ef30c1fe9091,dinners by batali,http://www.foodgeeks.com/recipes/18439,Eddie V's Veggie Pancakes,
query-11,cooking+recipe1m+e2db758ebcb8fec536b265b43277d771,dinners by batali,http://www.food.com/recipe/10-minute-calzones-133481,10-Minute Calzones,
query-11,cooking+recipe1m+7c5f49491613b856c24e5e18b879ca41,dinners by batali,https://cookpad.com/us/recipes/364824-devils-lollipop,Devils Lollipop,
query-11,cooking+recipe1m+a73b2d14e6ed20e9327ffd6a65882b6f,dinners by batali,http://cooking.nytimes.com/recipes/12455,The Battle of Ivrea,
query-11,cooking+recipe1m+28b839ab5d7c31ec12dce691fc6df057,dinners by batali,http://cookeatshare.com/recipes/anzac-biscuits-anzacs-65907,"Anzac Biscuits (""Anzacs"") Recipe",
query-11,cooking+recipe1m+abc6779b9391b05fbf755532787c6cf2,dinners by batali,http://www.food.com/recipe/salmon-patties-with-seasoned-mayo-472304,Salmon Patties With Seasoned Mayo,
query-11,cooking+recipe1m+8df9a1df958d1bff45426a3c315aa3cf,dinners by batali,http://www.food.com/recipe/the-famous-flu-fighter-514296,The Famous Flu Fighter,
query-11,cooking+recipe1m+c6c170a908170a495d046f34043e57b8,dinners by batali,http://www.food.com/recipe/dads-half-way-sindhi-half-way-yellow-rice-pulao-94826,Dad's Half-way Sindhi & Half-way Yellow Rice Pulao,
query-11,cooking+recipe1m+e446938b70170384b991cfe31c264578,dinners by batali,https://cookpad.com/us/recipes/312533-cauliflower-manchurian,Cauliflower Manchurian,
query-12,cooking+recipe1m+ffd04e049ccc0e8e21079d35dcd11edd,traditional japanese soup,https://cookpad.com/us/recipes/153402-turkish-lentil-soup,Turkish Lentil Soup,
query-12,cooking+recipe1m+1a41d763bee1da893ffca76e3154a7b1,traditional japanese soup,https://cookpad.com/us/recipes/169287-easy-and-authentically-american-chili-bean-soup,Easy and Authentically American Chili Bean Soup,
query-12,cooking+recipe1m+ff97efaf4ee35f8fa4eabb44bb33eb1e,traditional japanese soup,http://www.food.com/recipe/posole-mexican-soup-with-pork-and-hominy-59367,Posole (Mexican soup with pork and hominy),
query-12,cooking+recipe1m+fa742ea1f878db4c6479606d0bad96cc,traditional japanese soup,https://cookpad.com/us/recipes/153034-slow-cooker-black-bean-soup,Slow Cooker Black Bean Soup,
query-12,cooking+recipe1m+4d55324c33e63a7b67d005d943d20d65,traditional japanese soup,http://www.food.com/recipe/a-spicy-korean-noodle-soup-401826,A Spicy Korean Noodle Soup,
query-12,cooking+recipe1m+2503c161d3febeebfca5143e9a158590,traditional japanese soup,http://www.food.com/recipe/cheese-potato-soup-sp5-514225,Cheese Potato Soup #SP5,
query-12,cooking+recipe1m+46016ddc787fdfdeab4c11a7940461de,traditional japanese soup,https://cookpad.com/us/recipes/367045-pasta-fagioli-soup,Pasta Fagioli Soup,
query-12,cooking+recipe1m+9eae192e37b76a2edfb4d25e557a15ec,traditional japanese soup,https://cookpad.com/us/recipes/168061-easy-inarizushi,Easy Inarizushi,
query-12,cooking+recipe1m+8c6f695a67b0375feef10db1cd49929d,traditional japanese soup,http://cookeatshare.com/recipes/caldo-gallego-soup-from-spain-97811,Caldo Gallego (Soup From Spain) Recipe,
query-12,cooking+recipe1m+7776170d01b9dca37e3b0468b7add052,traditional japanese soup,http://www.food.com/recipe/easy-shepherds-pie-sp5-514979,Easy Shepherds Pie #SP5,
query-13,cooking+recipe1m+c790d9856e452d9518d4a4403b89b202,how to make singaporean chicken lunch,http://cookeatshare.com/recipes/bak-ku-teh-pork-rib-tea-soup-73742,Bak Ku Teh (Pork Rib Tea Soup) Recipe,
query-13,cooking+recipe1m+8dc08c3b5fec79ba6bcc7f61d1462aaf,how to make singaporean chicken lunch,http://www.food.com/recipe/singapore-noodles-339528,Singapore Noodles,
query-13,cooking+recipe1m+c4a8ede3002761efcdbe434e9ac0242c,how to make singaporean chicken lunch,http://www.foodnetwork.com/recipes/pops-singapore-noodles-recipe.html,Pops' Singapore Noodles,
query-13,cooking+recipe1m+57759bb8d3ab22fac422f7a0a3a1ffb7,how to make singaporean chicken lunch,http://tastykitchen.com/recipes/main-courses/singapore-satay-2/,Singapore Satay,
query-13,cooking+recipe1m+81e994ccb7866fb939ad04b29b145982,how to make singaporean chicken lunch,http://www.food.com/recipe/szechuan-chicken-skewers-with-singapore-cole-slaw-258892,Szechuan Chicken Skewers With Singapore Cole Slaw,
query-13,cooking+recipe1m+c3d83369700e93da076b2de390290266,how to make singaporean chicken lunch,http://www.food.com/recipe/singapore-hot-spicy-sesame-noodles-146203,Singapore Hot Spicy Sesame Noodles,
query-13,cooking+recipe1m+a45ee719cba3b5ccf2b9a53c02c08a41,how to make singaporean chicken lunch,http://www.food.com/recipe/singapore-noodles-457532,Singapore Noodles,
query-13,cooking+recipe1m+fa2a9f42342de4fca98df613e3a1cb7a,how to make singaporean chicken lunch,http://cooking.nytimes.com/recipes/4963,Violet Oon's Singapore chicken curry,
query-13,cooking+recipe1m+2661b5c8accaaa81d04d969252109765,how to make singaporean chicken lunch,http://www.food.com/recipe/the-raffles-hotel-original-singapore-gin-sling-cocktail-283673,The Raffles Hotel Original Singapore Gin Sling Cocktail,
query-13,cooking+recipe1m+452e7a01ee089e709901ad9a5da9301d,how to make singaporean chicken lunch,https://cookpad.com/us/recipes/333906-lg-singapore-dry-noodle-mee-pok,LG SINGAPORE DRY NOODLE ( MEE POK),
query-14,cooking+recipe1m+e65248fce53ac10c806b34d08fb90935,a romantic dinner,http://cookeatshare.com/recipes/baked-brie-in-phyllo-dough-with-black-sesame-seeds-74093,Baked Brie In Phyllo Dough With Black Sesame Seeds Recipe,
