query-1,cooking+recipe1m+12b055dfb96e055417cf5a15b78ac142,I want an easy to make dessert for christmas,Easy Christmas Candies,http://www.food.com/recipe/easy-christmas-candies-147704,2
query-1,cooking+recipe1m+13174bfd525d2365bebd46cf14caf58a,I want an easy to make dessert for christmas,Christmas Flower Dessert,http://www.kraftrecipes.com/recipes/christmas-flower-dessert-112318.aspx,1
query-1,cooking+recipe1m+13b9a9378572bf1de1f97c2c7a044eb9,I want an easy to make dessert for christmas,Easy Halloween Dessert,http://tastykitchen.com/recipes/desserts/easy-halloween-dessert/,0
query-1,cooking+recipe1m+14166d791b821ebc1865d4db263e0a88,I want an easy to make dessert for christmas,Pumpkin Waffles with Maple Walnut Apples,http://www.foodnetwork.com/recipes/food-network-kitchens/pumpkin-waffles-with-maple-walnut-apples-recipe.html,
query-1,cooking+recipe1m+156a03aa7f0b718affe49b24613d9fdb,I want an easy to make dessert for christmas,Strawberries with Creme Fraiche and Sugar,http://www.delish.com/recipefinder/strawberries-creme-fraiche-sugar-recipe-mslo0514,
query-1,cooking+recipe1m+1bd24cf460be8a5e268f9d560d44837c,I want an easy to make dessert for christmas,Christmas Flower Dessert,http://www.kraftrecipes.com/recipes/christmas-flower-dessert-111431.aspx,1
query-1,cooking+recipe1m+1c6c6e0020b330fd69af34c87ae3e187,I want an easy to make dessert for christmas,Christmas Pudding,http://www.food.com/recipe/christmas-pudding-467969,
query-1,cooking+recipe1m+24997e4fb24dead362afd35b0185f95a,I want an easy to make dessert for christmas,Trifle (An English Christmas Dessert) Recipe,http://cookeatshare.com/recipes/trifle-an-english-christmas-dessert-16604,1
query-1,cooking+recipe1m+257b407916ea46cee9d85b35ebf6f851,I want an easy to make dessert for christmas,Easy Quick Dessert Recipe,http://cookeatshare.com/recipes/easy-quick-dessert-47461,2
query-1,cooking+recipe1m+296549d0119847af73c76381e5e53be8,I want an easy to make dessert for christmas,Raspberry Christmas Dessert,http://www.food.com/recipe/raspberry-christmas-dessert-106861,2
query-1,cooking+recipe1m+2bfde642c9f6c321963a505c3c8be6e4,I want an easy to make dessert for christmas,Chocolate Angel Dessert,http://www.kraftrecipes.com/recipes/chocolate-angel-dessert-85435.aspx,2
query-1,cooking+recipe1m+30ce11820be687c2067514b762eb27a7,I want an easy to make dessert for christmas,Easy Strawberry Dessert,http://www.food.com/recipe/easy-strawberry-dessert-156464,1
query-1,cooking+recipe1m+3199fa3356fd2be6bae22fcc086df661,I want an easy to make dessert for christmas,Kalter Hund (German Chocolate Dessert) - Christmas Version,http://www.food.com/recipe/kalter-hund-german-chocolate-dessert-christmas-version-454674,2
query-1,cooking+recipe1m+35b9e6c5f99103b436723cf6313ec473,I want an easy to make dessert for christmas,Easy Strawberry Walnut Dessert,http://www.food.com/recipe/easy-strawberry-walnut-dessert-205128,1
query-1,cooking+recipe1m+3920d356a5fb9e76b1df5c9313211f76,I want an easy to make dessert for christmas,Easy Christmas Fudge,http://www.kraftrecipes.com/recipes/easy-christmas-fudge-164789.aspx,2
query-1,cooking+recipe1m+3a38f316324e85bf691bc988894cc079,I want an easy to make dessert for christmas,Baked Christmas Pudding with Brandy Sauce,https://recipeland.com/recipe/v/baked-christmas-pudding-brandy--5000,
query-1,cooking+recipe1m+3c71a8418971defd8b64c808accc8d68,I want an easy to make dessert for christmas,Pumpkin Waffles with Trail-Mix Topping,http://www.foodnetwork.com/recipes/claire-robinson/pumpkin-waffles-with-trail-mix-topping-recipe.html,
query-1,cooking+recipe1m+3efbd1fa14a7f98f30d47f4b20b664ce,I want an easy to make dessert for christmas,Christmas Pie with Rum Gingerbread Caramel Sauce,http://tastykitchen.com/recipes/desserts/christmas-pie-with-rum-gingerbread-caramel-sauce/,
query-1,cooking+recipe1m+46bee43d53a0609478f84b1e4b451dfd,I want an easy to make dessert for christmas,"Easy, Quick, Cherry Dessert Recipe",http://cookeatshare.com/recipes/easy-quick-cherry-dessert-8285,0
query-1,cooking+recipe1m+46df4845bc4822ed35b50decdc7d9abe,I want an easy to make dessert for christmas,Brown Sugar Mixture,http://www.delish.com/recipefinder/brown-sugar-mixture-recipe-mslo0713,
query-1,cooking+recipe1m+480f4d6c779f5cb876280c04a82a993f,I want an easy to make dessert for christmas,Christmas Croissant Dessert,http://www.food.com/recipe/christmas-croissant-dessert-259970,1
query-1,cooking+recipe1m+4ad02fcd5c8b16b0589a2d9c14a22c04,I want an easy to make dessert for christmas,Easy As Can Be Pineapple Dessert,http://www.food.com/recipe/easy-as-can-be-pineapple-dessert-42677,0
query-1,cooking+recipe1m+4df191a53aaa07058e9ae7541459acc1,I want an easy to make dessert for christmas,Mini Christmas Puds - Quick N Easy,http://www.food.com/recipe/mini-christmas-puds-quick-n-easy-271869,2
query-1,cooking+recipe1m+4ffcf31dd15dc64c2c9b4311059d0955,I want an easy to make dessert for christmas,Easy Christmas Mince Tarts,http://www.food.com/recipe/easy-christmas-mince-tarts-270854,0
query-1,cooking+recipe1m+557353206759fefdcaf5a85563a34daa,I want an easy to make dessert for christmas,Easy Mocha Fruitcake (Christmas),http://www.food.com/recipe/easy-mocha-fruitcake-christmas-174124,1
query-1,cooking+recipe1m+60d680dec46c352c20a5a805cc11fafc,I want an easy to make dessert for christmas,Mulled Wine Fruit and Nut Christmas Cake: Make-Ahead Fruitcake,http://www.food.com/recipe/mulled-wine-fruit-and-nut-christmas-cake-make-ahead-fruitcake-193383,1
query-1,cooking+recipe1m+6b1918e167218a5a2ad8cbcbc520fb60,I want an easy to make dessert for christmas,Christmas Snow Dessert,http://www.food.com/recipe/christmas-snow-dessert-323012,1
query-1,cooking+recipe1m+6f461719e955172377cd8b7dde1f0196,I want an easy to make dessert for christmas,Pink Fluff Dessert Recipe,http://cookeatshare.com/recipes/pink-fluff-dessert-10453,
query-1,cooking+recipe1m+72fdfa795cdf4a2249832c7ac4023a83,I want an easy to make dessert for christmas,Pear-Cranberry Pie with Crumb Topping,http://www.foodandwine.com/recipes/pear-cranberry-pie-with-crumb-topping,
query-1,cooking+recipe1m+736e7f072fe685550c70a6f5f59f8279,I want an easy to make dessert for christmas,Quick-and-Easy Layered Dessert,http://www.kraftrecipes.com/recipes/quick-easy-layered-dessert-181972.aspx,1
query-1,cooking+recipe1m+7ce0062029efe519994099ce7367be2e,I want an easy to make dessert for christmas,"New Zealand-Style Ice-Cream, Christmas Pudding",http://www.food.com/recipe/new-zealand-style-ice-cream-christmas-pudding-177779,0
query-1,cooking+recipe1m+83e20788b340cb879b9139ffee855973,I want an easy to make dessert for christmas,Easy Christmas Appetizers,http://tastykitchen.com/recipes/appetizers-and-snacks/easy-christmas-appetizers/,0
query-1,cooking+recipe1m+8b74dc6f4039a1c884ceb6bfddd6c62f,I want an easy to make dessert for christmas,Easy Amaretti Ice Cream Dessert,https://cookpad.com/us/recipes/358419-easy-amaretti-ice-cream-dessert,1
query-1,cooking+recipe1m+8f24cadaf0924cf01574284d2618f257,I want an easy to make dessert for christmas,Pumpkin Cream Pie,http://www.food.com/recipe/pumpkin-cream-pie-442273,
query-1,cooking+recipe1m+9034235fb1f472cb5b8d8fc20a528e9f,I want an easy to make dessert for christmas,Good And Easy Dessert Recipe,http://cookeatshare.com/recipes/good-and-easy-dessert-10680,
query-1,cooking+recipe1m+97e72f72bff4cf3caac29a1b3e535108,I want an easy to make dessert for christmas,Easy Chocolate Dessert Recipe,http://cookeatshare.com/recipes/easy-chocolate-dessert-9971,1
query-1,cooking+recipe1m+9ba98fc76656f45d5f19f269453a370e,I want an easy to make dessert for christmas,Tipsy Affogato,http://www.delish.com/recipefinder/tipsy-affogato-recipe-mslo0514,
query-1,cooking+recipe1m+9c999aed9cfe47d06f2bfe44748e9e74,I want an easy to make dessert for christmas,Peppermint Stick Dessert Recipe,http://cookeatshare.com/recipes/peppermint-stick-dessert-10256,2
query-1,cooking+recipe1m+a1d518ac4951a10f198323ca07be1328,I want an easy to make dessert for christmas,White Christmas Pie,https://recipeland.com/recipe/v/white-christmas-pie-457,
query-1,cooking+recipe1m+b15e87bbfbc307af466f5a6ddcdbec75,I want an easy to make dessert for christmas,Festive Christmas Martinis,http://tastykitchen.com/recipes/drinks/festive-christmas-martinis/,0
query-1,cooking+recipe1m+b30f16322bb969bd7c6f55ff5f66ae63,I want an easy to make dessert for christmas,Christmas Strawberries,http://www.food.com/recipe/christmas-strawberries-344254,2
query-1,cooking+recipe1m+be981e65b667b065697b4fa14570f50a,I want an easy to make dessert for christmas,"Vickys Easy Pickled Peaches, Gluten, Dairy, Egg & Soy-Free",https://cookpad.com/us/recipes/343634-vickys-easy-pickled-peaches-gluten-dairy-egg-soy-free,1
query-1,cooking+recipe1m+c294afef7cec9f5174c5a5f6cec502a7,I want an easy to make dessert for christmas,Banana Split Supreme Jello Dessert Recipe,http://cookeatshare.com/recipes/banana-split-supreme-jello-dessert-7959,0
query-1,cooking+recipe1m+c3580977555e290302f9a5fc40911e87,I want an easy to make dessert for christmas,Easy Christmas Cherry Cake Recipe,http://cookeatshare.com/recipes/easy-christmas-cherry-cake-16498,1
query-1,cooking+recipe1m+c495b85fdfcf330525932d44b558f75f,I want an easy to make dessert for christmas,Vanilla Bean Rum or Brandy Butter (Hard Sauce),http://www.food.com/recipe/vanilla-bean-rum-or-brandy-butter-hard-sauce-444744,
query-1,cooking+recipe1m+ceb7a068929c0e56252a7f80457176f5,I want an easy to make dessert for christmas,Christmas Pie,http://allrecipes.com/recipe/christmas-pie/,1
query-1,cooking+recipe1m+ced55e7c073506994a45649d2b0bd1aa,I want an easy to make dessert for christmas,Easy Christmas Cake Recipe,http://cookeatshare.com/recipes/easy-christmas-cake-16487,2
query-1,cooking+recipe1m+d0df4b8878412a7e0315aedac4e1fc24,I want an easy to make dessert for christmas,Christmas Dessert,http://www.food.com/recipe/christmas-dessert-274275,1
query-1,cooking+recipe1m+d119ab6e5176e18062e3452c877150b0,I want an easy to make dessert for christmas,Christmas Cake,http://www.food.com/recipe/christmas-cake-344103,0
query-1,cooking+recipe1m+d3d6c5806bb82f2b3c148ef1b0c21cc4,I want an easy to make dessert for christmas,Easy Pina Colada Dessert,http://www.kraftrecipes.com/recipes/easy-pina-colada-dessert-52634.aspx,0
query-1,cooking+recipe1m+d47d5d14c356c5f91b342ed1e7328c01,I want an easy to make dessert for christmas,Easy Pineapple Dessert,http://www.food.com/recipe/easy-pineapple-dessert-92116,0
query-1,cooking+recipe1m+d67f691be2fc9a333f5ec1e425514e19,I want an easy to make dessert for christmas,Chocolate Silk Pie,http://www.foodnetwork.com/recipes/chocolate-silk-pie.html,
query-1,cooking+recipe1m+dc0b3532d763fc65bedb021fab0211c9,I want an easy to make dessert for christmas,Easy As Pie Apple Dessert Recipe,http://cookeatshare.com/recipes/easy-as-pie-apple-dessert-32527,2
query-1,cooking+recipe1m+e6414e088ad92352614f7cb25bbfe29e,I want an easy to make dessert for christmas,A Simple Christmas Cake (that even Santa will love),https://cookpad.com/us/recipes/144974-a-simple-christmas-cake-that-even-santa-will-love,2
query-1,cooking+recipe1m+e9de2d528b1d30ce3ab89b1d5cd84215,I want an easy to make dessert for christmas,Merangutang Pie,http://www.food.com/recipe/merangutang-pie-136542,
query-1,cooking+recipe1m+eaab5c5def7f75968b63a8352dd58f36,I want an easy to make dessert for christmas,Easy Christmas Cupcake Decorations,https://cookpad.com/us/recipes/170907-easy-christmas-cupcake-decorations,0
query-1,cooking+recipe1m+ede98c420ab19cfec044834388b9fa6a,I want an easy to make dessert for christmas,Easy Cherry Delight Dessert (No-Bake),http://www.food.com/recipe/easy-cherry-delight-dessert-no-bake-82002,1
query-1,cooking+recipe1m+ee8ea22c4a75dc4406ea9e5ab70c5dd4,I want an easy to make dessert for christmas,Easy Berry Layered Dessert,http://www.kraftrecipes.com/recipes/easy-berry-layered-dessert-189167.aspx,1
query-1,cooking+recipe1m+eee0ca2995d4204e214fc735f9adc910,I want an easy to make dessert for christmas,Chocolate Glaze,http://www.delish.com/recipefinder/chocolate-glaze-recipe-mslo0514,
query-1,cooking+recipe1m+f28064575490464846435b5944c161c7,I want an easy to make dessert for christmas,Thank You Easy Dessert Recipe,http://cookeatshare.com/recipes/thank-you-easy-dessert-10867,1
query-1,cooking+recipe1m+f5e787345a9326375ec30895f3dafef2,I want an easy to make dessert for christmas,Easy Christmas Pudding (Without the Rum),http://cooking.nytimes.com/recipes/12224,2
query-1,cooking+recipe1m+f70bb20d66e48cfddb7cffbeca3bd5ad,I want an easy to make dessert for christmas,Easy Summer Dessert Recipe,http://cookeatshare.com/recipes/easy-summer-dessert-9200,0
query-1,cooking+recipe1m+fa0b59557571f60d7d121e247748b3fb,I want an easy to make dessert for christmas,Christmas Dessert,http://www.food.com/recipe/christmas-dessert-148718,1
query-10,cooking+recipe1m+011eda2396c66422d6b9ba6f819fe397,recommend some asian street foods,Street Food Alert: Indian Grilled Corn,http://www.foodrepublic.com/recipes/street-food-recipe-alert-indian-grilled-corn/,2
query-10,cooking+recipe1m+036ed812d42578312e3be3a3932d00b3,recommend some asian street foods,Samosas: Fried Indian Vegetable Pastries,http://www.foodnetwork.com/recipes/emeril-lagasse/samosas-fried-indian-vegetable-pastries-recipe.html,1
query-10,cooking+recipe1m+06e9bd677cb66e8d54a5fefd75783c13,recommend some asian street foods,Asian Beef & Vegetable Stir-Fry,http://www.food.com/recipe/asian-beef-vegetable-stir-fry-35663,1
query-10,cooking+recipe1m+096e6681212b0cbb376c6f1125323282,recommend some asian street foods,Tangier Street Bread (Kalinte),http://www.foodandwine.com/recipes/tangier-street-bread-kalinte,0
query-10,cooking+recipe1m+13b6d4213e7186104e83491159353076,recommend some asian street foods,Dean Street,http://www.foodandwine.com/recipes/dean-street,0
query-10,cooking+recipe1m+1824a277bfb6d46f551a8ddc79f5db52,recommend some asian street foods,Real Time Cooking - Out of the Fridge and Pantry,http://www.foodnetwork.com/recipes/real-time-cooking-out-of-the-fridge-and-pantry-recipe2.html,
query-10,cooking+recipe1m+1cb57326128d918f7e96a77a10a5ba6f,recommend some asian street foods,Thai Green Papaya Salad (Som Tum) with Grilled Thai shrimp,http://www.foodnetwork.com/recipes/jeff-corwin/thai-green-papaya-salad-som-tum-with-grilled-thai-shrimp-recipe.html,1
query-10,cooking+recipe1m+20dce5f5cf17df5be3abb2a8d9e870f6,recommend some asian street foods,Asian Sweet and Spicy Noodles (Vegetarian),http://www.food.com/recipe/asian-sweet-and-spicy-noodles-vegetarian-171955,2
query-10,cooking+recipe1m+22fe3e11656a49297be78f7a3acbbd81,recommend some asian street foods,Kagianas ( tomatoes and eggs ),https://cookpad.com/us/recipes/343789-kagianas-tomatoes-and-eggs,0
query-10,cooking+recipe1m+23257202ab0c5a5b0460ae8ec677538a,recommend some asian street foods,Asian Vegetables with Tofu and Coconut Milk,http://www.epicurious.com/recipes/food/views/asian-vegetables-with-tofu-and-coconut-milk-105542,
query-10,cooking+recipe1m+250fe5279a17dcd97b08a3146e17e269,recommend some asian street foods,New Mexican Street Corn,http://www.foodandwine.com/recipes/new-mexican-street-corn,0
query-10,cooking+recipe1m+29676c24b7420ec3c3d3512c6e187732,recommend some asian street foods,Black Cod with Fennel Chowder and Smoked Oyster Panzanella,http://www.epicurious.com/recipes/food/views/black-cod-with-fennel-chowder-and-smoked-oyster-panzanella-354857,
query-10,cooking+recipe1m+2ee226d1b7721464a21a9954d45d3946,recommend some asian street foods,Fresh Halibut Steamed in Swiss Chard with Thai Curry Cream,http://www.foodnetwork.com/recipes/fresh-halibut-steamed-in-swiss-chard-with-thai-curry-cream-recipe.html,
query-10,cooking+recipe1m+2fd69ac17278434337d303aedc20a3c6,recommend some asian street foods,Oriental Vegetables,http://www.food.com/recipe/oriental-vegetables-299929,
query-10,cooking+recipe1m+347a2f51f56e064178b24db79e84008a,recommend some asian street foods,Spicy Asian Stir-Fry with Whole-Wheat Linguine,http://www.vegetariantimes.com/recipe/spicy-asian-stir-fry-with-whole-wheat-linguine/,2
query-10,cooking+recipe1m+38831d2a10a69f229f46d271d57446d7,recommend some asian street foods,Thai Curry Recipe,http://cookeatshare.com/recipes/thai-curry-21183,
query-10,cooking+recipe1m+38b582c0cb53cb0e612534b0ff0fc1c1,recommend some asian street foods,"Asian Slaw with Cashews, Pear & Ginger Dressing",http://tastykitchen.com/recipes/salads/asian-slaw-with-cashews-pear-ginger-dressing/,0
query-10,cooking+recipe1m+39647ec80682b9f2d78910aa112a5c91,recommend some asian street foods,Bourbon Street Balls with Pecans,http://www.foodnetwork.com/recipes/rachael-ray/bourbon-street-balls-with-pecans-recipe.html,0
query-10,cooking+recipe1m+3f7ec4465b230c194148425d8a04bd39,recommend some asian street foods,Asian Vegetable Stir Fry (Tokyo Tokyo Style),http://www.food.com/recipe/asian-vegetable-stir-fry-tokyo-tokyo-style-321176,2
query-10,cooking+recipe1m+43555f4dc67ea7af6bd0c48078a0333c,recommend some asian street foods,"Asian Chicken, Vegetable and Almond Stir-Fry",http://www.kraftrecipes.com/recipes/asian-chicken-vegetable-almond-stir-fry-172928.aspx,1
query-10,cooking+recipe1m+483a83a6217d741d35ccb6e0303f5fb4,recommend some asian street foods,Asian Vegetable Stir-Fry,http://tastykitchen.com/recipes/sidedishes/asian-vegetable-stir-fry/,2
