query_id,TCT-ColBERTv2,ance,bm25,bm25+rm3,marqo,query
query-40,0.8521229788011742,0.7946770735099069,0.9641437888231621,0.9262566220676774,0.7458770248066526,how to plan a christmas party
query-41,0.9369695461665621,0.8691581832471998,0.8287260787063293,0.8727828113855145,0.8289926637352334,how to solve a rubik's cube
query-42,0.8821057710372655,0.7763496835874529,0.4895632058817176,0.3290093983951773,0.7460375980866946,learn a chess opening
query-43,0.6610654205491765,0.6491075934968403,0.7320904168037016,0.8793133670370037,0.6157202636073231,how to replace a window
query-44,0.674457113936163,0.5647869108317574,0.3607790370815594,0.3607790370815594,0.4982105067707856,how to iron a suit
query-45,0.16842717545221192,0.6360046317812987,0.39393923607321146,0.33025464306722735,0.2367460284110084,how to warm up before a run
query-46,0.8109567835757979,0.7829683004046338,0.5615719603265138,0.5133905625441534,0.5059531180271211,how to open a champagne bottle
query-47,0.617608267244499,0.5966068103529615,0.7176130947509529,0.7604870734001663,0.5033426260281482,how to install a sprinkler system
query-48,0.6544459602109276,0.4631896595828492,0.7507334671992096,0.7465289854231514,0.8162707399704855,how to change a child's diaper
query-49,0.5333848366210552,0.6468604119182783,0.5320178756278247,0.49014513460560155,0.6387429821866378,how to make a bubble bath
query-5,0.7318259314650258,0.7028798066147107,0.5440158487897923,0.6881106171268944,0.6363248567089732,help me paint an interior wall
query-50,0.8433350692930613,0.8870650810896833,0.9060178592165722,0.8468588260242381,0.8870389186645622,how to remove a permanent marker from a whiteboard
query-51,0.5989214774319538,0.6969011564465917,0.5320644313836597,0.6562483552225443,0.6135190912330434,how to replace a toilet seat
query-52,0.5701379155900353,0.4590828233913731,0.5466808035559302,0.5900687291328305,0.6341037479366353,fix a leaking shower
query-53,0.5697168064584374,0.25284102718517737,0.6469584107258594,0.7124535544355918,0.35351297685127553,how to put up wallpaper
query-54,0.6964973190550706,0.5746605201047793,0.614463585209689,0.7891171614204477,0.7669652569117571,hang a shelf
query-55,0.691142541632729,0.7899372714449636,0.581098144533225,0.5814907734733579,0.7671537327024663,sell my paintings on the internet
query-56,0.8120706214759499,0.6275270415439392,0.4230626968685531,0.2532133999877896,0.6317685222442564,how to make a keychain
query-57,0.6858018347694395,0.516425578506419,0.7086220521187249,0.724327215828715,0.7302654264559224,how to make a bath bomb
query-58,0.34514151663940823,0.6349290035945576,0.6131877409533737,0.8366703368950541,0.14863579822102851,how to make a candles that smell well
query-59,0.5006601960977723,0.5512476831099583,0.5440830959502931,0.40785749976033436,0.1233024431522993,how to build a toy for a pet
query-6,0.7261292812136588,0.27766387270489207,0.9040103497751802,0.9013242770786675,0.4726721207190911,how do you remove crown mold from a wall
query-60,0.6999222675321632,0.29110129488689374,0.5731170885747813,0.7134406246930383,0.5113524011159244,how to make napkin designs
query-61,0.8192437245758623,0.09815397265194521,0.24368900221674025,0.03982634557067626,0.6318105127869056,how to make a coaster
query-62,0.5268269737159623,0.7834497914053647,0.3848639327206226,0.5487379477626421,0.5553148007863694,how to draw a birthday card
query-63,0.9384184830484639,0.8603465762135908,0.6630422701224968,0.816424313932446,0.5796995260461874,how to set up a tent
query-64,0.5694044280176414,0.2886249045208511,0.5673734428339682,0.4479710249494484,0.3336884464926734,how to knit mittens
query-65,0.8663812363555382,0.6968732710362916,0.7635125839333347,0.7687228923317948,0.4473725470455142,how to learn to ice skate
query-66,0.7271315676435365,0.4146313395811266,0.21566925872014694,0.22079202960190156,0.41783105215239447,how to make stickers
query-67,0.9112970427443114,0.484639723517314,0.20860726809253596,0.3676101964617756,0.5157381179269986,how to make my own fridge magnets
query-68,0.7467925578041298,0.7004760500753052,0.8777042952824654,0.8522730936940764,0.692084406255961,how to organize a kitchen
query-69,0.5918289315562297,0.7859999015259646,0.46843907737315066,0.22716217481924803,0.2641428226757204,how to make christmas ornaments
query-7,0.6657843644028753,0.7767583317523157,0.4018742833388017,0.5339335517649114,0.3076262119921367,how to make homemade toothpaste
query-70,0.8056866609750505,0.6623207592996369,0.24364277983141194,0.2757368838574545,0.5222662396625092,how to build a dog house
query-71,0.8529037574339262,0.34492378064947476,0.782445052203479,0.8162707399704855,0.657853056851967,help me clean the oven
query-72,0.5875079318968373,0.33662806617490526,0.7513471660096991,0.6957546311069974,0.3030497998295793,how to clean the windows
query-73,0.5914209645008397,0.7541502147717978,0.2955199009661771,0.34375655310407793,0.723765291290311,how to pick a lock with paper clips
query-74,0.751751498020136,0.7849818707050383,0.3902801144088436,0.3387354960715519,0.6186994878844069,how to cut my own hair
query-75,0.4690627504795993,0.7196375604040263,0.3205335940153908,0.25846870724858106,0.7017265100148401,how to build a gaming computer
query-76,0.5,0.3926190429720633,0.5665260050678644,0.5713975720180686,0.5565796782021215,how to write a resume for a job
query-77,0.3880768536158807,0.1658022419317294,0.20739279067293404,0.0,0.4736359656013916,how to wash a newborn baby
query-78,0.3138035895531231,0.3534583244245617,0.5997945643676391,0.570100056276589,0.3175600425810317,how to train a dog to behave outside
query-79,0.7261999733622329,0.5396624727301755,0.8101836639272536,0.854554727186199,0.477912196911794,how to clean garden tools
query-8,0.5501053359247734,0.5466654097819643,0.7647692186268366,0.6879253210416154,0.5975690405082471,how do I clean the fridge
query-80,0.8263765124620979,0.8931811127024312,0.45075870793256784,0.48093140091634373,0.563287709097008,how to make a professional book cover
query-81,0.693998079674401,0.7778408917508127,0.6775991277751453,0.6855965579564679,0.4833502904402048,how to paint on ceramic
query-82,0.8576609758830525,0.6226852611801588,0.7923964318855593,0.7923964318855593,0.8654039058024366,how to build a snowman
query-83,0.5672552734300703,0.5030904516575294,0.6639476308587721,0.6008805437487195,0.595485062941359,how to make a paper fortune teller
query-84,0.3397486998708796,0.88381466512426,0.9310555293685151,0.9279485532177059,0.7204242790794945,how to fold a paper airplane
query-85,0.6035214630190625,0.79593502964602,0.5440772400315721,0.3679085414938192,0.5372088493503393,how to find my stolen phone
query-86,0.8408429601712909,0.9132328642509749,0.7698167114959014,0.8114382521701726,0.8835452842450066,how to make finger puppets
query-87,0.5118036993368175,0.5134687715958504,0.23710976481568857,0.4327062443941698,0.6855171784064025,how to repaint wooden furniture
query-88,0.6313043509301023,0.6737777532808708,0.6425755212342261,0.765651367832651,0.7768368232596992,how to catch a fly
query-89,0.6582080829173136,0.5853416713150217,0.5966910052095248,0.6062641502037389,0.5973106412733215,how to repair a chipped tile
query-9,0.30265556757926176,0.3447832789279765,0.0,0.0,0.1831104382081276,how can I screw a nail
query-90,0.9332175585617681,0.8304115023123381,0.4564369297237065,0.4366328351660091,0.8924712062926478,how to make an asian lantern
query-91,0.8027641604507135,0.6924842485329042,0.3565134129263375,0.43520511379959903,0.3581497775455428,how to make paper flowers
query-92,0.4579108524329369,0.9004084894952181,0.6416971931270558,0.48698942992797106,0.2877167852175318,how to start a grill
query-93,0.7650485697318992,0.7923967354127328,0.787974601885877,0.7973801920949234,0.5533975035220433,how to motivate my child
query-94,0.4353779326463506,0.4719223581283857,0.7016252999585959,0.7176357836534802,0.7496523145220931,how to sail a boat
query-95,0.5999358138049186,0.6418872250899912,0.7340792896919016,0.7968467190508376,0.6412931892576221,how to replace a door
query-96,0.5333741490985335,0.49605553712032585,0.3787096706865886,0.4087132811611285,0.22453810031515636,how to fix a door handle
query-97,0.9445120918613279,0.37456050428247883,0.4092757537278493,0.4669263564074092,0.5704927664444003,how to make kitchen curtains
query-98,0.6421755823489528,0.6754112835660998,0.7550734984902548,0.8149269223070756,0.563326255972632,how to grow lemons
query-99,0.7546220812432595,0.34560861234456386,0.8255676616891978,0.8725826644962927,0.6602580407386461,how to grow grapes
