query_id,Requirements,Steps,Steps-Requirements,Title,Title-Requirements,Title-Steps,Title-Steps-Requirements,query
query-39,0.23365080824310533,0.41528076708874123,0.41528076708874123,0.762416491594312,0.762416491594312,0.7655934900767002,0.7655934900767002,how to make a traditional greek dinner
query-4,0.0,0.7788065869851872,0.7788065869851872,0.9305687780632227,0.9305687780632227,0.9305687780632227,0.9305687780632227,how to make a classic english trifle
query-40,0.0,0.23313873588182046,0.23313873588182046,0.7967610662472993,0.793584067764911,0.47544996692291525,0.47544996692291525,how to make salty brownies
query-41,0.04257155882081049,0.0,0.0,0.6364741801035539,0.6364741801035539,0.6364741801035539,0.6364741801035539,gingerbread cookies
query-42,0.11004588314904008,0.2984900352767555,0.2984900352767555,0.933745776545611,0.933745776545611,0.9032521000738538,0.9032521000738538,how to make a mango and avocado salad
query-43,0.0,0.3633412872595719,0.35266373843404347,0.9266360779006401,0.9266360779006401,0.9266360779006401,0.9266360779006401,easy granola recipe
query-44,0.0,0.2747894294460346,0.06111304720537969,0.5336866998457136,0.5336866998457136,0.5336866998457136,0.5336866998457136,chili sin carne
query-45,0.0,0.3391012564908577,0.3391012564908577,0.34649263482876735,0.34649263482876735,0.34649263482876735,0.34649263482876735,savory belgian waffles
query-46,0.4288398090337664,0.5637884576902256,0.4288398090337664,0.6856135363815266,0.7162874455029682,0.6489315753318465,0.5072380780124418,how to make medium rare salmon
query-47,0.6489315753318465,0.30220155945124416,0.37397698230941007,0.39401519638101345,0.39401519638101345,0.47682620352203725,0.47682620352203725,a recipe with a whole chicken
query-48,0.5388856921828065,0.5983921572782755,0.5983921572782755,0.6140679399340856,0.6140679399340856,0.7473198277814005,0.7473198277814005,how to make a refreshing sweet smoothie
query-49,0.424926013816671,0.3718599698506987,0.5162823641251115,0.7253317316156379,0.7253317316156379,0.7253317316156379,0.7253317316156379,a beefy burger
query-5,0.0,0.22687128727059275,0.11004588314904008,0.5078755929143235,0.5078755929143235,0.5078755929143235,0.5078755929143235,I want a scary pumpkin pie
query-50,0.0,0.2626633251188907,0.25929090078741784,0.41807864431243175,0.41807864431243175,0.41807864431243175,0.41807864431243175,i would like basic clafoutis with some fresh fruit
query-51,0.11366150026645364,0.2841537506661341,0.32204091742161867,0.11471297904160471,0.11471297904160471,0.19201541980327463,0.19201541980327463,how to make african meat samosas
query-52,0.0,0.0,0.0,0.6605289971423172,0.6605289971423172,0.6605289971423172,0.6605289971423172,turkish chicken shish kebab
query-53,0.25021194236518113,0.13886244387355454,0.13886244387355454,0.5541432109622958,0.5541432109622958,0.6207622843987103,0.6207622843987103,how to make old fashioned pie pastry
query-54,0.22009176629808017,0.46530403409351284,0.46530403409351284,0.5541432109622958,0.5541432109622958,0.5481600764541278,0.5481600764541278,how to bake a multilayer cake
query-55,0.5388856921828065,0.49246059723271807,0.5380304412909913,0.8067773492906304,0.8067773492906304,0.8067773492906304,0.8067773492906304,i want a deep fried chicken recipe
query-56,0.15744006533381547,0.20483424751859086,0.20483424751859086,0.5895878901654885,0.5895878901654885,0.5561889968248186,0.5561889968248186,i would like a fresh and healthy oatmeal bowl
query-57,0.11004588314904008,0.0,0.0,0.6849537113387959,0.6849537113387959,0.6849537113387959,0.6849537113387959,i want a quick rice salad
query-58,0.2489083270225946,0.3445459298093775,0.3445459298093775,0.4678212075331706,0.4678212075331706,0.4678212075331706,0.4678212075331706,japanese rice balls
query-59,0.40002324830925196,0.21924252788084808,0.21924252788084808,0.6015373931470712,0.6015373931470712,0.6015373931470712,0.6015373931470712,a fresh drink for a sunny day
query-6,0.5100691314582919,0.5541432109622958,0.5541432109622958,0.8603818544462509,0.8603818544462509,0.866947989864271,0.866947989864271,ideas for easy to carry tailgate food
query-60,0.5541432109622958,0.4982710309705437,0.4982710309705437,0.933745776545611,0.933745776545611,0.8899541168509599,0.8899541168509599,i want some comfort food
query-61,0.4288398090337664,0.4288398090337664,0.4288398090337664,0.81511069719477,0.81511069719477,0.7471589728148227,0.7471589728148227,suggestions for a summer grill recipe
query-62,0.0,0.0,0.0,0.7151857987862356,0.7151857987862356,0.7151857987862356,0.7151857987862356,vegetarian stuffed mushrooms
query-63,0.2984900352767555,0.18807495171024902,0.18807495171024902,0.6402779705964796,0.6402779705964796,0.6402779705964796,0.6402779705964796,sourdough bread sandwiches
query-64,0.28997736516021183,0.5388856921828065,0.5388856921828065,0.6489315753318465,0.6489315753318465,0.6489315753318465,0.6489315753318465,recommendations for a mediterranean potluck
query-65,0.6489315753318465,0.11004588314904008,0.11004588314904008,0.28952298823485745,0.28952298823485745,0.28952298823485745,0.28952298823485745,make a continental breakfast
query-66,0.0,0.13886244387355454,0.13886244387355454,1.0,1.0,1.0,1.0,homemade remedy for a cold
query-67,0.5388856921828065,0.4690000933206748,0.4690000933206748,0.6847582854897114,0.6847582854897114,0.8309258538573215,0.8309258538573215,fast and easy picnic foods
query-68,0.14498868258010592,0.4883591046664411,0.4883591046664411,0.45279425528082035,0.45279425528082035,0.5011660552502986,0.5011660552502986,lunch ideas for fat loss
query-69,0.5541432109622958,0.5637884576902256,0.5637884576902256,0.3436966913921454,0.3436966913921454,0.4950940324881554,0.4950940324881554,plant based food recipes
query-7,0.04739418218477539,0.11004588314904008,0.11004588314904008,0.034715610968388634,0.034715610968388634,0.04739418218477539,0.04739418218477539,I want to make halloween candy
query-70,0.0,0.16261284398666795,0.16261284398666795,0.2637481326680051,0.2637481326680051,0.2637481326680051,0.2637481326680051,jain vegetarianism recipes
query-71,0.41528076708874123,0.496314133361996,0.5933423454516334,0.4690000933206748,0.5637884576902256,0.6569631336505852,0.6788686877185809,meals pair with wine
query-72,0.0,0.04257155882081049,0.039199134489337664,0.858383741751367,0.858383741751367,0.858383741751367,0.858383741751367,classic johnny marzetti recipe 
query-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yakamein noodle soup
query-74,0.0,0.6028756807992246,0.48867936149766816,1.0,1.0,1.0,1.0,original watermelon agua fresca
query-75,0.39375843764607193,0.3187939258847263,0.3187939258847263,0.6489315753318465,0.6489315753318465,0.5884674004369673,0.5884674004369673,a rich buttery punjabi dish
query-76,0.15261744196985058,0.07336392209936005,0.07336392209936005,0.7177029722258932,0.7177029722258932,0.7177029722258932,0.7177029722258932,make high protein bibimbap
query-77,0.35262906612447653,0.40002324830925196,0.47842151728792726,0.6053610916252896,0.6053610916252896,0.6279988202446248,0.6279988202446248,protein rich vegetable meal
query-78,0.13909908480897545,0.18143400269436502,0.18143400269436502,0.38800741183157006,0.38800741183157006,0.38800741183157006,0.38800741183157006,original sloppy joe burger
query-79,0.13886244387355454,0.17993148201117176,0.17993148201117176,0.800693766409882,0.800693766409882,0.800693766409882,0.800693766409882,oven baked potatoes
query-8,0.29926559542503733,0.17703950101427796,0.17703950101427796,0.5863809743037233,0.5863809743037233,0.6217122390560832,0.6217122390560832,how to make a gluten free peach crisp
query-80,0.42838543210841196,0.4537425745411855,0.4537425745411855,1.0,1.0,1.0,1.0,i want a crispy burrito
query-81,0.11004588314904008,0.31488013066763093,0.34588421746153086,0.7385221034453829,0.7385221034453829,0.7385221034453829,0.7385221034453829,colorful vegatable salad
query-82,0.6489315753318465,0.45504618988377193,0.45504618988377193,0.7125523635307982,0.7125523635307982,0.7125523635307982,0.7125523635307982,slow-cooked fall-off-the-bone ribs
query-83,0.0,0.31488013066763093,0.31488013066763093,0.33498957133542284,0.33498957133542284,0.33498957133542284,0.33498957133542284,fluffy cinnamon rolls
query-84,0.28323251649726616,0.06625422345438903,0.06625422345438903,0.5093637408937841,0.5093637408937841,0.5093637408937841,0.5093637408937841,toasted garlic bread pizza
query-85,0.4537425745411855,0.4015257689924452,0.4015257689924452,0.4421309777319643,0.4421309777319643,0.505751765930916,0.505751765930916,a fast dessert for valentines day
query-86,0.4288398090337664,0.2559244889305281,0.36402312793345665,0.0,0.0,0.0,0.0,thick butternut squash soup
query-87,0.3340514446642156,0.2489083270225946,0.3468533046962179,0.8983805331236496,0.8983805331236496,0.8983805331236496,0.8983805331236496,an old fashioned beef stew witha  rich broth
query-88,0.19518900079066107,0.11004588314904008,0.11004588314904008,0.3594085870969891,0.3594085870969891,0.3594085870969891,0.3594085870969891,a savory bagel
query-89,0.11004588314904008,0.23438813527999874,0.23438813527999874,0.6283868636738801,0.6283868636738801,0.6283868636738801,0.6283868636738801,fried chinese dumplings
query-9,0.0,0.04257155882081049,0.04257155882081049,1.0,1.0,1.0,1.0,healthy zucchini bread
query-90,0.3445459298093775,0.642186726668901,0.642186726668901,0.739412026646765,0.739412026646765,0.7543849332755732,0.7543849332755732,softly baked cookies
query-91,0.17947710508581735,0.1670257223321078,0.1670257223321078,0.7654999533396626,0.7654999533396626,0.7654999533396626,0.7654999533396626,creamy white mousse
query-92,0.0,0.22009176629808017,0.22009176629808017,0.7165686795891872,0.7165686795891872,0.6847582854897114,0.6847582854897114,a fast icecream recipe
query-93,0.0,0.30523488393970116,0.30523488393970116,0.1884441521277154,0.1884441521277154,0.1884441521277154,0.1884441521277154,italian refreshing pasta salad
query-94,0.0,0.0,0.0,1.0,1.0,1.0,1.0,homemade tomato sauce
query-95,0.0,0.15939696294236316,0.15939696294236316,0.5304592759101168,0.5304592759101168,0.5304592759101168,0.5304592759101168,spicy vegetarian indian curry
query-96,0.06943122193677727,0.09478836436955078,0.09478836436955078,0.09478836436955078,0.09478836436955078,0.09478836436955078,0.09478836436955078,a grilled filling sandwich
query-97,0.2674859484828555,0.15261744196985058,0.218676239575155,0.6777963395261861,0.6777963395261861,0.6777963395261861,0.6777963395261861,healthy sweet potato french fries
query-98,0.09478836436955078,0.5102103413629684,0.5102103413629684,0.6457003609050501,0.6457003609050501,0.7374052635292502,0.7374052635292502,a well balanced meal
query-99,0.0,0.0,0.0,0.7104770117651426,0.7104770117651426,0.4673791184803734,0.4673791184803734,make chicken soup with homemade broth
