query-id,doc-id,raw-query,html_link,title,relevance
query-2,cooking+recipe1m+62ac720d7810655d2381242a74269d7a,Any recommendations for a gluten free appetizer,http://tastykitchen.com/recipes/appetizers-and-snacks/easy-gluten-free-appetizer/,Easy Gluten Free Appetizer,2
query-2,cooking+recipe1m+cce2c6808b9c2f2e0de67207b3984292,Any recommendations for a gluten free appetizer,http://www.food.com/recipe/gf-turkey-meatballs-389270,Gf Turkey Meatballs,0
query-3,cooking+recipe1m+6ecffd411ba745b643b775d5da64c27c,how to make a green goddess salad,http://www.kraftrecipes.com/recipes/frisee-watercress-salad-prosciutto-figs-green-goddess-dressing-178621.aspx,"Frisee & Watercress Salad with Prosciutto, Figs & Green Goddess Dressing",1
query-3,cooking+recipe1m+7718f703151ecaef81919717d437422c,how to make a green goddess salad,http://www.food.com/recipe/arugula-macadamia-salad-with-vegan-green-goddess-dressing-348554,Arugula Macadamia Salad With Vegan Green Goddess Dressing,2
query-3,cooking+recipe1m+06bd1c411ac21aa4e0f789d99adc6c2d,how to make a green goddess salad,http://www.food.com/recipe/green-goddess-chicken-legs-512434,Green Goddess Chicken Legs,2
query-3,cooking+recipe1m+b28ff0a44ed0350f9d607387361ee040,how to make a green goddess salad,http://www.food.com/recipe/green-goddess-tuna-salad-216607,Green Goddess Tuna Salad,2
query-3,cooking+recipe1m+3a26abf9ccde871fac54f3750e64e948,how to make a green goddess salad,http://www.food.com/recipe/layered-taco-salad-245179,Layered Taco Salad,0
query-4,cooking+recipe1m+ee1b46fa501c86c988b4d21d7bf66fe7,how to make a classic english trifle,http://www.cookstr.com/recipes/english-trifle,English Trifle,2
query-4,cooking+recipe1m+2567112638c081dc8be303bcc28e1eb1,how to make a classic english trifle,http://www.food.com/recipe/traditional-english-trifle-103495,Traditional English Trifle,2
query-4,cooking+recipe1m+cd9aeff358641eb4e77a20ed102a2802,how to make a classic english trifle,http://www.food.com/recipe/chocolate-twinkie-trifle-378808,Chocolate Twinkie Trifle,0
query-4,cooking+recipe1m+20d6f746ff8af1a750f5a4b0d3f37017,how to make a classic english trifle,http://www.food.com/recipe/toffee-trifle-56124,Toffee Trifle,1
query-4,cooking+recipe1m+aa10b3693a69936291aa72b6aa67c335,how to make a classic english trifle,http://www.food.com/recipe/chocolate-banana-trifle-111760,Chocolate-Banana Trifle,0
query-5,cooking+recipe1m+d13bd623fa35f4d8beb9f17b7f2776f7,I want a scary pumpkin pie,http://www.food.com/recipe/scary-halloween-tart-395204,Scary Halloween Tart,2
query-5,cooking+recipe1m+fe74434553c926374d599f37b0da8c5f,I want a scary pumpkin pie,http://www.foodnetwork.com/recipes/sunny-anderson/sunnys-candy-bar-pancakes-with-scary-blueberry-syrup-recipe.html,Sunny's Candy Bar Pancakes with Scary Blueberry Syrup,1
query-5,cooking+recipe1m+9291b9f95f53909701529e8e2be89bbe,I want a scary pumpkin pie,http://www.food.com/recipe/cranberry-pie-140352,Cranberry Pie,1
query-5,cooking+recipe1m+6a1edc104953f85e753c0172bfc8de17,I want a scary pumpkin pie,http://www.food.com/recipe/scary-halloween-pudding-cups-259261,Scary Halloween Pudding Cups,1
query-5,cooking+recipe1m+bdceb754f81a10e7a999201589f65aa1,I want a scary pumpkin pie,http://www.food.com/recipe/scary-sweet-pumpkin-cheesecake-329588,Scary Sweet Pumpkin Cheesecake,0
query-6,cooking+recipe1m+2c147517b4c3462b3dbd95ee3861a8c3,ideas for tailgate food,http://www.foodnetwork.com/recipes/paella-recipe8.html,Paella,0
query-6,cooking+recipe1m+c72adec190762cbc39d5405606f913d1,ideas for tailgate food,http://www.foodnetwork.com/recipes/tailgators-baby-back-ribs-recipe.html,Tailgator's Baby Back Ribs,2
query-6,cooking+recipe1m+12c22d4287200ee40f2662d70212db4c,ideas for tailgate food,http://www.food.com/recipe/super-simple-shrimp-tailgate-dip-486831,Super Simple Shrimp Tailgate Dip,1
query-6,cooking+recipe1m+ab4f3c4dc3d49a956c7962d4a18e6b16,ideas for tailgate food,http://www.foodnetwork.com/recipes/tailgators-pulled-pork-sandwich-recipe.html,Tailgator's Pulled Pork Sandwich,2
query-6,cooking+recipe1m+95e9cf93f24a8c7bb404faf67bdf8abc,ideas for tailgate food,http://www.food.com/recipe/uncle-guidos-tailgate-beef-n-pasta-441930,Uncle Guido's Tailgate Beef 'n Pasta,2
query-7,cooking+recipe1m+d0523d2b23efe3dfbe919b400dfe6af9,I want to make halloween candy,http://www.kraftrecipes.com/recipes/cookies-n-cream-halloween-cups-58123.aspx,Cookies 'n Cream Halloween Cups,2
query-7,cooking+recipe1m+d13bd623fa35f4d8beb9f17b7f2776f7,I want to make halloween candy,http://www.food.com/recipe/scary-halloween-tart-395204,Scary Halloween Tart,1
query-7,cooking+recipe1m+db2f58279fc7465f9dc6bfb015c90d45,I want to make halloween candy,http://tastykitchen.com/recipes/desserts/halloween-popcorn-mix/,Halloween Popcorn Mix,0
query-7,cooking+recipe1m+214e8962660401268c4053b4ce2c1931,I want to make halloween candy,http://www.food.com/recipe/sues-super-easy-halloween-candy-corn-fudge-328184,Sue's Super Easy Halloween Candy Corn Fudge,2
query-7,cooking+recipe1m+52a1328c73b5a477fe029ec1b1cb59da,I want to make halloween candy,http://www.kraftrecipes.com/recipes/monster-pops-82893.aspx,Monster Pops,1
query-8,cooking+recipe1m+eb272444d2b2a0ce887cc90382a726ee,how to make a gluten free peach crisp,http://allrecipes.com/recipe/the-best-blackberry-crisp/,The Best Blackberry Crisp,0
query-8,cooking+recipe1m+76b25906f946cae40621e84d0bc931d8,how to make a gluten free peach crisp,http://www.epicurious.com/recipes/food/views/peach-blueberry-crisp-379097,Peach Blueberry Crisp,1
query-8,cooking+recipe1m+4b78dc7c90030e9d1c4cda47e6e7ec4e,how to make a gluten free peach crisp,http://www.food.com/recipe/gluten-free-peach-crisp-325728,Gluten Free Peach Crisp,2
query-8,cooking+recipe1m+54aff920eaf593f6495fde9ab2b54045,how to make a gluten free peach crisp,http://www.chowhound.com/recipes/gluten-free-peach-crisp-13541,Gluten Free Peach Crisp Recipe elanaspantry,2
query-8,cooking+recipe1m+b69cacd7a3699e872a16fb9254212213,how to make a gluten free peach crisp,http://www.food.com/recipe/peach-pudding-cake-gluten-free-519577,Peach Pudding Cake (Gluten-Free),1
query-9,cooking+recipe1m+64bb1c1f7339d1df0e2280187f010ce1,low calorie zucchini bread,http://www.food.com/recipe/succulent-zucchini-bread-low-calorie-egg-free-448993,"Succulent Zucchini Bread (Low Calorie, Egg Free)",2
query-9,cooking+recipe1m+c4329c14872f053a5181d16896f709e2,low calorie zucchini bread,http://www.food.com/recipe/diabetic-zucchini-bread-low-sugar-low-calorie-low-fat-414914,"Diabetic Zucchini Bread (Low Sugar, Low Calorie, Low Fat )",2
query-9,cooking+recipe1m+85cf17a904edc4423a1f93d273a8f7ab,low calorie zucchini bread,http://www.food.com/recipe/oven-fried-zucchini-chips-117874,Oven Fried Zucchini Chips,1
query-9,cooking+recipe1m+5ce3f2df39a59aa5355f59ea3ce2fcde,low calorie zucchini bread,http://www.food.com/recipe/low-cal-italian-tuna-and-veggie-melt-283798,Low Cal Italian Tuna and Veggie Melt,0
query-9,cooking+recipe1m+c47cc5423e935af9f43a2336f2502000,low calorie zucchini bread,http://www.food.com/recipe/healthy-low-fat-banana-zucchini-bread-239027,Healthy Low-Fat Banana Zucchini Bread,2
query-10,cooking+recipe1m+a9e4e7ba319ed2c4b6f07bf41110e2bd,recommend some asian street foods,http://www.foodnetwork.com/recipes/grilled-sweet-potato-fries-recipe2.html,Grilled Sweet Potato Fries,0
query-10,cooking+recipe1m+c45327509ac9c9775faef14ce5899e11,recommend some asian street foods,http://www.food.com/recipe/korean-street-food-egg-sandwich-139761,Korean Street Food : Egg Sandwich,2
query-10,cooking+recipe1m+39647ec80682b9f2d78910aa112a5c91,recommend some asian street foods,http://www.foodnetwork.com/recipes/rachael-ray/bourbon-street-balls-with-pecans-recipe.html,Bourbon Street Balls with Pecans,0
query-10,cooking+recipe1m+b02032a75a48aab1560b7ee0a97b7828,recommend some asian street foods,http://cookeatshare.com/recipes/bourbon-street-balls-with-pecans-89656,Bourbon Street Balls With Pecans Recipe,0
query-10,cooking+recipe1m+773e9ffb75daaae6de68214699c4d1ca,recommend some asian street foods,http://www.foodnetwork.com/recipes/guy-fieri/asian-street-fries-recipe.html,Asian Street Fries,2
query-11,cooking+recipe1m+03e171eb41f16c974e39c088c4eea9e8,batali dinners,http://www.food.com/recipe/trieste-pork-stew-214250,Trieste Pork Stew,1
query-11,cooking+recipe1m+888efa1e8b7f683df8b5618f5adc995b,batali dinners,http://cookeatshare.com/recipes/balsamic-glazed-chicken-76319,Balsamic Glazed Chicken Recipe,1
query-11,cooking+recipe1m+4dfbb7b4690c446502563e74e3cb2634,batali dinners,http://www.food.com/recipe/mario-batalis-chickpea-fries-496293,Mario Batali's Chickpea Fries,2
query-11,cooking+recipe1m+1f16a4c9d7a2256662d8a47e01a41dd4,batali dinners,http://www.food.com/recipe/fresh-egg-pasta-mario-batali-321431,Fresh Egg Pasta - Mario Batali,1
query-11,cooking+recipe1m+6732ab885ac03cf21f5217f6d448892d,batali dinners,http://www.food.com/recipe/mario-batalis-basic-tomato-sauce-450341,Mario Batali's Basic Tomato Sauce,0
query-12,cooking+recipe1m+0f426d14ab3253b90d42bbe1b8c0fb69,seafood dishes by roux,http://online-cookbook.com/goto/cook/rpage/00031C,Seafood Gumbo - Cajun Seafood Gumbo,1
query-12,cooking+recipe1m+9e175e741012a0c9a52ab53f19283603,seafood dishes by roux,http://www.foodnetwork.com/recipes/emeril-lagasse/seafood-gumbo-recipe.html,Seafood Gumbo,1
query-12,cooking+recipe1m+5732fc97f54ea63dd68e065d03fe76d1,seafood dishes by roux,http://www.food.com/recipe/lemon-thai-soup-with-shrimp-229597,Lemon Thai Soup With Shrimp,1
query-12,cooking+recipe1m+3d6462b992cc9714781689b9d0d124a5,seafood dishes by roux,http://cookeatshare.com/recipes/earl-famous-seafood-gumbo-25689,Earl Famous Seafood Gumbo Recipe,1
query-12,cooking+recipe1m+2a4ee7c41cad0176d994252d48503805,seafood dishes by roux,http://www.food.com/recipe/double-roux-cajun-seafood-gumbo-185478,Double Roux Cajun Seafood Gumbo,1
query-13,cooking+recipe1m+c790d9856e452d9518d4a4403b89b202,how to make singaporean chicken lunch,http://cookeatshare.com/recipes/bak-ku-teh-pork-rib-tea-soup-73742,Bak Ku Teh (Pork Rib Tea Soup) Recipe,2
query-13,cooking+recipe1m+57759bb8d3ab22fac422f7a0a3a1ffb7,how to make singaporean chicken lunch,http://tastykitchen.com/recipes/main-courses/singapore-satay-2/,Singapore Satay,2
query-13,cooking+recipe1m+c4a8ede3002761efcdbe434e9ac0242c,how to make singaporean chicken lunch,http://www.foodnetwork.com/recipes/pops-singapore-noodles-recipe.html,Pops' Singapore Noodles,2
query-13,cooking+recipe1m+2661b5c8accaaa81d04d969252109765,how to make singaporean chicken lunch,http://www.food.com/recipe/the-raffles-hotel-original-singapore-gin-sling-cocktail-283673,The Raffles Hotel Original Singapore Gin Sling Cocktail,0
query-13,cooking+recipe1m+8dc08c3b5fec79ba6bcc7f61d1462aaf,how to make singaporean chicken lunch,http://www.food.com/recipe/singapore-noodles-339528,Singapore Noodles,1
query-14,cooking+recipe1m+e65248fce53ac10c806b34d08fb90935,a romantic dinner,http://cookeatshare.com/recipes/baked-brie-in-phyllo-dough-with-black-sesame-seeds-74093,Baked Brie In Phyllo Dough With Black Sesame Seeds Recipe,2
query-14,cooking+recipe1m+3812f17806021f1af872354ea66d946f,a romantic dinner,http://www.food.com/recipe/chocolate-mousse-dessert-71620,Chocolate Mousse Dessert,0
query-14,cooking+recipe1m+1ea749465e84d1353bac7fa57ea04a63,a romantic dinner,http://www.food.com/recipe/romantic-pear-dessert-183691,Romantic Pear Dessert,0
query-14,cooking+recipe1m+0aee110160d2e4748d5908e2a4f15692,a romantic dinner,http://www.food.com/recipe/pineapple-tempeh-208724,Pineapple Tempeh,1
query-14,cooking+recipe1m+00901d6f6876cd47d9a04eed6830a098,a romantic dinner,http://cookeatshare.com/recipes/caramelized-banana-chocolate-tart-99943,Caramelized Banana Chocolate Tart Recipe,1
query-15,cooking+recipe1m+03118c8cabec4d1c06a1531f867a8384,mexican fiesta recipees,http://www.food.com/recipe/mexican-fiesta-dip-mix-gift-idea-72133,Mexican Fiesta Dip Mix - Gift Idea,1
query-15,cooking+recipe1m+f2c676fda586c1b8d22f1b0107a86155,mexican fiesta recipees,http://www.food.com/recipe/fiesta-dip-379343,Fiesta Dip,1
query-15,cooking+recipe1m+3a6139495919b104f32e858b37564e6e,mexican fiesta recipees,http://www.food.com/recipe/mexican-fiesta-dip-mix-102835,Mexican Fiesta Dip Mix,1
query-15,cooking+recipe1m+1ce27e9daf8dbd0aec5a37866b5427ff,mexican fiesta recipees,http://www.food.com/recipe/mexican-fiesta-dip-mix-in-a-jar-134253,Mexican Fiesta Dip Mix (In a Jar),1
query-15,cooking+recipe1m+7663b3d8a152414c9f7d7ced6b137ac1,mexican fiesta recipees,http://www.food.com/recipe/fiesta-chicken-pasta-salad-137525,Fiesta Chicken Pasta Salad,2
query-16,cooking+recipe1m+a0bff85c8b9af2e74cb6b57d636a1ef9,a modern icebox cake,https://cookpad.com/us/recipes/473065-floras-4-ingredient-icebox-cake,Flora's 4 ingredient icebox cake,2
query-16,cooking+recipe1m+b74b8a889b4c9803a0beae901ac1eae7,a modern icebox cake,http://www.foodnetwork.com/recipes/amanda-freitag/chocolate-cherry-icebox-cake.html,Chocolate-Cherry Icebox Cake,1
query-16,cooking+recipe1m+6efc5ada508f0effd9d05178c0e4b9a8,a modern icebox cake,http://www.foodnetwork.com/recipes/the-modern-cafe-modern-fish-cakes-recipe.html,The Modern Cafe - Modern Fish Cakes,0
query-16,cooking+recipe1m+7f70a51ff4ac836e19615bed0af5bf25,a modern icebox cake,https://cookpad.com/us/recipes/147343-refreshing-orange-icebox-cookies,Refreshing Orange Icebox Cookies,2
query-16,cooking+recipe1m+2571bab635c6db63a743330e4f9d2fdb,a modern icebox cake,http://www.food.com/recipe/modern-roman-libum-recipe-or-roman-cheesecake-211774,Modern Roman Libum Recipe or Roman Cheesecake,0
query-17,cooking+recipe1m+074e1f45e8734938bfe358a70b9227aa,food for diwali,http://www.food.com/recipe/kasi-halwa-white-pumpkin-halwa-diwali-recipes-524418,Kasi Halwa / White Pumpkin Halwa - Diwali Recipes,0
query-17,cooking+recipe1m+d8dd53965e12c2ab15e5bc542bf85f41,food for diwali,https://cookpad.com/us/recipes/313388-dussehra-and-diwali-delights-gluten-free-rajgira-burfi-shards,Dussehra and Diwali Delights: Gluten-Free Rajgira Burfi Shards,2
query-17,cooking+recipe1m+bd354b035264d8383d2eee0671c6c3f9,food for diwali,http://www.food.com/recipe/honey-bunches-of-oats-diwali-chivda-hot-mix-190455,Honey Bunches of Oats Diwali Chivda (Hot Mix),2
query-17,cooking+recipe1m+00c69b0d6cb583e6f6d88bb1c2e54f6e,food for diwali,http://www.food.com/recipe/specially-for-diwali-yum-yum-yummy-malai-ke-ladoo-44616,Specially for Diwali Yum Yum Yummy Malai Ke Ladoo,2
query-17,cooking+recipe1m+6fd40e047266a34ee86c16733b8bab43,food for diwali,https://cookpad.com/us/recipes/313448-healthy-diwali-treats-baked-wholewheat-mathri,Healthy Diwali Treats : Baked Wholewheat Mathri,2
query-18,cooking+recipe1m+f65981db3430ce7839d6e18c3f590604,i want a fancy eggs recipe,https://cookpad.com/us/recipes/360713-arugula-spicy-salad-with-baby-carrot-and-eggs,Arugula spicy salad with baby carrot and eggs,2
query-18,cooking+recipe1m+717eac461353a295fb559fd1d2a80f85,i want a fancy eggs recipe,http://tastykitchen.com/recipes/breakfastbrunch/eggs-breakfastbrunch/sparkling-scrambled-eggs/,Sparkling Scrambled Eggs,1
query-18,cooking+recipe1m+dd5d97937f693c7c544535e7eb009f21,i want a fancy eggs recipe,http://www.food.com/recipe/cream-cheese-tarts-paula-deen-114580,Cream Cheese Tarts (Paula Deen),0
query-18,cooking+recipe1m+fc7dbbc4c870f9a5451f0fcff9f6ba80,i want a fancy eggs recipe,http://www.food.com/recipe/carrot-muffins-with-soy-flour-342736,Carrot Muffins - With Soy Flour,0
query-18,cooking+recipe1m+cf7c92663425720b622c5d77be0a6d4c,i want a fancy eggs recipe,http://www.food.com/recipe/fancy-lump-crab-cakes-with-roumalade-sauce-515708,Fancy Lump Crab Cakes With Roumalade Sauce,1
query-19,cooking+recipe1m+8ae745ecb39aeb7f3240b61e920776ad,how to make low fat ice cream,http://www.food.com/recipe/low-fat-peach-ice-cream-35713,Low Fat Peach Ice Cream,2
query-19,cooking+recipe1m+b6c03fb497c5dc234e8a22c030a5ed36,how to make low fat ice cream,http://www.food.com/recipe/hgs-gimme-smore-sundae-ww-points-3-328624,Hg's Gimme S'more Sundae - Ww Points = 3,0
query-19,cooking+recipe1m+90b209203e712676becddef3f9fa0015,how to make low fat ice cream,http://www.food.com/recipe/mc-donalds-milkshakes-217989,Mc Donald's Milkshakes,0
query-19,cooking+recipe1m+cf556b788ebdc97125800aad697d22cd,how to make low fat ice cream,http://www.food.com/recipe/key-lime-ice-cream-222601,Key Lime Ice Cream,1
query-19,cooking+recipe1m+17155eefe93e0584f9b35bee3de15898,how to make low fat ice cream,http://www.food.com/recipe/low-fat-ice-cream-cassata-slice-269626,Low-Fat Ice Cream Cassata Slice,2
